"parameter","prior","prior_mean","prior_sd","post_mean","post_sd","post_median","post_lo95","post_hi95","contraction","prior_influential"
"R_G","lognormal(log(1.273), 0.300)",1.33162153262818,0.408645736325748,1.27128454004036,0.0142281312363694,1.27118802180749,1.24332531234568,1.29887952275051,0.965,FALSE
"R_T","beta(5.0, 1.0)",0.833333333333333,0.140859042454753,0.502283760673242,0.291153212089858,0.502662309951039,0.0261407495041566,0.974786665325491,-1.067,TRUE
"phi_E","2*beta(2.0,2.0)-1",0,0.447213595499958,0.488932155065547,0.0932073994450881,0.493199493783478,0.294647929566479,0.659057042502106,0.792,FALSE
"phi_C","2*beta(2.0,2.0)-1",0,0.447213595499958,0.763466790012405,0.093590175568295,0.775835744720963,0.543415042490646,0.912033335198826,0.791,FALSE
"B1","normal(0, 1.0)",0,1,0.511128271355794,0.116546757590735,0.510991181191365,0.279047294074299,0.740595671873679,0.883,FALSE
"B2","normal(0, 1.0)",0,1,0.518196543171284,0.302952496609323,0.520263550563405,-0.0773268408977364,1.11475468512768,0.697,FALSE
"B1_C","normal(0, 1.0)",0,1,-0.431237323510644,0.0803888238695527,-0.432124969613897,-0.58798865218583,-0.269533151256513,0.92,FALSE
"mu_mu_E[1]","normal(3.219, 2.0)",3.2188758248682,2,3.11219642960417,0.836094029837006,3.10549846569052,1.25148649587886,5.00532089149675,0.582,FALSE
"mu_mu_C[1]","normal(-0.693, 2.0)",-0.693147180559945,2,-0.856274509153188,0.928336096834346,-0.891169859760259,-2.80916706961369,1.25300904849445,0.536,FALSE
"sigma_eps_E","half-cauchy(0, 1.0)",NA,NA,0.585981923740552,0.0449854237599702,0.583773319537211,0.503625098925755,0.679605223759712,NA,FALSE
"sigma_eps_C","half-cauchy(0, 1.0)",NA,NA,0.263110566811645,0.0511845859021548,0.260821488824038,0.16964296592129,0.368553757732142,NA,FALSE
"sigma_r_E","half-cauchy(0, 1.0)",NA,NA,0.236304727783469,0.0208774405104553,0.235818289186948,0.197082888866215,0.278802076779295,NA,FALSE
"sigma_r_C","half-cauchy(0, 1.0)",NA,NA,1.05007364574005,0.0257083290351168,1.04999773935848,1.00010843926067,1.10127899728334,NA,FALSE
"sigma_mu_E","half-cauchy(0, 1.0)",NA,NA,0.988865456868812,0.988932886496623,0.68617674936549,0.0353142251831461,3.79855735916626,NA,FALSE
"sigma_mu_C","half-cauchy(0, 1.0)",NA,NA,1.08369804700229,1.24330971600809,0.683787539500995,0.0282176797396828,4.69174978286569,NA,FALSE
