"parameter","mean","lo95","median","hi95","n_eff","Rhat"
"mu_mu_E[1]",1.96530684100817,-0.228561802178591,1.85053559415888,4.73059839449875,5984,1.0005
"mu_mu_C[1]",-0.856461455734603,-3.93954928376722,-0.589798718913081,0.93315464611241,4663,1.0003
"sigma_eps_E",0.800905389358776,0.523946040683932,0.784102520524898,1.16230365704639,3255,1.0002
"sigma_eps_C",0.367139377292046,0.0575425900847052,0.358152924536545,0.719463627637121,3006,1.0015
"phi_E",0.838516683394909,0.650624727197514,0.848877928903594,0.964250427676877,3739,1.0006
"phi_C",0.203374321777077,-0.681047782217301,0.245484003030757,0.896837731067517,2780,1.0021
"sigma_r_E",0.786113191465762,0.670109047528701,0.784034396265434,0.915418943229508,9172,0.9998
"sigma_r_C",1.12571691753106,0.987477021723785,1.12306706632206,1.27821388321944,9238,1.0002
"r_E",1.64922113850898,1.19332904941019,1.6267835345606,2.22694267286857,9285,0.9997
"r_C",0.799592725582606,0.61205850819458,0.792845592613286,1.02552441287402,9082,1.0002
"sigma_mu_E",1.26576627470202,0.0360306718786164,0.768300672481552,5.60598727694447,6706,1.0003
"sigma_mu_C",1.4471847244244,0.0375850791026675,0.805155467016319,7.01944553259822,4440,1.0008
"sigma_IE",0.199764941481238,0.00531681745177264,0.137908438320672,0.731427255470586,16661,0.9998
"R_G",1.28147388685039,0.674667277985123,1.22447335781558,2.20904832959855,14715,1.0002
"R_T",0.993267932883832,0.974564339900478,0.995335942831245,0.999824363898094,15191,0.9997
"B1",0.286075141805176,-0.0118390023249832,0.286645133985977,0.579561397307405,14258,1
"B2",0.677880624308063,-0.0540573632810608,0.67356372910828,1.44072246549711,14453,1
"B1_C",-0.109658523466106,-0.538014635861533,-0.110103043153397,0.311193625283379,11695,0.9999
