"stream","n_obs","elpd_loo","se_elpd_loo","p_loo","n_pareto_k_gt_0.7","sum_lpd"
"trailer",195,-558.782196306104,24.2027782129758,8.47542996933963,0,-550.31
"catch",130,-446.379527065194,9.96850693127536,9.41712798282448,1,-436.96
