"chain","n_iter","divergent","mean_accept_stat","mean_treedepth","max_treedepth","mean_n_leapfrog","mean_stepsize","ebfmi","ebfmi_low_flag"
1,2500,0,0.98634316962405,8,8,255,0.0172357789540033,0.937089523930394,FALSE
2,2500,0,0.992177202932314,8,8,255,0.0130990967072981,0.950712914030972,FALSE
3,2500,0,0.98755678115401,8,8,255,0.0164714478076711,0.913469891593404,FALSE
4,2500,0,0.989267858606105,8,8,255,0.0155277555875443,0.959215537498209,FALSE
