"data_type","coverage_50","coverage_95","pit_mean","pit_sd","n","n_obs"
"trailer",0.590909090909091,1,0.509802909713545,0.25164776566606,44,44
"osp",0.444444444444444,1,0.497742558374263,0.284632590215402,18,18
"catch",0.444444444444444,1,0.534541302914467,0.290796770147906,18,18
