"parameter","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"B1",0.74500995341314,0.00210686386311011,0.227806624310078,0.294993040340993,0.596977301402739,0.747426439612035,0.896890714907213,1.19269239278274,11691.2177368525,0.99979645594996
"B2",-0.00641470600001217,0.00841624258045701,0.997193555054516,-1.99060280642689,-0.673319579584987,-0.00793778608838122,0.670551944799718,1.91894351571517,14038.5559337166,0.999770835473709
"B1_C",0.093628945828824,0.00654593750272295,0.63401371568852,-1.10362187820891,-0.336982529978433,0.0736105008072642,0.502759887335477,1.39035608471799,9381.09636371106,0.999625257569786
"L_raw[1]",0.00812457618961347,0.00888183078276902,1.00440643462563,-1.9984638421734,-0.657228752611323,0.0220368212632922,0.66521291463281,1.99777645451066,12788.3343754167,1.00001065655167
"L_raw[2]",-0.00315053065080658,0.0083201216517108,0.996328923575737,-1.93482674038365,-0.675391224508102,-0.00137405585464481,0.681884370658208,1.9104494326382,14339.9000280902,0.999736353368557
"L_raw[3]",0.257855279179639,0.00814540779978692,0.966863533764734,-1.62260135146846,-0.389901895863629,0.257877409931214,0.907211361132011,2.1566242118093,14089.7957371497,0.999970437696858
"L_raw[4]",-0.0310384110622728,0.00849630578211874,0.969058988960407,-1.9031270214718,-0.690143645271434,-0.0386364938588241,0.625213310795616,1.89060491369561,13008.8875689372,0.999747336629975
"L_raw[5]",-0.0926690431700589,0.00873941135755837,0.993709879559983,-2.07883342600298,-0.760070281648364,-0.102679539195396,0.588625781647644,1.83870475164584,12928.699811522,0.999994325612274
"L_raw[6]",0.295219214442625,0.00889741932972174,0.967006048849336,-1.58907966994328,-0.368311938233759,0.293595523145335,0.942656084856992,2.21856038489199,11812.1856279147,1.00027312314626
"L_raw[7]",0.347676705534849,0.00858720906058069,0.972600150595417,-1.57116568899381,-0.2942155115951,0.344667815460525,0.98257557371855,2.30521130501532,12828.1666325675,0.9998727407256
"L_raw[8]",0.00738003116122558,0.00869505935764526,1.00970617333161,-1.95672302027411,-0.671742501729063,-0.00200029321162981,0.677275017237763,2.01339116192841,13484.8127703299,0.999835236960704
"L_raw[9]",0.0111644526723405,0.00820591037164597,0.994498319906149,-1.93277845467052,-0.672434386098516,0.010617556943188,0.691092238564105,1.93329414452815,14687.7262420787,0.999808370533289
"L_raw[10]",-0.0109336010010362,0.00839710268937378,0.988728514172177,-1.94983698804317,-0.68116486995912,-0.00278800425801041,0.665730098360604,1.89888584952003,13864.2119665059,0.999731043163334
"L_raw[11]",-0.101621483888731,0.00844239866179162,0.964837000241345,-1.96156029793548,-0.742232350957595,-0.0976501414156403,0.540974051692674,1.75297577932184,13060.9927054788,1.00055556826533
"L_raw[12]",-0.169101736022642,0.00871952005973606,1.00103247671129,-2.15337777986924,-0.841035659257019,-0.16756560648079,0.50771093161009,1.75651248561376,13179.8714071264,0.999687855423459
"L_raw[13]",-0.141589341407881,0.00907647187080772,0.981223658525659,-2.0241437301127,-0.800139906769648,-0.137955529058373,0.514629117791589,1.74857310564868,11686.9689438211,1.00015205260835
"L_raw[14]",-0.0866020667776966,0.0079587910502144,0.977526055564797,-2.00250999294403,-0.739846222220647,-0.0915493814765487,0.564330633843567,1.83367004271629,15085.596195391,0.999748343796266
"L_raw[15]",0.207191421190964,0.00876905901372581,0.982583494703624,-1.71195545200012,-0.459816892460762,0.199308076113607,0.877083310481465,2.15735258107636,12555.4691046532,0.999654357212599
"L_raw[16]",-0.0100602210849578,0.00895147395837766,1.02404776641562,-1.96318354625615,-0.709669757636579,-0.0193634892299433,0.687533273216319,2.01421175309127,13087.3381609316,0.999596090831095
"L_raw[17]",-0.112037678781472,0.00897826809564223,1.0036024426873,-2.0910775071431,-0.798275492128995,-0.102280858016228,0.586574242741109,1.81854793316614,12495.058113551,1.00002384868602
"L_raw[18]",0.00886418673500103,0.00878162792349007,1.01785457291563,-1.96080678135669,-0.69271698168282,0.00324663991862236,0.723531839365424,1.98786191769688,13434.4966682374,1.00004564712508
"L_raw[19]",-0.00403341643654291,0.00888636315824663,1.00220507100266,-1.99534935465851,-0.664172792035328,0.00635370217093491,0.651984752078816,1.98867569499387,12719.3546461343,0.999731915391183
"L_raw[20]",0.142332394255341,0.00899949292557093,0.976545238158746,-1.76387250498863,-0.522246175945412,0.14029967397814,0.808916307011346,2.07854074966521,11774.6675374532,1.00026195356214
"L_raw[21]",0.0167058260044209,0.00878563648707996,1.01638260554826,-1.94317371363812,-0.663327042584034,0.00614218846531297,0.702092027364848,2.01377556498278,13383.4471342188,0.999850322310816
"L_raw[22]",0.00309505778918247,0.00828662937825874,1.00796034478254,-2.02864368332513,-0.664089515863702,0.0122679937585816,0.682679543017296,1.96592422819688,14795.5482344536,0.999811193729138
"L_raw[23]",0.00172675515101267,0.0086443230718805,1.02021777041007,-2.0056066095108,-0.689437072220323,0.00325257421888723,0.694690755052568,2.01913419193589,13929.1234763063,0.999753663429922
"L_raw[24]",-0.151196662498174,0.00849988942375039,0.992849851027593,-2.10296068443563,-0.832126154004351,-0.143430749315908,0.517383439853865,1.80566178533551,13643.9650435006,0.999554811768413
"L_raw[25]",-0.00700190651720329,0.00834669027467269,0.995674955346342,-1.98711392863454,-0.659954883321906,0.00801470411272611,0.647652757602928,1.92259574047936,14230.0547210008,0.999603758411918
"L_raw[26]",-0.191101221087669,0.00820913192094949,0.98690166874832,-2.13215164758579,-0.847942036445736,-0.187533621467413,0.4683862367182,1.74656195097785,14452.8433977271,0.999768740735472
"L_raw[27]",-0.0116642054755954,0.00845829190544574,0.995755776966684,-1.97804493884724,-0.687467651964168,-0.00107699559813675,0.652661122805593,1.90662538403149,13859.2692228534,0.999784872870509
"L_raw[28]",-0.158314349582106,0.00832510604353704,1.01919976914573,-2.13463816273038,-0.849470654331348,-0.15658318435451,0.520154559325845,1.8309384921871,14987.8412661678,0.999713198466912
"L_raw[29]",0.094085896174154,0.00866330306673503,0.983438860637433,-1.83761576086501,-0.569144160258468,0.0940385022963559,0.757668877181503,1.97592849070893,12886.2845163648,0.999674213405442
"L_raw[30]",0.171199988262011,0.00830880178480246,0.973774098503193,-1.73933668910851,-0.476563258765416,0.182545568626539,0.827698464933772,2.07212086983233,13735.3471383643,0.99975431652997
"L_raw[31]",0.0165911834640822,0.00849458974297104,1.01654745938705,-1.9389554963593,-0.666325342029801,0.00421335150269424,0.699784857642254,2.02347110186023,14320.9062189726,0.999619671168653
"L_raw[32]",0.00722933877019486,0.00906046681281853,0.994407375251384,-1.93079397201599,-0.674149938562744,0.00503772608073904,0.687145091626486,1.96314553475879,12045.5747073686,0.999603820436883
"L_raw[33]",-0.00918654918161026,0.0082465322011496,1.01097310572154,-2.00281486663761,-0.700266328288092,-0.00816614322037317,0.682487807219477,1.96615583950807,15029.2215535816,0.999834567796049
"L_raw[34]",-0.23531135616613,0.00898742782646243,1.0284502001947,-2.25507108995355,-0.924024890696338,-0.249038732732574,0.472540705373452,1.74027743742515,13094.7045023597,0.999812391735364
"L_raw[35]",0.00609171791992554,0.00860357469835239,0.988648356275871,-1.96298216925886,-0.654637405730695,0.0041487417811591,0.653953955558944,1.97318400232244,13204.6176339091,0.999898828477397
"L_raw[36]",-0.0080967199301793,0.00863264774577279,1.01360482955842,-1.9585782865675,-0.707318878346433,-0.00873494371825599,0.669182771503122,1.98286162951188,13786.3500815226,0.999655856329503
"L_raw[37]",0.011210111206573,0.00896645184431374,1.00003663979885,-1.95506024587418,-0.660098136691496,0.0225228037493625,0.677103664776342,1.98924185226969,12439.1465256983,0.999894471305656
"L_raw[38]",0.0182603483862242,0.00863848796380372,0.996352881939282,-1.98434076943288,-0.650489769721793,0.0325161053584037,0.695763542834382,1.94254911421588,13303.0400239394,0.999843745754307
"L_raw[39]",0.00772802420748848,0.0084582142897665,1.00894192597745,-1.95415760523102,-0.679825597944503,0.0133837857097102,0.696947783921554,1.99112006446974,14229.0193778462,0.999729218705834
"L_raw[40]",-0.00433410235390552,0.00855742090205035,1.02179748706471,-1.97974757893869,-0.701310160807406,-0.0188881264804038,0.690766854331772,1.97529288492653,14257.5161905684,0.999727627090033
"L_raw[41]",0.0118127344367542,0.00836677929613348,0.999443527979055,-1.92348029048336,-0.684994606950668,0.00825858737089822,0.694546496755214,1.9770914941426,14269.2088294734,0.99956709281033
"L_raw[42]",-0.00590450019471876,0.0089740122214201,1.00597238246005,-1.94754685797238,-0.694555472824017,-0.0137083624599016,0.673275413749876,1.97815996857207,12566.0505545189,0.9996658178732
"L_raw[43]",-0.0032132207437653,0.00820681764429165,0.997442166335147,-1.94159165232676,-0.681664873868146,-0.000165812828224147,0.67161371435631,1.9621650581489,14771.5436000526,0.999656276693375
"L_raw[44]",-0.00369627144731847,0.00873205955650839,1.01845087532589,-2.02483527681184,-0.677156551851886,0.0016252654710694,0.685165887078827,1.95584283411481,13603.3788531378,0.999789420444751
"L_raw[45]",0.000558734541701865,0.00844388128153327,0.98693178961862,-1.95048978466152,-0.660644291175105,0.0104140860367874,0.659483621149605,1.98218528569182,13661.2374145171,0.999703806425763
"L_raw[46]",-0.00728301399077385,0.00832189387293989,1.01441203757397,-2.00702233528155,-0.706154313190109,0.00726669287032791,0.702023151353158,1.91828037832366,14858.8241236543,0.999695806291852
"L_raw[47]",0.0132183841204085,0.00864427447521649,0.995060495438587,-1.95158459492979,-0.65543915282011,0.00819332988997845,0.689768229595848,1.96612252242421,13250.7931060408,0.999708858369914
"L_raw[48]",9.15421107879331e-05,0.0082346449840621,0.974053009079358,-1.94229401920696,-0.654213886899723,0.000107182078317784,0.653938670853567,1.91149023249121,13991.8591246643,0.999795482699482
"L_raw[49]",0.0190776364313111,0.00902571709840073,0.995012481977427,-1.93711046354758,-0.681139198543781,0.00875956910977129,0.707559273304923,1.93652443268339,12153.2833601362,0.999768650281036
"L_raw[50]",-0.00499716632394568,0.00876155238326701,1.00368839224971,-1.96042549207032,-0.674408067634004,-0.011364239377385,0.654655251055452,1.97276200677985,13123.0770688522,0.999814015236573
"L_raw[51]",0.0203320126347106,0.00834766761017805,0.977767802798167,-1.88599718054296,-0.637202313002278,0.0190327544372267,0.680944733287107,1.92582421295882,13719.5911235692,0.999904752815821
"L_raw[52]",0.010868575014502,0.00828652359564738,1.00395302833732,-1.93436871833011,-0.691273073102622,0.0214750337263173,0.713117457030704,1.9395516163611,14678.5124479337,0.999603997577366
"L_raw[53]",0.00211870593691596,0.00861240276178463,1.01211539416649,-1.9727004858703,-0.689085330739914,0.000147666031991985,0.686279541088421,1.95860382635237,13810.5634618226,0.999720871520935
"L_raw[54]",0.00237892677400781,0.00870961327993556,1.02040744094273,-1.9858616526453,-0.689958204253483,0.00250613893896779,0.692811787059497,1.97057006526884,13726.1736722902,0.999642662807832
"L_raw[55]",0.00813306612433477,0.00817868744432121,0.994048955692312,-1.95137604538547,-0.658990634913726,0.00447096935066507,0.673748890256102,1.99262062716195,14772.3069667315,0.999707779702304
"L_raw[56]",0.0158754200159475,0.00870036209350862,1.01120508029086,-1.95866123094714,-0.685305635632286,0.0137848049892425,0.711078470001056,2.01734411629908,13508.3974628374,0.999907603889517
"L_raw[57]",-0.0078438806046473,0.00855568266057824,1.00775854630407,-1.96193374252924,-0.685217285514979,0.000197381927088406,0.678262145798895,1.97356667931814,13874.0624256468,0.999757086822216
"L_raw[58]",-0.00459384907116962,0.00815877325708149,1.00928203904151,-1.996617578285,-0.676924759850205,6.81585493022144e-05,0.669423783911893,2.00162799087704,15302.9571454719,0.99977462656207
"L_raw[59]",0.00166729275534617,0.00844828043601227,0.980004608723016,-1.87733167707784,-0.665193166189143,-0.00729720481801711,0.659193892948298,1.92098699808639,13456.111991044,0.999581883099207
"L_raw[60]",0.00276985411316801,0.00876756016811502,1.02103786412696,-1.99206189802049,-0.682672750915669,-0.00184694347139756,0.699458575405437,1.96881823442928,13562.0763692114,1.00002581333882
"L_raw[61]",0.0117242357416879,0.0084856824715144,1.00687066400781,-1.9470569882214,-0.687736660301631,0.023445952304213,0.70924283396165,1.96542489908313,14079.0652463705,0.999870395462841
"L_raw[62]",-0.0122563936532516,0.00822999576680288,1.01148386596347,-1.9978923846901,-0.701085799148819,0.00103015971198855,0.676640631842188,1.98041191618655,15104.9292676353,0.999961695643838
"L_raw[63]",0.00101216576024821,0.00903802265328876,1.00079102866807,-1.95525130494788,-0.686459542975779,0.00307376792343773,0.688320111135913,1.90181969605155,12261.3970519513,0.999755154732025
