"fit","n_obs","h_min","h_median","h_max","cpue_ratio_of_sums","cpue_model_implied","cpue_mean_of_ratios","model_position_0rs_1mor","estimator_drift_flag","effort_unit","implied_catch_per_day"
"private_boat_all_gear_Dungeness_Kept",130,1,4,7,3.27645788336933,2.90176167947939,3.47054945054945,-1.93051253763238,FALSE,"gear-deployments",156.880604219413
