"data_type","day","mean_mu","V_poisson","V_nb_overdisp","V_latent","V_total","pred_vmr"
"trailer",2,1.51572325870161,1.51572325870161,2.15254904788203,0.15136771335168,3.81964001993531,2.52001148495094
"trailer",3,1.51572325870161,1.51572325870161,2.15254904788203,0.15136771335168,3.81964001993531,2.52001148495094
"trailer",4,1.51572325870161,1.51572325870161,2.15254904788203,0.15136771335168,3.81964001993531,2.52001148495094
"trailer",5,1.51572325870161,1.51572325870161,2.15254904788203,0.15136771335168,3.81964001993531,2.52001148495094
"trailer",6,1.51572325870161,1.51572325870161,2.15254904788203,0.15136771335168,3.81964001993531,2.52001148495094
"trailer",7,2.48079726435529,2.48079726435529,5.79892863651739,0.449643839961899,8.72936974083458,3.5187759460478
"trailer",10,1.51572325870161,1.51572325870161,2.15254904788203,0.15136771335168,3.81964001993531,2.52001148495094
"trailer",11,1.51572325870161,1.51572325870161,2.15254904788203,0.15136771335168,3.81964001993531,2.52001148495094
"trailer",12,1.51572325870161,1.51572325870161,2.15254904788203,0.15136771335168,3.81964001993531,2.52001148495094
"trailer",13,1.51572325870161,1.51572325870161,2.15254904788203,0.15136771335168,3.81964001993531,2.52001148495094
"trailer",14,2.48079726435529,2.48079726435529,5.79892863651739,0.449643839961899,8.72936974083458,3.5187759460478
"trailer",15,2.48079726435529,2.48079726435529,5.79892863651739,0.449643839961899,8.72936974083458,3.5187759460478
"trailer",18,1.51572325870161,1.51572325870161,2.15254904788203,0.15136771335168,3.81964001993531,2.52001148495094
"trailer",20,1.51572325870161,1.51572325870161,2.15254904788203,0.15136771335168,3.81964001993531,2.52001148495094
"trailer",21,2.48079726435529,2.48079726435529,5.79892863651739,0.449643839961899,8.72936974083458,3.5187759460478
"trailer",22,2.48079726435529,2.48079726435529,5.79892863651739,0.449643839961899,8.72936974083458,3.5187759460478
"trailer",23,1.51572325870161,1.51572325870161,2.15254904788203,0.15136771335168,3.81964001993531,2.52001148495094
"trailer",24,1.51572325870161,1.51572325870161,2.15254904788203,0.15136771335168,3.81964001993531,2.52001148495094
"trailer",26,1.51572325870161,1.51572325870161,2.15254904788203,0.15136771335168,3.81964001993531,2.52001148495094
"trailer",27,1.51572325870161,1.51572325870161,2.15254904788203,0.15136771335168,3.81964001993531,2.52001148495094
"trailer",28,2.48079726435529,2.48079726435529,5.79892863651739,0.449643839961899,8.72936974083458,3.5187759460478
"trailer",31,4.19667774984638,4.19667774984638,17.8150260745035,2.5961439999444,24.6078478242943,5.86364960359299
"trailer",32,3.27776668649787,3.27776668649787,10.8448173181888,1.58611907452656,15.7087030792132,4.79250190195727
"trailer",33,1.19060503477185,1.19060503477185,1.33716140672157,0.106946830669858,2.63471327216328,2.21291964607571
"trailer",34,1.19060503477185,1.19060503477185,1.33716140672157,0.106946830669858,2.63471327216328,2.21291964607571
"trailer",35,1.94750630808163,1.94750630808163,3.59797346065293,0.315519136942604,5.86099890567716,3.0094890483053
"trailer",38,1.19060503477185,1.19060503477185,1.33716140672157,0.106946830669858,2.63471327216328,2.21291964607571
"trailer",39,1.19060503477185,1.19060503477185,1.33716140672157,0.106946830669858,2.63471327216328,2.21291964607571
"trailer",40,1.19060503477185,1.19060503477185,1.33716140672157,0.106946830669858,2.63471327216328,2.21291964607571
"trailer",41,1.19060503477185,1.19060503477185,1.33716140672157,0.106946830669858,2.63471327216328,2.21291964607571
"trailer",42,1.94750630808163,1.94750630808163,3.59797346065293,0.315519136942604,5.86099890567716,3.0094890483053
"trailer",45,1.19060503477185,1.19060503477185,1.33716140672157,0.106946830669858,2.63471327216328,2.21291964607571
"trailer",47,1.19060503477185,1.19060503477185,1.33716140672157,0.106946830669858,2.63471327216328,2.21291964607571
"trailer",48,1.19060503477185,1.19060503477185,1.33716140672157,0.106946830669858,2.63471327216328,2.21291964607571
"trailer",49,1.94750630808163,1.94750630808163,3.59797346065293,0.315519136942604,5.86099890567716,3.0094890483053
"trailer",52,1.19060503477185,1.19060503477185,1.33716140672157,0.106946830669858,2.63471327216328,2.21291964607571
"trailer",53,1.19060503477185,1.19060503477185,1.33716140672157,0.106946830669858,2.63471327216328,2.21291964607571
"trailer",54,1.19060503477185,1.19060503477185,1.33716140672157,0.106946830669858,2.63471327216328,2.21291964607571
"trailer",55,1.19060503477185,1.19060503477185,1.33716140672157,0.106946830669858,2.63471327216328,2.21291964607571
"trailer",56,1.94750630808163,1.94750630808163,3.59797346065293,0.315519136942604,5.86099890567716,3.0094890483053
"trailer",60,1.19060503477185,1.19060503477185,1.33716140672157,0.106946830669858,2.63471327216328,2.21291964607571
"trailer",61,1.19060503477185,1.19060503477185,1.33716140672157,0.106946830669858,2.63471327216328,2.21291964607571
"trailer",62,1.19060503477185,1.19060503477185,1.33716140672157,0.106946830669858,2.63471327216328,2.21291964607571
"trailer",63,0.921093321212756,0.921093321212756,0.855419638036461,0.12176238669545,1.89827534594467,2.06089361656135
"trailer",67,0.563086195434996,0.563086195434996,0.31826358052014,0.0433507170105901,0.924700492965726,1.64220060882753
"trailer",68,0.563086195434996,0.563086195434996,0.31826358052014,0.0433507170105901,0.924700492965726,1.64220060882753
"trailer",69,0.563086195434996,0.563086195434996,0.31826358052014,0.0433507170105901,0.924700492965726,1.64220060882753
"trailer",70,1.55003497589312,1.55003497589312,2.57659053618294,0.502294394469844,4.62891990654591,2.98633255283723
"trailer",73,0.563086195434996,0.563086195434996,0.31826358052014,0.0433507170105901,0.924700492965726,1.64220060882753
"trailer",74,0.563086195434996,0.563086195434996,0.31826358052014,0.0433507170105901,0.924700492965726,1.64220060882753
"trailer",76,0.563086195434996,0.563086195434996,0.31826358052014,0.0433507170105901,0.924700492965726,1.64220060882753
"trailer",77,0.921093321212756,0.921093321212756,0.855419638036461,0.12176238669545,1.89827534594467,2.06089361656135
"trailer",81,0.563086195434996,0.563086195434996,0.31826358052014,0.0433507170105901,0.924700492965726,1.64220060882753
"trailer",82,0.563086195434996,0.563086195434996,0.31826358052014,0.0433507170105901,0.924700492965726,1.64220060882753
"trailer",83,0.563086195434996,0.563086195434996,0.31826358052014,0.0433507170105901,0.924700492965726,1.64220060882753
"trailer",84,0.921093321212756,0.921093321212756,0.855419638036461,0.12176238669545,1.89827534594467,2.06089361656135
"trailer",87,0.563086195434996,0.563086195434996,0.31826358052014,0.0433507170105901,0.924700492965726,1.64220060882753
"trailer",88,0.563086195434996,0.563086195434996,0.31826358052014,0.0433507170105901,0.924700492965726,1.64220060882753
"trailer",89,0.563086195434996,0.563086195434996,0.31826358052014,0.0433507170105901,0.924700492965726,1.64220060882753
"trailer",90,0.563086195434996,0.563086195434996,0.31826358052014,0.0433507170105901,0.924700492965726,1.64220060882753
