"parameter","prior","prior_mean","prior_sd","post_mean","post_sd","post_median","post_lo95","post_hi95","contraction","prior_influential"
"R_G","lognormal(log(1.300), 0.300)",1.35983621788133,0.417304210635423,1.3200698309157,0.0301926633375949,1.32031208582654,1.26178439834404,1.37919879134699,0.928,FALSE
"phi_E","2*beta(2.0,2.0)-1",0,0.447213595499958,0.0653199541013851,0.426977085837983,0.0841585057875277,-0.748789876872809,0.809321856848454,0.045,TRUE
"phi_C","2*beta(2.0,2.0)-1",0,0.447213595499958,-0.233161313019162,0.42757117645579,-0.289541940782462,-0.885085446998957,0.670881476789328,0.044,TRUE
"B1","normal(0, 1.0)",0,1,0.487053541655413,0.166334380377051,0.484692185965183,0.163344195012983,0.809849114978063,0.834,FALSE
"B2","normal(0, 1.0)",0,1,0.0472340178029379,0.547021272839254,0.0273523147623874,-0.963727245651672,1.19348684275724,0.453,TRUE
"mu_mu_E[1]","normal(3.219, 2.0)",3.2188758248682,2,3.09415540620361,0.194337002384417,3.08868461188135,2.71443016997549,3.51228080859241,0.903,FALSE
"mu_mu_C[1]","normal(-0.693, 2.0)",-0.693147180559945,2,0.377046143211052,0.104795533052094,0.376034551673453,0.178864514913985,0.584294322464324,0.948,FALSE
"sigma_eps_E","half-cauchy(0, 2.0)",NA,NA,0.207721533346375,0.177479880719479,0.167866229307409,0.00987133372760933,0.677871183027049,NA,FALSE
"sigma_eps_C","half-cauchy(0, 2.0)",NA,NA,0.141123500088143,0.103027967497582,0.11726186945185,0.0179039562782414,0.399764241049325,NA,FALSE
"sigma_r_E","half-cauchy(0, 2.0)",NA,NA,0.57095147003226,0.0663644066182636,0.567745856266626,0.45122003091618,0.711540201435902,NA,FALSE
"sigma_r_C","half-cauchy(0, 2.0)",NA,NA,0.77314548571991,0.0393503809487008,0.772792819602394,0.697801708712135,0.852006871704269,NA,FALSE
"sigma_mu_E","half-cauchy(0, 2.0)",NA,NA,9.98790349035494,75.7795795895167,2.03245696506368,0.0742104483844053,51.4881620518572,NA,FALSE
"sigma_mu_C","half-cauchy(0, 2.0)",NA,NA,13.6740056669301,217.220718300968,2.00693461139837,0.0698839695784572,50.7625533495662,NA,FALSE
"B1_C","normal(0, 1.0)",0,1,-0.204304109536771,0.0827225559657464,-0.2025131119709,-0.366833548186388,-0.0454891954187883,0.917,FALSE
"R_G_boat","lognormal(log(4.000), 0.500)",4.53259381226731,2.41560213284352,4.54469270346051,2.42111071402906,4.02297020010966,1.47614582487304,10.7995623756732,-0.002,TRUE
