"draw","C_sum","C_expected_sum","E_sum"
1,50974,50578.0889503609,17023.4620255817
2,52307,52434.8439532055,14063.9991070026
3,59333,59585.3742090993,16833.078383716
4,43947,43915.8454229314,14684.6128165998
5,51386,51138.4602369217,15535.7807656556
9,42770,42781.5142991331,15106.0438862981
11,44597,44839.5306364826,14828.0005347571
12,41737,42302.3028044613,11785.1293031336
14,40326,40289.1445348975,14786.0992043883
15,31646,32022.5745891983,13257.752557889
16,40677,40716.7918455776,13974.375623845
17,42831,42714.4612668432,14200.2127613505
18,43598,44011.8390380143,17781.068611107
19,42218,42387.0751705757,17433.9369192003
20,45665,45771.6303450831,14841.8599684391
21,44299,44195.3431308516,14953.5256358443
25,45770,45785.807179278,13875.5026132407
26,52940,52651.4196988175,17541.7080716062
27,40382,40426.036893079,13634.0724408453
29,55249,55619.6814643036,15870.1127078674
32,32514,32447.0407931916,13355.0154905344
33,37838,37785.7970998419,14088.1226963016
34,43637,43506.6472352128,15510.4098497929
36,50408,50213.0452049267,15254.8189233328
37,36021,36089.1848395351,14023.3957042352
40,41498,41379.2794546633,13235.3113497636
41,31850,31813.6211662517,12455.3900635136
44,31851,31694.8381611401,14197.4432891514
45,54135,54433.8752135497,18192.481205401
47,54957,54906.670866493,13945.925710051
50,34158,34553.6142358204,13273.4513975623
51,47021,47540.2585076379,16926.53304562
53,43292,43466.4756406176,15019.6315766599
54,33185,33404.9485719443,12429.7270948927
57,30792,30834.9711503868,11153.1159537925
58,36754,36999.661457361,15157.6835174142
60,50390,50691.2625614096,15266.0678057792
62,46284,46356.227526301,15296.5813773235
63,50429,50374.6739512631,15870.6490517868
65,55946,55751.2266480939,17472.0494281283
66,50085,49920.853362753,13799.8522584034
67,47693,47424.5032995795,15882.2084682733
68,46251,46065.2730337656,14562.8940146282
69,39827,39405.4893027439,13185.5363937457
72,43843,44070.50234293,16692.7131791175
73,47234,47306.1293934838,16862.4799473602
78,42148,42613.5356241835,14729.3820469972
83,43549,43801.8296601702,15633.5543470408
84,35060,35176.8945722413,14197.7556812276
85,33998,33701.5148868441,13458.7135105763
86,57451,57650.2416954393,17965.72739455
87,47086,47811.7361412422,15134.4023300603
89,53070,52479.1057504482,16242.7895671373
91,37538,37404.4340392109,13911.3717369055
94,50520,50720.3278604741,14700.567307056
97,37943,38158.1782581462,13006.2712265213
102,32451,32350.6888814424,14358.0212891111
104,54638,54369.1981127983,19697.9850861252
105,45134,44909.7083296179,15125.5682019082
107,50000,49990.3285738872,13432.4154285867
108,44405,44337.2465617583,15140.2022974972
113,37479,37019.3277644344,14168.6080952395
114,48184,48421.9018140323,19151.415291664
117,34791,34484.2489672982,12764.6877748846
119,40353,40239.5119682645,14800.8059555537
128,48891,48611.2167250694,14575.5724575019
131,33479,33536.0074471589,13146.8990130594
133,48607,48523.6483827176,16862.8240744741
134,48634,48548.6569287906,14087.4508557859
137,46001,45743.2722856065,14470.9375511718
142,43677,43752.3457934953,16705.2865089943
143,49566,49442.1299460099,15670.7348910454
146,39660,40247.8933817378,16196.6830027109
147,46570,46490.6932899498,18032.1697840574
150,40145,40477.8997998787,19594.2796931242
152,55839,55554.2647060171,14760.1904978631
153,43781,43748.1866358761,14562.385077357
155,63689,63883.7077284677,19436.9275097861
160,25467,25457.8738262821,10929.1032089358
161,53321,53214.7278220369,16947.7740601718
162,34000,33992.2009826738,14620.4408652608
164,42573,42488.8626319602,14132.933392085
166,45948,46143.2044304573,16207.6613270284
169,51198,51060.2008767628,17608.6170512239
170,43689,43722.623702796,14558.2177338889
171,37897,38052.9614472811,13681.4063282238
172,35516,35373.7073831104,14183.7865780248
173,36846,36950.3313174319,14148.0412105862
174,31968,31853.0440416786,13946.7605729599
175,31822,31573.8101617539,13042.256087486
178,27914,27996.0258656311,10177.9155987462
181,45834,45959.0457333884,15544.2307407041
188,27185,27194.4873407621,11294.5249861879
190,38285,38107.8508347276,17693.0377590209
191,50044,50232.5425312274,17218.4145392726
192,36059,35597.9982727731,13577.9190145494
194,37946,37961.7408654369,12409.8148504568
196,41529,41728.2965304426,14004.334745277
198,36664,36507.5708521797,12983.3865934717
199,33896,33908.5118566663,10838.0565033817
200,40934,40569.226814473,14185.431363442
204,48659,48644.4511526225,16300.5663197523
205,43958,43870.2452854182,15382.7570317835
206,42119,42561.0986050548,15671.0962407839
212,49177,49589.3847506801,16941.2821597134
214,72033,71984.4807993231,20057.3333416702
216,57063,57241.889669143,15919.3874517562
222,52698,52397.6030895686,16025.2810023166
223,64400,64405.0359198477,15513.7785296695
224,60945,61012.1565595552,17350.6918666896
227,51229,50891.2401032682,15267.7012105782
229,36866,37186.9026027322,12682.729662714
231,43317,43213.0294736907,15687.288278396
232,36271,36107.8894433327,13416.7231490915
236,37848,37790.7606887044,15066.7696330876
238,37258,37234.7854834579,12850.7507734263
241,41382,41243.678459273,15914.7406770467
242,44841,44880.4289357188,15425.6700382903
243,54195,54199.0742158959,17757.6229260469
246,37086,37024.2431251369,13981.8644277688
247,50982,50706.6377949845,14716.5616151049
249,34294,34503.4058735038,11961.537464154
254,45917,45572.7396762785,14043.8495787148
257,45812,45782.3754456148,13950.5818665026
260,43387,43030.6876135151,14906.9347707601
261,51554,51795.8608604359,14901.2180416265
265,45362,45212.5645127531,14759.2326683341
267,45668,45286.5016573623,15881.0619418719
268,38708,38614.5606335657,17377.7109812427
269,30263,30403.2737651464,12635.5738397399
271,38240,38190.62718498,13938.2392144857
273,46187,46035.91409878,15179.8831060027
274,35294,35549.4984260526,14099.6766578337
276,42571,42857.4769646316,12125.9978007347
277,43300,43320.5869439003,13866.6713716219
278,57279,56685.3212360582,12726.2087928866
279,65880,65713.5378461068,15009.0218007409
280,34762,34599.5459907811,12040.9646385737
281,46644,46418.9440986302,14146.2517186323
282,39597,39704.1120787739,16672.7751024681
283,47991,48039.0268256372,12537.1450470654
284,54963,54664.4398949281,15092.7107658891
285,41875,41665.9229515943,16670.763834809
286,30903,30856.3943938348,12539.1278828031
288,51946,52176.3864741197,19241.7409557321
289,34197,34202.7156328494,11770.5322927574
293,33573,33716.9892355153,12549.6280176588
294,48730,48490.6121969173,14464.2086618485
295,34076,33947.4292277205,12877.8618547585
300,32309,32391.0109036041,14731.656370144
304,40827,40591.3753062331,13461.8055260433
305,36425,36307.1314884875,13845.3473860079
306,40028,40197.9729183047,13205.1073372175
308,47153,47114.9567014878,16083.283490353
312,55113,54810.9861223976,16295.9587066127
316,51002,51145.2760266789,16555.7806994325
318,47976,47908.8416167419,14391.6316110338
320,44596,44613.5657475532,13396.3453160536
322,35303,35389.8180039819,14810.0542967766
328,42929,42951.8004769724,14768.989644241
329,48965,48982.0068101564,18307.3604675801
330,53277,53477.5000873251,16764.1747449727
332,41492,41906.5422269072,14865.6741638996
335,44711,44914.8098331929,16264.0036999315
336,41787,41972.3629707367,16241.3608313797
340,40299,40524.0828163261,14237.4259128318
342,42057,42112.226467937,16228.2974032112
343,59526,59315.6302096583,17732.5313408766
344,39981,39812.1333433205,13719.5390605804
345,44618,44291.7752098585,11954.5484695523
348,45111,44926.4175829488,13714.9832142653
350,44443,44565.8994276974,15090.4760054172
351,45289,45117.0090771897,21338.1672918778
355,60581,60144.8236495054,15783.5379675932
356,34584,34409.3760661066,12689.349978196
357,34592,34797.6265013741,12863.9460406133
358,41449,41339.5868474092,12769.5295550326
359,50098,50202.1670640608,15397.5251428166
360,45968,46092.2893866637,13756.7979159464
361,39845,39992.032533969,13349.1921004003
364,45937,45829.5938048303,14397.6220769066
365,43729,43574.5231374052,17703.4423480283
367,49698,49942.454044989,15072.466637559
368,47420,47161.2131767662,15244.5073657915
369,53421,52947.7657820215,22755.6345939219
370,44176,44322.3156266781,13279.8810708145
371,37258,37371.7994321734,12137.6380134834
376,45598,45327.3514156751,15290.8537479746
377,46609,46858.2062484281,17917.8778698593
378,50187,50058.3900986085,18249.2880669046
379,70020,70100.3168940886,20609.0252360384
383,40883,40939.8797720156,15643.5468422085
386,50320,50696.4053649357,16694.1517101847
388,36829,36730.1543384383,13434.4761212914
390,40610,40536.5754415461,14664.2091763498
391,51709,51945.5943803134,15864.4428409619
393,57639,57415.4898261497,16507.5582327297
394,44444,44621.3305574527,14295.8317439312
395,53440,53361.6983693552,15435.673101246
398,46255,46193.475094982,16577.7404554398
402,39275,39312.464862357,14139.0071574665
406,39461,39472.0241520135,14715.7965475987
413,39060,39249.4179406597,15534.613459
415,51378,51548.1010417847,16012.1964299664
416,53597,53930.5164447443,17949.1441825673
418,54643,54832.7354965479,14892.6005793797
419,42621,42661.0466440022,15676.2613283793
422,45707,45902.0866987195,13057.1703350282
423,61198,61092.1110191262,14938.8328365982
424,43705,43755.7713904695,15107.1993056547
426,53075,52666.6667544854,16419.0169661237
427,53678,53771.7738335168,16639.0555323162
431,35171,35265.8409275305,14285.1613815393
432,42076,42065.2170622658,13793.7530073687
433,30075,29950.3733746802,13188.1537970222
435,28830,29066.2928573574,11261.9281001532
438,47599,47853.5385468819,14194.4453390024
439,48052,47991.3779006195,15478.2575531227
442,54403,54318.301736749,14142.880896291
444,33881,33761.8569382075,14451.6717584179
446,37680,37719.5891464801,13145.5249119151
448,37030,36732.2354881602,14704.2845433634
454,40176,40388.0781105003,14149.0122285098
462,34599,34423.3250002994,13341.5791333248
463,30477,30106.3594105491,12276.8766692263
466,55227,54596.9624688692,17433.323193712
471,47513,47084.0351129196,15418.467530397
472,52109,51963.1592851991,15588.8904199453
473,40527,40293.1089628099,14413.7333440569
475,38991,38771.042013285,14282.3670688601
476,45493,45211.883716769,15444.9921087487
479,49360,49291.1124559266,16228.3019223735
481,52369,52571.9073074022,16972.1375294055
483,37252,37183.3527819676,13360.0846805132
484,51299,51493.4115535234,15000.9127125471
486,38280,38351.7875288589,14415.8847032073
487,45831,45880.2835063179,15746.8451675462
488,57208,56979.5099576912,18856.3841571709
490,43463,43368.5174870117,15196.2532808079
492,45113,44888.4096610163,15985.7996138427
493,25516,25470.8305038989,11266.4280494734
494,39691,39580.9662807454,15567.7072599902
495,39072,39003.3638790074,13876.3210578105
496,33732,33556.4822217772,13390.5164820262
497,38884,38635.4828798395,14158.3926390092
498,42852,42787.8440996045,13890.5034683396
501,51903,52409.9928913076,15194.8779602673
502,46361,46878.2487964799,13866.3301712228
504,46319,46116.3061967187,16434.9653772102
506,52039,52036.061616267,16064.2190387735
510,47001,46960.2309358444,13819.4263150626
512,47696,47571.6289944816,13558.5528173821
513,30791,30690.0813599508,11134.1557532037
517,64935,64781.5351149538,20481.9551441356
519,43317,43194.1996270055,14175.9242593891
521,33840,33858.6707490789,14266.5009883436
524,38557,38565.7179756981,13076.470823748
525,45767,45667.4171769643,13470.7608207932
527,54791,54650.4143458193,18652.7228845005
528,40519,40400.999118279,13793.2564718993
