"draw","C_sum","C_expected_sum","E_sum"
4,7954,7783.98171657892,5751.47238336227
8,5121,5128.39087642746,3956.90365396247
13,6792,6885.73382157885,5165.33876025706
15,6633,6610.94688182374,4952.85200117676
21,6050,5996.17708020828,4842.25702672763
23,6175,5989.25953858038,4727.26137070291
26,7295,7292.94533527968,5287.44315896369
28,7274,7349.39496884854,5834.41497300358
30,6640,6704.48820112624,5349.91634603067
32,5736,5807.38770764302,4336.05047026817
35,5988,6075.57430080764,5074.05656918759
44,7098,7097.42571959418,5271.15965536567
48,6287,6305.00872410393,4584.67685769777
50,5246,5291.03038941097,4136.3904074372
55,6610,6554.42702369986,4667.69604447052
56,5983,5865.0681247969,4396.2231735959
59,6165,6116.15271492363,4681.67297384208
61,5939,5913.84121863686,4617.37311078085
64,6913,6811.13565015432,5372.39022919137
65,7420,7428.0304373194,5555.72913911229
68,6366,6309.62051256284,4685.41503041117
69,6135,6083.83678570923,4573.71863448732
73,5868,5816.86694184894,4328.10874277892
74,6052,6063.30868958672,4796.38098599882
75,7064,7149.38948274492,5281.07029092013
78,7153,6986.59557926289,5311.29038591192
82,5654,5689.80031179114,4604.58475474152
84,7729,7801.63879945542,5781.45073321629
90,6767,6795.20648136384,4804.335141212
93,7218,7191.39653377121,5478.75665847129
104,6364,6332.25393012558,4820.15198825854
105,6384,6400.27433862803,4981.83539356473
106,5497,5508.94416671658,4488.99255915618
108,6869,6806.13235279449,6072.59983307947
111,6328,6215.94345345142,4857.09130049917
113,6698,6773.99407112971,5377.82358452344
123,5636,5614.56207081628,4576.47818965528
125,6145,6170.28520933561,4674.50436366866
130,6116,6027.2692056873,4558.93110389668
134,6354,6295.72674558836,5082.79706696726
136,5299,5283.29069634005,4084.98794714466
140,7640,7452.78805779675,5717.55814459822
149,6637,6517.48111977884,4848.0574911921
151,6169,6265.97690848768,4702.52625044978
154,6169,6222.91731509378,4622.03277830608
157,6156,6130.63280229136,4411.19880911834
165,7144,7115.332832211,5037.25028689578
166,6314,6185.93801751363,4538.1008000804
174,6296,6324.82460865978,4662.49993798583
175,7793,7793.1766743771,5748.56013518488
179,6620,6725.926522934,4980.16738131533
194,6219,6305.31658825138,5078.59464616553
195,5951,5945.73569765195,4461.69322356372
197,6443,6485.44996891619,4954.41123986248
199,7285,7302.47658056575,5304.33819851546
205,6740,6758.2463104958,5471.98949206771
208,5839,5907.50823764508,4766.25078846195
211,7374,7408.10052475514,5666.53409510137
212,6258,6290.94823375869,4793.27856724365
214,6914,6913.48226729652,5170.73262486186
220,6614,6708.0013198166,4862.37285542141
231,6729,6803.59800000041,5029.17141299167
234,6378,6260.84269971989,4635.31019655192
236,6164,6176.74332865652,4641.3271642319
242,6569,6515.12512351119,4989.77353490636
244,6974,6987.42238410772,4874.2779122524
249,6683,6788.08844553157,4901.8311445665
253,7686,7648.39610426233,5485.90976319558
257,6507,6447.33628183068,4659.97339321219
263,6699,6594.28391818394,4980.37188527191
270,6346,6470.16484811987,5049.55595856566
281,6519,6574.71327442299,5014.47375225915
293,6033,5948.51811227244,4581.94597593194
298,7303,7298.58227110664,5339.10990898693
302,6804,6892.74917321469,5314.79943975432
311,7779,7760.40523482598,5598.55728273019
317,6130,6222.43141945219,4999.21772869298
324,6828,6883.90282717924,5219.49402905884
