"draw","C_sum","C_expected_sum","E_sum"
6,20115,20098.4795292272,23606.4554641471
7,18906,19133.6504765913,23731.1873956259
11,20063,19970.1946010343,25281.2231110297
16,19242,19074.71119004,23110.8072465252
17,21467,21380.2829142113,24221.6103187336
35,19248,19171.2995215813,22571.6419610649
39,19276,19336.4347696335,23890.4350904391
42,18521,18364.2897210114,22650.5911259783
46,20146,20144.9563630036,23820.0918104127
49,21276,21288.6806584132,24141.7009867676
54,21018,21179.0190797221,23406.8743162371
59,21020,21043.6862460368,24410.6341909376
64,20605,20541.2166979578,24418.9250327366
68,19256,19059.9821078737,22418.7467654899
71,21077,21008.9422178991,24717.3802169193
73,21272,21247.8136959087,25271.0835543922
84,20274,20534.9271424438,23235.5261657637
87,20136,20252.5385333831,24314.5163969199
94,21172,21289.0433807519,24389.0491729951
95,19608,19615.9931469364,23075.8076196399
98,21902,22040.9484305371,25632.2757170625
101,18996,19040.2095906635,22404.7715969688
111,19415,19527.9996387371,24204.5538864392
112,18884,19013.2680915991,22431.9228326136
113,19212,19404.2034426572,22070.9333012424
115,20116,19903.8843846231,22957.9625720393
117,21204,20918.5364158125,24909.2346056583
118,18565,18548.8605279336,23148.646428612
128,16891,16927.3140731699,20810.0054023852
129,21281,21476.0862671989,25038.6321205091
130,23228,23361.560630408,25849.3673744191
133,20395,20572.2096849638,23415.0519126334
143,20046,19982.5762821608,23796.865960714
145,22334,22185.5605592357,26367.3324604578
152,21065,21154.137353292,25696.3507252947
153,20730,20695.167566715,25615.0671585139
156,19060,19127.3561025545,22604.6269902498
160,19290,19046.4055316624,22495.509186078
161,17620,17611.1018388111,21108.6899312246
165,19411,19488.1288926171,24369.883773816
166,22050,22085.3306673977,24171.1264790948
172,22355,22480.0417506866,25684.3123881631
173,20233,20375.2173365515,23848.6666127633
176,21104,21132.5054905368,25096.1598940231
180,20346,20632.3207171515,24134.3096708309
182,18912,19055.3052654592,21893.6154181454
195,21155,21549.7204663916,24229.5321514381
201,20034,20018.315850498,23195.9942971508
202,19393,19232.807369393,23177.0120846799
206,21161,21189.5634794427,24924.3391121144
211,19492,19523.9915345681,23767.1962805968
214,18920,18937.8365801128,22446.3039553178
215,19364,19387.2709258098,22984.6441167259
216,18334,18225.8142903856,22333.4485426945
221,21223,20995.0279701225,23442.9781496867
237,22530,23017.2788540504,25406.9950494991
243,18789,18680.8811207896,23057.0896025077
247,20281,20487.3148663056,24868.5841684949
249,19202,19128.9565708685,22613.9394351502
253,19797,19843.0681470507,22828.640979809
261,19437,19064.5914265504,22329.6653327633
267,19859,19695.6878162631,22592.9531026883
