"data_type","obs_index","day_index","event_date","observed","lpd","loglik_sd","pareto_k","elpd_loo"
"catch",1,2,"2024-09-17",3,-2.2352,0.0615,0.041,-2.2389
"catch",2,2,"2024-09-17",27,-4.343,0.1171,0.059,-4.3568
"catch",3,2,"2024-09-17",0,-1.636,0.1175,0.063,-1.6498
"catch",4,2,"2024-09-17",1,-1.5973,0.0646,-0.036,-1.6014
"catch",5,3,"2024-09-18",0,-1.636,0.1175,0.063,-1.6498
"catch",6,3,"2024-09-18",3,-2.0482,0.0384,-0.165,-2.0497
"catch",7,3,"2024-09-18",0,-1.636,0.1175,0.063,-1.6498
"catch",8,3,"2024-09-18",12,-3.7868,0.146,0.053,-3.8082
"catch",9,4,"2024-09-19",0,-1.636,0.1175,0.063,-1.6498
"catch",10,4,"2024-09-19",5,-2.7069,0.0859,0.009,-2.7143
"catch",11,4,"2024-09-19",0,-1.636,0.1175,0.063,-1.6498
"catch",12,5,"2024-09-20",11,-3.1844,0.0495,-0.079,-3.1869
"catch",13,5,"2024-09-20",2,-1.7367,0.0331,-0.024,-1.7378
"catch",14,5,"2024-09-20",1,-1.4737,0.0468,0.035,-1.4759
"catch",15,5,"2024-09-20",6,-2.8637,0.0774,-0.027,-2.8697
"catch",16,5,"2024-09-20",0,-1.8538,0.1186,-0.056,-1.8678
"catch",17,5,"2024-09-20",6,-2.8637,0.0774,-0.027,-2.8697
"catch",18,5,"2024-09-20",0,-1.4324,0.0927,-0.112,-1.441
"catch",19,6,"2024-09-21",11,-4.48,0.2198,0.069,-4.5283
"catch",20,6,"2024-09-21",2,-1.7367,0.0331,-0.024,-1.7378
"catch",21,6,"2024-09-21",6,-2.634,0.045,-0.076,-2.6361
"catch",22,6,"2024-09-21",3,-2.0868,0.043,-0.111,-2.0886
"catch",23,6,"2024-09-21",0,-0.8662,0.0594,-0.1,-0.8697
"catch",24,6,"2024-09-21",1,-1.4737,0.0468,0.035,-1.4759
"catch",25,6,"2024-09-21",1,-1.2599,0.0232,-0.018,-1.2604
"catch",26,6,"2024-09-21",0,-0.8662,0.0594,-0.1,-0.8697
