"parameter","mean","lo95","median","hi95","n_eff","Rhat"
"mu_mu_E[1]",3.09415540620361,2.71443016997549,3.08868461188135,3.51228080859241,1289,1.0045
"mu_mu_C[1]",0.377046143211052,0.178864514913985,0.376034551673453,0.584294322464324,2633,1.0009
"sigma_eps_E",0.207721533346375,0.00987133372760933,0.167866229307409,0.677871183027049,2636,1.0007
"sigma_eps_C",0.141123500088143,0.0179039562782414,0.11726186945185,0.399764241049325,1689,1.0025
"phi_E",0.0653199541013851,-0.748789876872809,0.0841585057875277,0.809321856848454,3953,1.0008
"phi_C",-0.233161313019162,-0.885085446998957,-0.289541940782462,0.670881476789328,4655,0.9998
"sigma_r_E",0.57095147003226,0.45122003091618,0.567745856266626,0.711540201435902,7226,1.0003
"sigma_r_C",0.77314548571991,0.697801708712135,0.772792819602394,0.852006871704269,10275,1.0005
"r_E",3.19345885336659,1.97515471431799,3.10235901035641,4.91160304128467,7142,1.0004
"r_C",1.68601333173083,1.37757040808581,1.67445639962797,2.05369498742527,9981,1.0007
"sigma_mu_E",9.98790349035494,0.0742104483844053,2.03245696506368,51.4881620518572,5313,1.0005
"sigma_mu_C",13.6740056669301,0.0698839695784572,2.00693461139837,50.7625533495662,5831,1.0001
"sigma_IE",0.577852454664317,0.110629944413518,0.549017533616867,1.16215403627057,1516,1.0048
"R_G",1.3200698309157,1.26178439834404,1.32031208582654,1.37919879134699,13241,0.9999
"R_G_boat",4.54469270346051,1.47614582487304,4.02297020010966,10.7995623756732,9240,0.9999
"B1",0.487053541655413,0.163344195012983,0.484692185965183,0.809849114978063,4185,1.0016
"B2",0.0472340178029379,-0.963727245651672,0.0273523147623874,1.19348684275724,7989,0.9998
"B1_C",-0.204304109536771,-0.366833548186388,-0.2025131119709,-0.0454891954187883,5619,1.0004
