"data_type","coverage_50","coverage_95","pit_mean","pit_sd","n","n_obs"
"trailer",0.707692307692308,0.984615384615385,0.496269230769231,0.266729532740571,195,195
"catch",0.610687022900763,0.977099236641221,0.510696564885496,0.274105764623161,131,131
