"event_date","median","lo95","hi95"
2024-12-01,308.283260811849,165.451442359257,576.781546721606
2024-12-02,148.324818825859,44.9222858325215,493.442901240545
2024-12-03,124.742339243707,63.2371631950799,254.95947831204
2024-12-04,128.240957576083,66.7126293745467,251.035411603751
2024-12-05,93.4291918936647,45.9981541266978,187.053909839328
2024-12-06,120.105611858853,69.1990011661139,206.147432954962
2024-12-07,138.383944651105,69.7709703667426,270.8912980317
2024-12-08,162.308066429592,46.9662415685897,564.658434483311
2024-12-09,107.053729825621,29.3611039334501,373.33882107279
2024-12-10,103.231064620256,52.5690050773422,213.678533377766
2024-12-11,98.4881211682502,48.3562558652094,200.335348871644
2024-12-12,152.606572173656,78.0897877248656,295.828555926139
2024-12-13,115.150979037951,57.6233280179555,231.971438208187
2024-12-14,155.568981436662,80.69724156226,305.763891933436
2024-12-15,149.654319483162,77.3840997955022,298.023044568512
2024-12-16,111.350085743317,31.334442985277,389.014725011947
2024-12-17,121.233820118191,35.407541896478,408.136222253231
2024-12-18,135.819037822163,69.0203206796573,272.032108903195
2024-12-19,99.9069206759817,30.5065626060293,321.767713327563
2024-12-20,103.695757782523,51.4394291267874,210.947153372135
2024-12-21,93.2696549640478,47.3301168944069,187.103444716953
2024-12-22,95.8540266083801,47.5438970511785,192.816185349071
2024-12-23,120.238045616248,60.4482750580814,238.215071483583
2024-12-24,136.590025496576,68.7381484871945,271.498449524437
2024-12-25,134.072745658428,42.2315471879423,422.495456384368
2024-12-26,144.522734071658,73.5165659329346,293.766195240906
2024-12-27,219.179776289013,113.859186781854,424.900413521643
2024-12-28,243.260934824663,126.290978203859,473.57599107561
2024-12-29,225.898481308387,66.5330351580439,774.938967497579
2024-12-30,139.532548848469,40.0186091440422,491.544959483539
2024-12-31,395.181184066366,208.073011719305,761.218871932165
2025-01-01,205.355775105162,107.327271285819,409.525999218915
2025-01-02,98.5398343678917,48.7772854823754,198.191151315752
2025-01-03,179.385360130003,96.141837665266,339.406930740808
2025-01-04,141.400943863375,71.9347699860555,279.533345788896
2025-01-05,141.697607278163,40.8804831564943,494.461214715775
2025-01-06,85.0111831537847,23.2160926433911,301.492493972629
2025-01-07,74.5317674420742,36.5796715671821,154.31266768185
2025-01-08,102.153257755717,52.2639837686398,202.511475607338
2025-01-09,118.535432762487,60.4140295416403,235.904732320245
2025-01-10,140.884989730205,71.6656378745259,282.873125114891
2025-01-11,435.850176913786,238.860094321749,818.838713477901
2025-01-12,281.024693539327,80.9319343821996,985.867586810686
2025-01-13,153.487128794332,42.762568724369,512.175533085773
2025-01-14,168.015398397429,88.1477012854573,321.786317997231
2025-01-15,108.686651410299,33.2145580735493,342.767890410491
2025-01-16,68.7961307721266,33.0461735610172,140.294027748413
2025-01-17,162.13186385512,84.6107959449759,306.883446058019
2025-01-18,204.888378777915,108.485646919168,394.371881708826
2025-01-19,165.771080565192,48.8767228231927,560.160358664294
2025-01-20,81.6277460332532,24.7063809753451,272.74182648543
2025-01-21,59.1235202359303,28.6169934338144,118.526512790657
2025-01-22,31.076195625046,17.8167770762713,61.3796289663229
2025-01-23,53.1886134564852,25.7422028337942,110.9802283579
2025-01-24,53.6777288637262,24.6892772515924,114.678812625323
2025-01-25,205.855982370428,110.066511134745,396.51595897896
2025-01-26,186.513742302182,53.0395641759348,656.265786339154
2025-01-27,111.698989552205,30.610254945263,425.874844819024
2025-01-28,107.293021957137,31.2221577686491,385.018030617288
