"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"C_sum",29461.297625,32.3991603031392,3395.59212358877,23420.825,27129.75,29266.5,31559.25,36759.25,10984.0759140076,1.00011263942564
"E_sum",35400.4424804682,34.4970551603135,3696.75489384723,28727.156876874,32812.8219177606,35218.3254598434,37725.6807680933,43219.1448947772,11483.5791130128,0.999753468168644
"C_sum_gear[1]",29461.297625,32.3991603031392,3395.59212358877,23420.825,27129.75,29266.5,31559.25,36759.25,10984.0759140076,1.00011263942564
"B1",0.913621177463339,0.00175473228647886,0.0988139178999588,0.720827608243193,0.845961639176663,0.914221664063644,0.980967091539636,1.10790749214102,3171.13334355165,1.00033908714382
"B2",0.0721151351995157,0.00368374600223344,0.26136847816406,-0.442960541608602,-0.100679896128944,0.071234495192146,0.251960756485706,0.581235759486972,5034.16056438533,0.999910793795989
"r_C_gear_out[1]",0.941726923733259,0.000597575337342298,0.0637173930168327,0.824717324094617,0.897152077742744,0.939113338417615,0.983027242129123,1.07248677059254,11369.2198912327,0.999578538925322
"sigma_eps_C_gear_out[1]",0.238386011561161,0.00139298087115318,0.057682331283147,0.14122340986015,0.197034357261489,0.234138097519777,0.273137649557938,0.363738936620547,1714.72825340316,1.00085659920073
