"data_type","day_index","event_date","observed","fitted_mean","pit","p_zero","p_one","in_50","in_95"
"trailer",2,"2024-09-17",5,4.367,0.6532,0.05921,0.1096,TRUE,TRUE
"trailer",3,"2024-09-18",9,4.367,0.9188,0.05921,0.1096,FALSE,TRUE
"trailer",4,"2024-09-19",3,4.367,0.385,0.05921,0.1096,TRUE,TRUE
"trailer",5,"2024-09-20",1,4.367,0.114,0.05921,0.1096,FALSE,TRUE
"trailer",5,"2024-09-20",0,4.367,0.0296,0.05921,0.1096,FALSE,TRUE
"trailer",9,"2024-09-24",3,4.367,0.385,0.05921,0.1096,TRUE,TRUE
"trailer",12,"2024-09-27",5,4.367,0.6532,0.05921,0.1096,TRUE,TRUE
"trailer",13,"2024-09-28",12,9.378,0.7368,0.01449,0.02788,TRUE,TRUE
"trailer",16,"2024-10-01",7,3.614,0.892,0.08404,0.14333,FALSE,TRUE
"trailer",18,"2024-10-03",4,3.614,0.6267,0.08404,0.14333,TRUE,TRUE
"trailer",19,"2024-10-04",5,3.614,0.7456,0.08404,0.14333,TRUE,TRUE
"trailer",20,"2024-10-05",12,7.738,0.833,0.02174,0.04057,FALSE,TRUE
"trailer",23,"2024-10-08",0,3.614,0.042,0.08404,0.14333,FALSE,TRUE
"trailer",24,"2024-10-09",3,3.614,0.4777,0.08404,0.14333,TRUE,TRUE
"trailer",26,"2024-10-11",3,3.614,0.4777,0.08404,0.14333,TRUE,TRUE
"trailer",27,"2024-10-12",9,7.738,0.6681,0.02174,0.04057,TRUE,TRUE
"trailer",28,"2024-10-13",7,7.738,0.5082,0.02174,0.04057,TRUE,TRUE
"trailer",30,"2024-10-15",2,0.931,0.8375,0.44537,0.31827,FALSE,TRUE
"trailer",31,"2024-10-16",2,0.931,0.8375,0.44537,0.31827,FALSE,TRUE
"trailer",32,"2024-10-17",2,0.931,0.8375,0.44537,0.31827,FALSE,TRUE
"trailer",33,"2024-10-18",1,0.931,0.6045,0.44537,0.31827,TRUE,TRUE
"trailer",34,"2024-10-19",0,2.019,0.1093,0.21857,0.26143,FALSE,TRUE
"trailer",36,"2024-10-21",1,0.931,0.6045,0.44537,0.31827,TRUE,TRUE
"trailer",37,"2024-10-22",0,0.931,0.2227,0.44537,0.31827,FALSE,TRUE
"trailer",38,"2024-10-23",0,0.931,0.2227,0.44537,0.31827,FALSE,TRUE
"trailer",39,"2024-10-24",2,0.931,0.8375,0.44537,0.31827,FALSE,TRUE
"trailer",40,"2024-10-25",0,0.931,0.2227,0.44537,0.31827,FALSE,TRUE
"trailer",41,"2024-10-26",1,2.019,0.3493,0.21857,0.26143,TRUE,TRUE
"trailer",45,"2024-10-30",1,1.145,0.5449,0.38914,0.3116,TRUE,TRUE
"trailer",47,"2024-11-01",2,1.145,0.7843,0.38914,0.3116,FALSE,TRUE
"trailer",51,"2024-11-05",0,1.145,0.1946,0.38914,0.3116,FALSE,TRUE
"trailer",52,"2024-11-06",1,1.145,0.5449,0.38914,0.3116,TRUE,TRUE
"trailer",53,"2024-11-07",4,1.145,0.9597,0.38914,0.3116,FALSE,TRUE
"trailer",54,"2024-11-08",1,1.145,0.5449,0.38914,0.3116,TRUE,TRUE
"trailer",55,"2024-11-09",0,2.475,0.0896,0.17912,0.22877,FALSE,TRUE
"trailer",58,"2024-11-12",0,0.212,0.4144,0.8288,0.13914,TRUE,TRUE
"trailer",59,"2024-11-13",0,0.212,0.4144,0.8288,0.13914,TRUE,TRUE
"trailer",60,"2024-11-14",0,0.212,0.4144,0.8288,0.13914,TRUE,TRUE
"trailer",65,"2024-11-19",0,0.212,0.4144,0.8288,0.13914,TRUE,TRUE
"trailer",66,"2024-11-20",0,0.212,0.4144,0.8288,0.13914,TRUE,TRUE
"trailer",67,"2024-11-21",0,0.212,0.4144,0.8288,0.13914,TRUE,TRUE
"trailer",68,"2024-11-22",0,0.212,0.4144,0.8288,0.13914,TRUE,TRUE
"trailer",72,"2024-11-26",1,1.067,0.5945,0.45156,0.28578,TRUE,TRUE
"trailer",76,"2024-11-30",2,2.257,0.5787,0.24543,0.2436,TRUE,TRUE
"osp",3,"2024-09-18",23,13.475,0.8454,0.02561,0.03401,FALSE,TRUE
"osp",4,"2024-09-19",11,12.921,0.5326,0.02676,0.03584,TRUE,TRUE
"osp",5,"2024-09-20",8,12.886,0.3922,0.02704,0.03623,TRUE,TRUE
"osp",6,"2024-09-21",53,28.925,0.8747,0.00984,0.01205,FALSE,TRUE
"osp",7,"2024-09-22",58,29.09,0.8993,0.00985,0.01201,FALSE,TRUE
"osp",11,"2024-09-26",8,12.846,0.3929,0.02709,0.03628,TRUE,TRUE
"osp",12,"2024-09-27",5,12.706,0.2388,0.02761,0.03713,FALSE,TRUE
"osp",13,"2024-09-28",12,27.204,0.2583,0.0106,0.01316,TRUE,TRUE
"osp",14,"2024-09-29",18,27.477,0.4099,0.01047,0.01303,TRUE,TRUE
"osp",15,"2024-09-30",18,11.2,0.8229,0.03302,0.04487,FALSE,TRUE
"osp",17,"2024-10-02",5,10.787,0.2984,0.03475,0.04761,TRUE,TRUE
"osp",20,"2024-10-05",31,23.617,0.7489,0.01234,0.01584,TRUE,TRUE
"osp",24,"2024-10-09",5,10.734,0.3004,0.03498,0.04802,TRUE,TRUE
"osp",26,"2024-10-11",3,10.631,0.1739,0.03548,0.04873,FALSE,TRUE
"osp",28,"2024-10-13",9,22.798,0.2336,0.01301,0.0168,FALSE,TRUE
"osp",29,"2024-10-14",4,2.846,0.7469,0.19596,0.20559,TRUE,TRUE
"osp",30,"2024-10-15",5,2.869,0.8223,0.19361,0.20433,FALSE,TRUE
"osp",34,"2024-10-19",0,5.893,0.0437,0.08732,0.10997,FALSE,TRUE
"catch",2,"2024-09-17",0,6.664,0.1379,0.2758,0.13267,FALSE,TRUE
"catch",6,"2024-09-21",6,5.174,0.7672,0.32307,0.15095,FALSE,TRUE
