"period","date_start","date_end","n_days","omega_E_median","omega_E_lo95","omega_E_hi95","omega_C_median","omega_C_lo95","omega_C_hi95"
1,"2024-12-01","2024-12-01",1,0.0747518588673886,-0.409957753741157,0.574702885464296,0.543374298394272,0.140465077443555,0.977772884460818
2,"2024-12-02","2024-12-02",1,0.0304522886306749,-0.816995523852053,0.873402596965484,0.507354392743952,-0.00517672543351496,1.02794236137638
3,"2024-12-03","2024-12-03",1,-0.0153864288705139,-0.538967765659709,0.527094837901712,0.538779949069058,0.0993053230524661,1.00578391339437
4,"2024-12-04","2024-12-04",1,0.0050050935384621,-0.502582495503101,0.502174255068421,0.543047114641438,0.113725776481295,0.994642408970699
5,"2024-12-05","2024-12-05",1,-0.273004562429291,-0.806369301659366,0.267137123764132,0.429207276790207,-0.0489944475544754,0.907195257719074
6,"2024-12-06","2024-12-06",1,-0.385101492231385,-0.821259521575284,0.0984169048222616,0.478692073494662,0.0231095151144006,0.939731636423609
7,"2024-12-07","2024-12-07",1,-0.634891112349402,-1.15480601830669,-0.0908798891397143,0.421984572103906,-0.105388080878622,0.97875891167246
8,"2024-12-08","2024-12-08",1,-0.43000154196227,-1.33464695074033,0.525211708623433,0.36992807176683,-0.261766876198515,0.96395254691127
9,"2024-12-09","2024-12-09",1,-0.279729994948715,-1.21599929278793,0.658719464057743,0.339820010112718,-0.293940430291351,0.927092299959896
10,"2024-12-10","2024-12-10",1,-0.204657600331009,-0.760680215219657,0.347406830428962,0.309573256327251,-0.237625242905077,0.845722137333571
11,"2024-12-11","2024-12-11",1,-0.204147015759073,-0.741491177657939,0.336137513126538,0.442183363367134,-0.0440229643648586,0.933996051644672
12,"2024-12-12","2024-12-12",1,0.156187779292421,-0.3268641097458,0.648854931591519,0.548920851040619,0.112598104929721,0.995416088890174
13,"2024-12-13","2024-12-13",1,-0.217153797361538,-0.743829706937934,0.325464665789286,0.593347105113456,0.155258205744783,1.05638958243512
14,"2024-12-14","2024-12-14",1,-0.54007206327822,-1.05373843732569,-0.0109835406106847,0.674935343158149,0.203574928671811,1.19668613813821
15,"2024-12-15","2024-12-15",1,-0.623418020430721,-1.14795137875524,-0.0752475749124385,0.488772131541493,-0.113356300669729,1.04315950508554
16,"2024-12-16","2024-12-16",1,-0.341537649073785,-1.26522149890967,0.604834948447667,0.491771901584124,-0.165404042129208,1.13557161737378
17,"2024-12-17","2024-12-17",1,-0.140435016962169,-1.05601216493859,0.778131875004454,0.514679937063772,-0.0986081782337418,1.16136265102764
18,"2024-12-18","2024-12-18",1,0.0399267708219173,-0.501320286209299,0.582094055447293,0.56313006432105,0.0506105425538057,1.1250698850745
19,"2024-12-19","2024-12-19",1,-0.136827095674904,-0.99902801363372,0.713450989286677,0.46373769457668,-0.0985557451642438,1.03927143002462
20,"2024-12-20","2024-12-20",1,-0.348017082833369,-0.88633410308815,0.200502882101355,0.383902956038884,-0.133564255959819,0.906405629033436
21,"2024-12-21","2024-12-21",1,-0.969445557445215,-1.5197489238227,-0.432301981337426,0.301020182782567,-0.229994891258365,0.844282407561834
22,"2024-12-22","2024-12-22",1,-0.963324668438804,-1.50541249974694,-0.379653417369818,0.180069644509826,-0.364377355886089,0.718347319653509
23,"2024-12-23","2024-12-23",1,-0.131488210755706,-0.64313947221702,0.382858725087046,0.155524418912991,-0.350928205248258,0.657136654960505
24,"2024-12-24","2024-12-24",1,0.0645004729868167,-0.460139051455939,0.578913359567732,0.160371275036471,-0.36094679086688,0.680300866530287
25,"2024-12-25","2024-12-25",1,0.113051367165902,-0.73112744527495,0.937127296913582,0.172616769516005,-0.397730064666299,0.742049316798972
26,"2024-12-26","2024-12-26",1,0.189737347731439,-0.310861366404627,0.71250306893807,0.197614013632489,-0.312270366458521,0.715059379992275
27,"2024-12-27","2024-12-27",1,0.416499075038592,-0.0414697666384875,0.891085294790165,0.199961746545208,-0.228678371667235,0.631713224713905
28,"2024-12-28","2024-12-28",1,-0.0507345447325982,-0.547001142049674,0.451080091380844,0.202652970928741,-0.272081053204873,0.678972141324578
29,"2024-12-29","2024-12-29",1,0.0158461263864141,-0.917320677390121,0.966687664130789,0.267752280022972,-0.305480444542472,0.851624541275204
30,"2024-12-30","2024-12-30",1,0.0977745284987123,-0.849952014885158,1.03656552259049,0.352033877067776,-0.197387797283064,0.900379329352603
31,"2024-12-31","2024-12-31",1,0.170615225556606,-0.435427855281018,0.813419023283196,0.456314011161807,0.0630239480569087,0.831119280686345
32,"2025-01-01","2025-01-01",1,-0.168342021804299,-0.782999769837292,0.465231511638564,0.317443276194344,-0.127087343938469,0.759708167202874
33,"2025-01-02","2025-01-02",1,0.0465657833578982,-0.462013398109594,0.567140305221181,0.0770171396634128,-0.400384496294056,0.546944449681361
34,"2025-01-03","2025-01-03",1,0.425538550204748,-0.0462991393784587,0.907612251706725,-0.00395032631326343,-0.482304608685738,0.47209867637149
35,"2025-01-04","2025-01-04",1,-0.339009392992487,-0.849727086813277,0.199607133060949,-0.131613747914393,-0.680814619759716,0.405409156147315
36,"2025-01-05","2025-01-05",1,-0.24836002990418,-1.21568277000774,0.685324423682835,-0.198903648655273,-0.852756382542745,0.439520803609078
37,"2025-01-06","2025-01-06",1,-0.239731358559407,-1.13763797229205,0.658768632548557,-0.271372207544757,-0.945906457537284,0.343524496549547
38,"2025-01-07","2025-01-07",1,-0.268773805627859,-0.820346630250171,0.289446595295826,-0.362338889165635,-0.984243710498494,0.242465295213641
39,"2025-01-08","2025-01-08",1,0.00581147734822471,-0.49625450714368,0.521382112816445,-0.321851933226067,-0.884370393435302,0.264057173119537
40,"2025-01-09","2025-01-09",1,0.190460655729389,-0.305067740626684,0.683349185455957,-0.29111912146258,-0.805053019788248,0.257259894669152
41,"2025-01-10","2025-01-10",1,0.264803180740821,-0.230167261701695,0.774264789036048,-0.376999397503636,-0.844551827048239,0.0890598872572856
42,"2025-01-11","2025-01-11",1,0.649844548995318,0.200943994259696,1.12203128479365,-0.497860079562713,-0.888098981782415,-0.114544666500023
43,"2025-01-12","2025-01-12",1,0.492936519148329,-0.393556019343326,1.39466713231217,-0.40240170812466,-0.962132920301616,0.134981643236153
44,"2025-01-13","2025-01-13",1,0.45100392439472,-0.49443963628092,1.36591700730329,-0.354871665842053,-0.910376568987508,0.239149501607643
45,"2025-01-14","2025-01-14",1,0.479671912593923,-0.0240366949899341,0.986876240516001,-0.304188560827368,-0.791944929086087,0.190738853700645
46,"2025-01-15","2025-01-15",1,0.112247366342918,-0.71890017455253,0.968396161682469,-0.28326754091103,-0.838634628249209,0.329379927537716
47,"2025-01-16","2025-01-16",1,-0.226085896403299,-0.785832321267737,0.342867844821124,-0.2708896969756,-0.818606650019535,0.286553372093597
48,"2025-01-17","2025-01-17",1,0.308816338124411,-0.168871522053797,0.790012815836295,-0.286935364364486,-0.79437901726945,0.211202155495161
