"draw","C_sum","C_expected_sum","E_sum"
6,44565,45080.2313273081,13737.5357236327
9,49195,49381.503245064,15935.8082817423
12,64294,64139.3237176311,17207.317704304
14,64552,65015.8643961554,20364.4184087814
17,57841,58189.1544140214,18992.2728938555
18,65204,64977.7598148422,16664.5277567517
31,50274,50435.9177042696,13938.1762669388
32,62003,62177.671550333,17784.3905172202
39,78366,78177.2093475516,20240.0048140403
45,75178,75042.8992251012,20213.1516066788
47,55277,55526.4284663881,17161.5256202519
55,76304,75978.031910841,18403.5982908253
56,53702,54133.4635794268,15293.2062072673
57,62012,62103.3566545509,19980.9328133129
61,76189,76173.7198125467,21102.2287701581
70,82718,82718.8382602851,19335.7134766512
71,56680,56427.5509519599,17400.1650504725
74,71701,71850.6632469646,18482.0191650945
82,72985,73059.8492854306,17218.3214293319
90,65848,65680.3336453781,19682.1505681892
109,50320,50603.4214215081,16071.4487550605
127,76301,76242.2213886764,20906.9498889255
128,64282,63882.2107174341,18577.6391060101
133,51712,51978.3174635075,13781.2981995077
144,54829,54936.499089346,16067.313272861
148,58849,58672.4014878255,15137.4470547275
149,64207,64417.3652200646,16455.0432298984
159,67642,67451.1872449282,19910.5393826743
162,50040,49671.6771474941,16288.7684724785
163,57004,56932.356902283,19530.6679325958
164,71108,71136.6198510249,18974.1294571502
170,71830,71913.8112466152,20289.2770298651
176,47670,47383.8829540578,15253.8349685046
178,60551,60413.0776041825,18761.0385239265
179,43828,43421.6411274177,14064.6022209743
180,59604,59452.0088472018,18245.7911072378
182,46122,46024.5422924329,13854.4915535614
189,70768,70379.4899330506,18911.3423082133
197,54233,54496.2189031443,16979.3917538519
201,49265,49536.9290753801,13375.0414489356
210,51972,51779.9850411932,17528.1796100188
213,50644,50837.9482223637,16268.5810054313
215,56685,56510.869893978,16726.5900005834
224,41583,41804.9324928321,14915.1451589291
235,81378,81340.8269381451,25316.3843364244
261,50898,51200.2515901649,15613.5912224183
262,59915,59301.6281267551,17745.5763223225
264,48750,48786.7020322892,14788.1016932383
273,69804,69761.7791822849,19901.9980267634
276,61431,61583.989974488,16092.1378884415
277,42423,42261.186220267,15972.9438355876
285,57661,57533.1599103569,18257.5398106682
288,64268,64215.6167548285,17832.1358626433
290,54658,54607.7328626869,18250.4747972696
292,55738,55638.2595977758,16856.8716027648
294,54672,55008.6059276316,15691.2919259124
299,71789,71466.2003433277,18812.8736532355
302,48442,48065.5209652416,16387.4926715542
303,46977,47170.2445119382,13194.7800905587
304,52345,51986.1308528224,18055.3557171388
307,63144,63192.4116002026,18460.7313619269
308,74835,74620.2910214209,21678.930894744
319,50765,50899.3016869762,17286.5599576736
320,46369,46725.9721751822,17246.7143541641
321,38799,38774.3479451207,13533.7459827973
322,48185,48300.5462503963,14538.9835910811
325,55772,55331.3339400748,17165.0428608677
339,73334,73152.8156973747,23195.4492772191
341,41475,41390.42128192,14445.8523635166
358,47658,47554.6708492247,13898.4999216278
367,67400,67416.9951857712,17827.3557090974
369,54933,54853.8394136179,16038.8726313203
371,49613,49158.8670678263,15550.9796724292
380,33317,33328.5584157203,10439.6521486412
385,67558,67654.3756177048,18531.5920198141
388,50952,50514.8234271363,15718.6280995551
391,36208,36283.9908912168,11677.2574227332
392,64821,65188.2762982916,17054.6459853702
393,52010,52417.1052243066,17141.0795617156
394,60164,60189.4754242702,20220.278267087
397,56181,55891.2195057465,17545.3846191402
401,60061,60048.9990243583,19591.1873675
436,54864,54897.8093863596,14317.4275387567
442,58476,58585.8994123525,16747.0159678919
445,69278,69371.5441635627,20618.3265025043
448,51761,51425.5808599261,17779.4412460846
449,68459,68137.1310481795,19738.7419241184
458,55405,55242.3695655382,18164.3045194783
461,60126,60105.0944497479,16934.4007096782
467,47652,47720.4845511149,15791.9960002435
485,47419,47331.0673041403,14281.5983914052
505,63163,63319.4340681718,16842.1472550278
506,56995,56839.842579627,15957.2721388424
509,53428,52962.4369560732,16244.3390720533
524,60486,60803.9879471011,15720.2410969994
533,59241,58996.9591790714,19413.4260689757
536,53477,53701.226776072,13639.9318691573
537,45161,44927.5406963783,14616.8647047968
551,44731,44802.7477086675,13148.0440455902
562,34180,34172.9479689883,14037.8493095002
567,76814,76885.52478567,19542.3795674706
569,60373,60378.5408819652,17206.09106484
570,77081,76729.6599186926,19590.0452145855
577,51951,51923.8371590222,16347.2294346841
582,57413,57333.5898399829,17176.4102445213
588,63464,63292.9997322581,18117.9327161837
590,61854,61863.876880597,17817.6274594063
595,61851,61647.3254754884,18600.7257273182
605,64826,64810.9070157897,17116.8968716484
608,55817,55906.9769309655,19117.3962666544
625,52018,51876.4594764871,16508.7913148136
633,74791,74779.3109953507,16695.5603208709
648,41185,41271.4990306163,14076.6080089003
656,39947,39863.3536264947,12736.0140817976
660,62322,62314.3733377319,16064.9078512074
671,60053,60052.1947290329,19783.180081676
675,47763,47847.6194779863,17773.080866769
678,59413,59291.121856319,17363.6818543081
687,47423,47083.6563762791,14285.2104752622
695,59281,59092.1080352639,17444.5298584676
696,56261,56553.4087594309,16770.0161461277
700,49615,49671.5155165945,15291.0285822712
701,78645,78359.6473098835,20102.1812996822
702,67295,67588.6333770144,20210.9216024345
712,55666,55580.9622610467,18133.0933161979
718,54287,53902.3533497221,16620.061467164
723,48902,49027.6659555845,15017.4943975491
726,50911,50699.1206961066,15035.1515104912
727,54677,54564.8180750283,16477.9433000717
728,52445,52426.9555811502,15478.1644798423
738,68644,68054.4489847219,19792.4474147334
739,46749,46528.4342657128,14753.6150199978
756,58929,58898.3185409042,14571.007957279
757,46305,46049.9283174574,14885.4747582374
760,51175,50892.6706158024,14723.1788747617
768,46167,46126.8156900223,15904.9197890717
772,57032,56896.3533654236,16282.9638456334
782,58335,58332.9328891765,16625.4928598788
783,53047,53058.7914453206,18362.6881179563
789,62014,61920.3666455466,18362.4128348249
790,64082,63860.7424586739,18655.803897016
791,52580,52755.3500282556,16706.3004273913
794,58229,58191.5184632625,17316.5707064965
802,49841,49947.0127479264,15052.0222194703
807,42368,42338.920149578,13653.4057939749
810,42591,42761.5434229865,14181.6690845164
811,68736,68851.8414712497,17667.1959562815
813,49983,49660.4728800311,16124.0108278123
815,46436,46576.9545081467,13214.6048980435
821,58002,57775.8859723383,18596.0199393445
832,54069,54533.1838447039,17112.3726324202
857,54669,54466.5734049708,17476.5634028117
862,52615,52438.9376572965,15957.3091600788
863,63826,63300.305289142,16563.3316742216
867,46138,46293.3070717202,15460.0169673408
874,54902,54466.2489879765,17333.0286450437
880,51412,51342.3094192329,15585.1835950684
887,51296,51252.2535126315,14759.0431150387
890,49177,49121.1858704268,14794.9920694112
891,67464,67366.3215703492,19163.0464460848
892,80415,80629.3702640527,19103.973966031
899,59708,60167.6998618344,15678.14855863
909,55975,56019.415290425,16702.0903231692
912,70254,70394.4550102825,19774.9259464902
917,73068,73607.1485527094,19305.3090720488
918,75283,75145.2520826102,22384.2372546816
925,50398,50420.2975637224,16584.7130639008
932,57848,57855.7200742689,16870.4973534916
933,50876,50986.2487422451,17302.5300966154
936,60772,60715.7965146185,17706.8647937869
950,50961,50843.7943234857,15546.7223687731
951,63573,63424.832177632,18758.1897582601
957,58683,58385.4745462804,17638.480786504
960,49020,49193.325007404,14341.434650562
961,63098,62723.3586381392,18519.1953776589
964,75964,76360.2594152676,18455.9980074959
974,73402,73245.6408551494,19169.6765397462
975,52178,52071.7539936452,16591.8669962581
982,74288,74331.5783894148,20241.0721723978
984,57680,58005.1842793097,16892.6809946017
986,69194,69143.4507901348,20949.7710419126
1005,66350,66626.7820879471,17309.3030994092
1007,58274,58070.5872499642,15103.6530717792
1008,54144,53939.5321783742,16856.7141293165
