"data_type","coverage_50","coverage_95","pit_mean","pit_sd","n","n_obs"
"gear",0.576923076923077,0.980769230769231,0.521899725143049,0.267812277794813,52,52
"catch",0.429936305732484,0.985668789808917,0.506961891242009,0.295069415120336,628,628
