"period","date_start","date_end","n_days","n_days_with_effort","n_days_with_interview","frac_days_effort","frac_days_interview","n_effort_obs","n_interviews","n_ie_obs","observed","omega_E_ci95_width","omega_C_ci95_width"
1,"2024-12-01","2024-12-01",1,1,1,1,1,1,31,0,TRUE,0.984660639205452,0.837307807017263
2,"2024-12-02","2024-12-02",1,0,1,0,1,0,1,0,TRUE,1.69039812081754,1.03311908680989
3,"2024-12-03","2024-12-03",1,1,1,1,1,1,11,0,TRUE,1.06606260356142,0.906478590341908
4,"2024-12-04","2024-12-04",1,1,1,1,1,1,13,0,TRUE,1.00475675057152,0.880916632489405
5,"2024-12-05","2024-12-05",1,1,1,1,1,1,10,0,TRUE,1.0735064254235,0.95618970527355
6,"2024-12-06","2024-12-06",1,1,1,1,1,1,11,1,TRUE,0.919676426397545,0.916622121309209
7,"2024-12-07","2024-12-07",1,1,1,1,1,1,4,0,TRUE,1.06392612916697,1.08414699255108
8,"2024-12-08","2024-12-08",1,0,0,0,0,0,0,0,FALSE,1.85985865936376,1.22571942310978
9,"2024-12-09","2024-12-09",1,0,0,0,0,0,0,0,FALSE,1.87471875684568,1.22103273025125
10,"2024-12-10","2024-12-10",1,1,1,1,1,1,9,0,TRUE,1.10808704564862,1.08334738023865
11,"2024-12-11","2024-12-11",1,1,1,1,1,1,6,0,TRUE,1.07762869078448,0.97801901600953
12,"2024-12-12","2024-12-12",1,1,1,1,1,1,14,0,TRUE,0.975719041337319,0.882817983960453
13,"2024-12-13","2024-12-13",1,1,1,1,1,1,11,0,TRUE,1.06929437272722,0.901131376690339
14,"2024-12-14","2024-12-14",1,1,1,1,1,1,6,0,TRUE,1.042754896715,0.993111209466402
15,"2024-12-15","2024-12-15",1,1,1,1,1,1,6,0,TRUE,1.0727038038428,1.15651580575527
16,"2024-12-16","2024-12-16",1,0,0,0,0,0,0,0,FALSE,1.87005644735734,1.30097565950299
17,"2024-12-17","2024-12-17",1,0,0,0,0,0,0,0,FALSE,1.83414403994304,1.25997082926138
18,"2024-12-18","2024-12-18",1,1,1,1,1,1,6,0,TRUE,1.08341434165659,1.07445934252069
19,"2024-12-19","2024-12-19",1,0,0,0,0,0,0,0,FALSE,1.7124790029204,1.13782717518886
20,"2024-12-20","2024-12-20",1,1,1,1,1,1,8,0,TRUE,1.0868369851895,1.03996988499325
21,"2024-12-21","2024-12-21",1,1,1,1,1,1,6,0,TRUE,1.08744694248528,1.0742772988202
