"period","date_start","date_end","n_days","n_days_with_effort","n_days_with_interview","frac_days_effort","frac_days_interview","n_effort_obs","n_interviews","n_ie_obs","observed","omega_E_ci95_width","omega_C_ci95_width"
1,"2024-12-01","2024-12-01",1,0,0,0,0,0,0,0,FALSE,4.29379685639538,0.918447276645138
2,"2024-12-02","2024-12-02",1,1,1,1,1,1,1,0,TRUE,3.04311188223268,0.856299302245636
3,"2024-12-03","2024-12-03",1,1,1,1,1,1,4,0,TRUE,2.68499683945428,0.742346877110775
4,"2024-12-04","2024-12-04",1,1,1,1,1,1,7,0,TRUE,2.51869312509693,0.662099368803372
5,"2024-12-05","2024-12-05",1,1,1,1,1,1,3,0,TRUE,2.59391289998442,0.795479776983399
6,"2024-12-06","2024-12-06",1,1,1,1,1,1,4,0,TRUE,2.75034507525147,0.745935094253403
7,"2024-12-07","2024-12-07",1,1,1,1,1,1,1,0,TRUE,2.81341415656797,0.838982559793655
8,"2024-12-08","2024-12-08",1,0,0,0,0,0,0,0,FALSE,3.76977315305834,0.903810122691688
9,"2024-12-09","2024-12-09",1,0,0,0,0,0,0,0,FALSE,3.89084132373874,0.910590990055681
10,"2024-12-10","2024-12-10",1,1,1,1,1,1,1,0,TRUE,3.38070359526028,0.906599502534511
11,"2024-12-11","2024-12-11",1,1,1,1,1,1,1,0,TRUE,3.45124437509881,0.835660023051595
12,"2024-12-12","2024-12-12",1,1,1,1,1,1,2,0,TRUE,3.37125153107758,0.836603207566895
13,"2024-12-13","2024-12-13",1,1,1,1,1,1,1,0,TRUE,3.36904402655538,0.867209091106363
14,"2024-12-14","2024-12-14",1,1,0,1,0,1,0,0,TRUE,3.23034118015214,0.906715726668285
15,"2024-12-15","2024-12-15",1,1,0,1,0,1,0,0,TRUE,3.00411109061311,0.925717592188581
16,"2024-12-16","2024-12-16",1,0,0,0,0,0,0,0,FALSE,3.73826087437644,0.896984666098949
17,"2024-12-17","2024-12-17",1,0,0,0,0,0,0,0,FALSE,3.79314184138656,0.890656486105772
18,"2024-12-18","2024-12-18",1,1,1,1,1,1,3,0,TRUE,2.81633919641484,0.833993195186195
19,"2024-12-19","2024-12-19",1,0,0,0,0,0,0,0,FALSE,3.42421168950764,0.866747690198009
20,"2024-12-20","2024-12-20",1,1,1,1,1,1,1,0,TRUE,3.06625205176245,0.835220896698777
21,"2024-12-21","2024-12-21",1,1,1,1,1,1,1,0,TRUE,2.98817039257334,0.862499770925357
22,"2024-12-22","2024-12-22",1,1,1,1,1,1,1,0,TRUE,2.96282274944694,0.889279956341054
