"parameter","prior","prior_mean","prior_sd","post_mean","post_sd","post_median","post_lo95","post_hi95","contraction","prior_influential"
"R_G","lognormal(log(1.300), 0.300)",1.35983621788133,0.417304210635423,1.35975612638556,0.417808407868627,1.30015303322315,0.719658330500889,2.33640204481496,-0.001,TRUE
"phi_E","2*beta(2.0,2.0)-1",0,0.447213595499958,0.882608155127518,0.0313185958354614,0.883528118973757,0.817312467553724,0.941199784834138,0.93,FALSE
"phi_C","2*beta(2.0,2.0)-1",0,0.447213595499958,0.0804908271574198,0.419830652506306,0.0872706167875217,-0.709926078582646,0.826223406471731,0.061,TRUE
"B1","normal(0, 1.0)",0,1,0.550657782360617,0.134637406686624,0.54942103386524,0.292164938739045,0.817300209913012,0.865,FALSE
"B2","normal(0, 1.0)",0,1,0.361786887173765,0.324609654501875,0.355688123893332,-0.26469982486399,1.00773365523327,0.675,FALSE
"mu_mu_E[1]","normal(2.303, 2.0)",2.30258509299405,2,2.32420777366714,0.439777199149567,2.32837452614105,1.43308423619641,3.19572736562937,0.78,FALSE
"mu_mu_C[1]","normal(-0.693, 2.0)",-0.693147180559945,2,1.24713048653264,0.104835765856264,1.24860993367154,1.03725053729216,1.44574585768049,0.948,FALSE
"sigma_eps_E","half-cauchy(0, 2.0)",NA,NA,0.815773572113465,0.0635394554707578,0.812319667418429,0.699914681056357,0.948235151739856,NA,FALSE
"sigma_eps_C","half-cauchy(0, 2.0)",NA,NA,0.149919324251612,0.109233871718571,0.130859299486308,0.00580977623518817,0.407647022978838,NA,FALSE
"sigma_r_E","half-cauchy(0, 2.0)",NA,NA,0.308379074522046,0.0503782793435806,0.30628266836151,0.215159544021878,0.412473085921666,NA,FALSE
"sigma_r_C","half-cauchy(0, 2.0)",NA,NA,0.829992284538299,0.0679499092985763,0.828660632845122,0.701124472393448,0.967624511870257,NA,FALSE
"sigma_mu_E","half-cauchy(0, 2.0)",NA,NA,9.19082888886096,63.7079245811389,2.01074100202781,0.0685600258326282,51.0465185219986,NA,FALSE
"sigma_mu_C","half-cauchy(0, 2.0)",NA,NA,14.9807714326539,314.857309316191,1.99337375892188,0.0823512504094987,42.8295475816058,NA,FALSE
"B1_C","normal(0, 1.0)",0,1,-0.127685021050288,0.192736346968476,-0.127609864808369,-0.506072831679828,0.25617576302099,0.807,FALSE
"R_G_boat","lognormal(log(4.000), 0.500)",4.53259381226731,2.41560213284352,3.56473097972543,0.164223442421949,3.56260492020421,3.24367916564493,3.89877601580128,0.932,FALSE
"tau_bar[1]","lognormal(log(3.030), 0.500)",3.43343981279248,1.82981861562897,3.36112536351242,0.201225337490387,3.35580229453334,2.98254787771417,3.77931366264527,0.89,FALSE
"sigma_f[1]","half-normal(0, 1.50)",1.1968268412043,0.90421541248363,0.69629916166005,0.28859852899264,0.640339292492792,0.29724586187222,1.39080001899042,0.681,FALSE
"cfi_kappa[1]","lognormal(log(20.0), 0.75)",26.4956951745773,23.0231378570145,28.064643086165,22.1047486308996,21.9508287968616,6.90086643864544,86.4060747263058,0.04,TRUE
"sigma_c[1]","half-normal(0, 1.50)",1.1968268412043,0.90421541248363,1.13063912553965,0.51986387822294,1.03361013074178,0.404701174973922,2.37907943974036,0.425,TRUE
"cfc_kappa[1]","lognormal(log(20.0), 0.75)",26.4956951745773,23.0231378570145,18.545172901716,18.1418068735416,12.9994958998565,2.71876465644458,67.0126118581674,0.212,TRUE
