"parameter","prior","prior_mean","prior_sd","post_mean","post_sd","post_median","post_lo95","post_hi95","contraction","prior_influential"
"R_G","lognormal(log(1.300), 0.300)",1.35983621788133,0.417304210635423,1.27944607664578,0.0182485734313843,1.27919662392877,1.24378631596995,1.31643039200566,0.956,FALSE
"phi_E","2*beta(2.0,2.0)-1",0,0.447213595499958,0.644348921506184,0.0772914913957265,0.649833882172618,0.479779760268576,0.781299709242237,0.827,FALSE
"phi_C","2*beta(2.0,2.0)-1",0,0.447213595499958,0.823275764321176,0.0888445057267481,0.839502782749732,0.602445366569728,0.947313976521928,0.801,FALSE
"B1","normal(0, 1.0)",0,1,0.913621177463339,0.0988139178999588,0.914221664063644,0.720827608243193,1.10790749214102,0.901,FALSE
"B2","normal(0, 1.0)",0,1,0.0721151351995157,0.26136847816406,0.071234495192146,-0.442960541608602,0.581235759486972,0.739,FALSE
"mu_mu_E[1]","normal(3.219, 2.0)",3.2188758248682,2,3.08738049042653,0.0968557122314806,3.08471035400014,2.90158252991106,3.28478632458302,0.952,FALSE
"mu_mu_C[1]","normal(-0.693, 2.0)",-0.693147180559945,2,-0.0846390781410694,0.111803857900314,-0.086231588635997,-0.301005695732926,0.146048249872344,0.944,FALSE
"sigma_eps_E","half-cauchy(0, 2.0)",NA,NA,0.458917638763012,0.042700037438545,0.457062079173105,0.379654713968992,0.546687538548066,NA,FALSE
"sigma_eps_C","half-cauchy(0, 2.0)",NA,NA,0.238386011561161,0.057682331283147,0.234138097519777,0.14122340986015,0.363738936620547,NA,FALSE
"sigma_r_E","half-cauchy(0, 2.0)",NA,NA,0.233219217926895,0.0208406264849698,0.232756137804506,0.194222769434654,0.276235162927643,NA,FALSE
"sigma_r_C","half-cauchy(0, 2.0)",NA,NA,1.03223425968105,0.0347664722832037,1.03190803833948,0.96561505483579,1.10115242932572,NA,FALSE
"sigma_mu_E","half-cauchy(0, 2.0)",NA,NA,14.5031151725707,313.683010231007,2.01015443161571,0.0819282820158316,47.1571161462743,NA,FALSE
"sigma_mu_C","half-cauchy(0, 2.0)",NA,NA,102.895939102412,8234.82242175734,1.97869757034575,0.0909794409478366,45.6102437963407,NA,FALSE
"B1_C","normal(0, 1.0)",0,1,-0.383546763494132,0.0868466560376135,-0.384204128668996,-0.551348208369025,-0.211094947556453,0.913,FALSE
"R_G_boat","lognormal(log(4.000), 0.500)",4.53259381226731,2.41560213284352,4.53987557328319,2.42757182417125,4.00289459439763,1.50215062454478,10.7021656564673,-0.005,TRUE
"tau_bar[1]","lognormal(log(2.477), 0.100)",2.48956675138938,0.249580365423244,2.46836489840886,0.222804259358194,2.45752605916484,2.05029952169927,2.92782642733092,0.107,TRUE
