"chain","n_iter","divergent","mean_accept_stat","mean_treedepth","max_treedepth","mean_n_leapfrog","mean_stepsize","ebfmi","ebfmi_low_flag"
1,2000,2,0.977567436453007,6.9975,7,126.9325,0.0383906084838061,0.816456116183013,FALSE
2,2000,11,0.938073807278889,5.99,6,62.8115,0.0704169038154841,0.853669551520233,FALSE
3,2000,6,0.941479391925074,5.9955,6,62.9155,0.066758878150524,0.799159007032583,FALSE
4,2000,5,0.940661954594961,5.9955,6,62.926,0.0733110554704773,0.876040219367768,FALSE
