"stream","n_obs","elpd_loo","se_elpd_loo","p_loo","n_pareto_k_gt_0.7","sum_lpd"
"gear",311,-1248.11914521513,16.3052980404924,107.388522058462,39,-1140.73
"catch",1651,-3156.82141807734,46.9240987773424,43.657623920587,0,-3113.16
