"draw","C_sum","C_expected_sum","E_sum"
1,2079,2010.16268024978,633.528049062805
6,2270,2301.13047366517,603.367368169671
9,2029,2033.02076080986,762.107192608419
12,1390,1364.59752869625,534.365949590392
14,1465,1405.16300396634,671.864382579784
18,1354,1314.2153868368,635.015996352962
21,858,823.935132584539,408.093668642633
28,2672,2595.4250964464,485.925888103619
32,495,513.921727573194,374.127147129059
41,2290,2314.34347060691,511.618851917449
44,1236,1253.90690324852,799.735102345571
47,1160,1190.73754356616,474.999955080121
48,1876,1874.66314094713,835.921462978567
51,844,840.382146302195,334.93666915272
53,1188,1233.41799362641,414.845308628035
55,1746,1719.08598798722,854.225467851607
56,800,822.352685054625,700.588144361765
57,9111,9025.73954435565,677.18365131133
64,1909,1907.96263360874,501.953039341212
68,1150,1173.36826103992,767.945695100095
70,1060,1082.7638172253,581.369768367595
71,1271,1287.00650187235,554.27205792638
73,1059,1088.50856924343,555.500868326489
74,1693,1644.23361289241,560.174717692875
77,993,995.713953182546,698.226884314217
78,1398,1392.70388725653,599.996708034673
82,1269,1235.57667683968,407.198269476463
87,1960,1872.40685686643,625.376013223839
90,2520,2535.12836357289,397.887998477942
93,3857,3807.93941684312,918.718189798494
102,5090,5075.58775034192,680.752449085986
106,740,742.552383887098,388.819514903184
108,727,758.187015066266,316.107454923269
112,895,903.7438453084,374.880077626032
113,598,601.431064317858,364.854164721331
115,1004,986.753802030392,493.072814324919
120,881,903.478691677059,382.17552225625
121,1309,1297.72614490709,572.556547029597
126,999,1006.20738695786,493.456424259084
127,987,947.889108635382,477.980481451085
128,763,803.239696794551,335.224887125445
133,1073,1047.84331095711,462.448657495576
148,988,976.399486588734,483.309812399771
154,6262,6220.72685530185,1252.70859199764
155,946,950.868936648361,399.950661610939
158,842,821.302036518281,323.404586375373
160,1408,1322.98670607051,605.038833747056
162,699,672.861795766429,491.723466664099
163,1096,1080.2381362575,520.613702070543
164,1946,1877.83546859868,693.458847972073
170,1135,1134.61260475603,573.088559919174
182,1495,1456.32274957941,283.498981922541
187,1276,1251.57363394459,436.589121144855
189,612,599.620369337419,333.716662647525
193,1380,1334.3918582704,687.005805400678
211,1501,1492.42359610556,508.802951924762
213,805,814.180936692105,586.720467350563
215,1381,1354.45376351659,429.297781691534
218,1994,1974.50460268452,434.507724518967
222,1709,1649.52110218018,428.10409872448
235,1293,1282.39536970573,356.540386302338
239,745,829.633099470825,292.175924486655
243,747,729.310919545396,338.948687394753
255,1783,1813.33902296658,640.76241067609
261,618,653.213112005376,314.054970102338
268,1143,1167.06470242265,612.589398448673
269,1610,1598.33708159282,514.010820839166
272,885,860.677760548333,470.106988246054
276,1880,1910.53507567461,363.22761974616
281,789,830.12269968294,362.828248311521
285,1937,1969.93939262248,888.92716330015
287,1386,1381.67439167901,557.64199669772
288,1000,1004.354471635,306.036876730155
289,1180,1146.6762972434,479.227029032145
294,1174,1091.2635518036,457.326608697438
298,1914,1900.04687244042,380.366768841066
299,635,612.991910392143,225.712685302958
302,3503,3514.51540979677,715.591950460113
304,1802,1858.72004777082,880.606152517531
307,1653,1601.0221598523,557.074064439209
308,722,784.300781738093,389.725560207213
310,989,985.356116159493,422.793467754186
319,812,843.43005713835,380.487765930058
320,860,869.196114814445,497.477761325499
322,2130,2073.02971582075,778.795878430403
331,1354,1283.6875160278,561.007081935245
340,2963,2971.27542635249,389.17792684167
344,695,646.789775567114,565.073715497475
345,2406,2415.79081338205,563.191928724486
346,1228,1257.99806328167,663.354431584947
348,469,466.356549218754,349.0901378189
349,1088,1078.82226804319,457.254837964272
354,820,806.105634793902,394.666910246985
357,1009,946.143924483108,397.719812314085
358,2077,2140.97973545315,891.513139960483
360,908,919.152202497435,689.197321572358
363,1422,1482.51761873438,574.051223439138
367,3589,3622.40879525681,702.445167661701
371,2480,2434.76291122893,554.878519535448
377,1870,1864.43226664216,475.224865528139
380,676,654.141137590417,545.959759726075
382,1356,1324.38990803007,366.344899368573
385,1120,1153.17457182582,345.213324226112
390,770,749.740462583028,601.567369481736
392,1779,1788.90002687109,513.634825555335
393,1561,1602.43228494793,598.59000642969
394,943,1016.53396529155,687.579423472628
396,1806,1791.35555437386,610.689951859599
401,1119,1078.98959710915,609.453067143315
410,2437,2476.0838960784,554.598195466734
413,1410,1418.46448922541,366.475611911903
427,3496,3515.16993750863,373.355486630819
434,1390,1367.75003304719,501.646068770888
435,1698,1677.49870596775,630.45756480198
436,752,789.645698204983,422.543673829213
440,1699,1725.76239251487,507.365063311038
445,671,719.718610194247,423.633875923903
446,1245,1237.90041390643,457.51368353848
449,1039,1041.97911436755,385.218945777856
454,1185,1190.53312575322,736.455066416718
461,629,672.375913199498,365.711106105106
464,420,424.206613402304,262.327839749167
467,823,814.261284896362,412.836389657165
474,724,791.099933953788,452.437762984738
491,2429,2468.44361135966,451.667979755152
500,1652,1698.72214597458,783.776822263597
502,1141,1212.56288321515,531.469975023814
505,857,881.945689616294,526.102477103172
509,1213,1200.10558758015,557.38097520802
513,1074,1105.83238896067,453.888284094287
530,692,712.524193514151,417.428260597475
533,1088,1114.531141027,571.27205983553
535,3463,3401.34744166391,785.663973016945
537,1704,1656.29772662379,527.694133275956
541,1361,1363.18074455929,495.225867760892
542,1208,1216.93375438661,470.226166144125
544,2227,2253.11911954418,496.939762421997
545,795,784.189333372105,424.997810129531
546,1582,1582.30879334188,617.460784847237
549,1906,1902.13220457221,485.001385720335
556,967,942.825378524754,542.609633054554
561,689,661.644933394286,430.997064653083
563,2520,2506.02067531073,696.381966094146
569,1694,1694.29854057182,726.719895374761
570,987,964.449425152223,569.521235819921
578,1108,1103.59800683613,514.016278432442
583,1382,1400.11444576458,498.714417202103
590,6368,6578.02384844196,537.048571612023
591,1359,1370.35331754554,541.483441701993
596,1035,1008.55045015059,561.760832714645
597,1937,1860.16495185831,384.437671581254
600,1801,1739.23148371401,546.144370827126
605,1130,1129.44633243659,419.524054292903
616,3147,3169.04616011169,687.358091199153
624,1167,1165.28576967002,606.72133531592
634,1314,1381.6884190089,693.765899130393
646,929,983.596623181378,427.869124009371
648,1641,1652.41538173814,713.912105272143
649,761,799.448890143722,377.269465907
651,899,906.293655668706,499.778700333706
656,1179,1181.15293143863,500.772160375336
660,484,477.567617813984,294.646286327855
668,3007,2999.38507742561,789.783885761192
675,3160,3220.89062021236,571.973003197324
678,3705,3652.19249466235,668.108492129826
682,781,724.794749449962,410.226671049479
684,3987,3907.49506607261,766.57432933608
686,828,885.357956350642,399.481887135598
696,1563,1558.37272341034,644.524533140928
700,1307,1255.29485530394,735.565436150258
705,1563,1552.31687461894,596.325362557597
712,1645,1675.75741325249,547.133721250286
713,828,831.860180719483,341.510709027202
716,1394,1459.97737633387,756.053702680762
720,1985,1951.66628517962,694.49723591531
722,695,641.71949295344,313.462220113664
726,1680,1707.67067519977,1138.0071869215
727,681,665.707100135892,486.200243231257
728,946,957.432869724274,447.138111094949
732,1123,1138.30716474229,495.164302402226
738,1177,1212.12383501647,491.493266335002
739,4406,4394.54826278172,400.486364377674
756,1032,1037.65455179398,439.876328137911
758,846,830.121134614136,442.518765398802
760,4797,4932.33424503799,592.618150513586
762,2160,2251.76344246151,424.623521919182
765,952,946.996988466272,339.613136761563
772,1081,1095.29939797221,582.650260203696
775,1337,1392.00093937199,438.538263528843
782,2330,2385.91790039535,482.865664637783
791,811,813.823416675919,356.098506140286
793,1363,1339.85246153798,335.712717185556
794,1049,1091.40168458772,457.885030090609
795,1885,1795.19458716555,631.101372933745
796,1452,1462.19999170734,511.121642540181
804,1467,1490.5655313293,519.235501869241
805,1191,1215.85425876987,435.033289360519
810,1323,1333.97579999174,670.972612455361
813,1257,1277.58947148804,566.329286425869
815,2178,2179.45438268557,737.547150102719
822,1879,1902.75803306292,859.7676839328
824,737,756.144032182565,552.813466695879
827,1219,1279.37994099746,648.532179785393
837,1377,1321.81033627816,675.238583646913
841,1426,1403.96117186562,333.738575162526
843,2407,2440.69386059587,579.582464290581
846,7170,7155.66633376701,461.144413326591
850,1554,1500.97956692148,479.528072035206
851,1523,1514.35667194914,716.161385966029
852,986,993.218564639024,390.928974987398
853,3213,3185.40231783868,643.524538104954
860,1508,1522.36101714426,434.521975288612
862,970,947.891435498527,295.45928659618
865,861,859.129041441957,483.587367510551
867,569,566.440385893881,420.059837683221
868,951,987.077640979337,384.101611873475
869,1590,1615.42935750527,465.430720717853
887,1320,1302.01422346431,614.11705326075
888,2066,2120.11960819716,663.330526616042
890,967,996.805147215236,552.802532134643
892,361,368.703831541413,529.988803489797
899,627,648.841251160214,362.679860210252
901,873,850.303902870843,514.308660501866
917,1002,1024.13169012453,465.247329125276
918,572,556.397607955847,283.500191487855
946,2112,2266.41894319309,568.156262082157
950,1191,1166.61768687767,529.499974617388
953,2609,2553.74499913724,1143.96127926599
956,5519,5435.98661708419,1242.15334014217
957,3156,3110.86608177485,558.362792515168
961,1222,1268.91411997915,514.704320731378
964,2356,2315.27797602507,613.179387719353
972,1909,1862.72216623068,546.860634871199
974,1529,1524.29459515846,387.054950433952
975,893,866.872746298551,514.899752420642
976,2829,2838.00892802171,474.418488740777
978,1463,1403.15111215107,603.136798354388
979,1492,1459.09921333362,444.131123658399
981,1866,1829.85786336073,429.20558156054
982,1153,1186.51139561878,582.092765956074
985,1739,1747.42844657644,578.985600878913
989,1570,1543.44263152659,538.405705894914
1003,2565,2568.61910437637,348.693318953129
1006,1434,1412.23568380262,715.794542733261
1010,873,866.786992921902,390.946775198099
1011,1020,1046.10550417173,872.320802597126
1013,903,917.873145088344,451.78285897924
1015,1086,1045.76323534319,392.502117137835
1025,2874,2880.11140158187,706.157335556232
1029,2529,2554.24765077677,852.462602182757
1034,1354,1378.20528675406,452.813054486949
1038,684,680.650221215296,410.802730976012
1039,1779,1707.66048462062,744.461327674774
1041,897,876.135339824556,423.072412031766
1044,2089,2101.70909627586,503.765352882013
1047,901,888.669153781955,398.745811280594
1057,626,621.328877325508,336.465243728675
1062,644,707.906629316471,398.120509186405
1063,998,1020.19155481947,443.237959118485
1069,852,854.42033377506,319.490046698906
1070,794,835.308708979744,353.079237773489
1079,1001,961.976966686933,431.824304240121
1083,1391,1392.31022768492,770.260418589674
1087,752,726.893996364098,597.195852709163
1088,2315,2372.52369025943,672.846801900622
1089,1358,1374.06104390946,431.032097131062
1095,1288,1293.78393948071,420.337221023131
1099,733,758.837399851011,550.76965672907
1102,892,948.158098171866,542.296330668852
1109,1099,1126.75657099573,322.04769185029
1111,947,930.495221788055,355.828977090738
1112,2673,2653.06078215697,967.164498374368
1114,996,967.065202394104,359.524775433516
1121,1214,1146.17138629639,252.121650340627
1124,2971,3035.48635603196,366.526082817426
1126,1138,1175.33637896853,586.916873514188
1128,3960,4029.08987206116,412.294842878382
1133,834,836.783821476631,275.521385437965
1142,980,1004.61802708954,524.715646514887
1146,781,731.939304186368,420.394207240845
1147,1148,1151.52075293021,1058.99545594565
