"data_type","day_index","event_date","observed","fitted_mean","pit","p_zero","p_one","in_50","in_95"
"gear",1,"2024-12-01",76,77.734,0.5307,0,0,TRUE,TRUE
"gear",3,"2024-12-03",27,28.654,0.5021,0,1e-05,TRUE,TRUE
"gear",4,"2024-12-04",30,28.657,0.6023,0,1e-05,TRUE,TRUE
"gear",5,"2024-12-05",20,22.133,0.4609,1e-05,6e-05,TRUE,TRUE
"gear",6,"2024-12-06",25,19.677,0.7792,1e-05,8e-05,FALSE,TRUE
"gear",7,"2024-12-07",31,38.535,0.3406,0,0,TRUE,TRUE
"gear",10,"2024-12-10",23,23.581,0.5365,1e-05,4e-05,TRUE,TRUE
"gear",11,"2024-12-11",20,23.395,0.4075,0,3e-05,TRUE,TRUE
"gear",12,"2024-12-12",39,33.873,0.7002,0,0,TRUE,TRUE
"gear",13,"2024-12-13",22,23.387,0.4988,0,4e-05,TRUE,TRUE
"gear",14,"2024-12-14",37,41.962,0.4231,0,0,TRUE,TRUE
"gear",15,"2024-12-15",33,39.073,0.3903,0,0,TRUE,TRUE
"gear",18,"2024-12-18",32,29.963,0.6253,0,1e-05,TRUE,TRUE
"gear",20,"2024-12-20",22,20.23,0.6387,2e-05,0.00012,TRUE,TRUE
"gear",21,"2024-12-21",20,27.511,0.2701,0,1e-05,TRUE,TRUE
"gear",22,"2024-12-22",19,28.013,0.2226,0,1e-05,FALSE,TRUE
"gear",23,"2024-12-23",29,25.424,0.6862,0,2e-05,TRUE,TRUE
"gear",24,"2024-12-24",31,30.928,0.5598,0,0,TRUE,TRUE
"gear",26,"2024-12-26",33,34.814,0.5038,0,0,TRUE,TRUE
"gear",27,"2024-12-27",50,43.486,0.7053,0,0,TRUE,TRUE
"gear",28,"2024-12-28",58,68.808,0.3694,0,0,TRUE,TRUE
"gear",31,"2024-12-31",96,91.775,0.6125,0,0,TRUE,TRUE
"gear",32,"2025-01-01",55,65.97,0.3582,0,0,TRUE,TRUE
"gear",33,"2025-01-02",28,30.431,0.4734,0,0,TRUE,TRUE
"gear",34,"2025-01-03",55,43.729,0.787,0,0,FALSE,TRUE
"gear",35,"2025-01-04",39,51.728,0.2861,0,0,TRUE,TRUE
"gear",38,"2025-01-07",19,22.138,0.4171,1e-05,7e-05,TRUE,TRUE
"gear",39,"2025-01-08",29,29.081,0.5549,0,1e-05,TRUE,TRUE
"gear",40,"2025-01-09",35,34.805,0.5616,0,0,TRUE,TRUE
"gear",41,"2025-01-10",34,37.688,0.4491,0,0,TRUE,TRUE
"gear",42,"2025-01-11",149,137.287,0.6537,0,0,TRUE,TRUE
"gear",45,"2025-01-14",50,46.672,0.6339,0,0,TRUE,TRUE
"gear",47,"2025-01-16",16,23.327,0.2398,1e-05,4e-05,FALSE,TRUE
"gear",48,"2025-01-17",47,39.095,0.7432,0,0,TRUE,TRUE
"gear",49,"2025-01-18",62,67.716,0.4569,0,0,TRUE,TRUE
"gear",52,"2025-01-21",16,15.502,0.5869,0.00013,0.00074,TRUE,TRUE
"gear",53,"2025-01-22",8,8.721,0.4924,0.00231,0.01066,TRUE,TRUE
"gear",54,"2025-01-23",16,14.235,0.6592,0.00018,0.00107,TRUE,TRUE
"gear",55,"2025-01-24",9,13.804,0.2335,0.00026,0.00142,FALSE,TRUE
"gear",56,"2025-01-25",68,63.399,0.6372,0,0,TRUE,TRUE
"gear",60,"2025-01-29",32,31.106,0.5887,0,0,TRUE,TRUE
"gear",61,"2025-01-30",24,24.74,0.53,0,3e-05,TRUE,TRUE
"gear",62,"2025-01-31",14,17.856,0.3437,5e-05,3e-04,TRUE,TRUE
"gear",63,"2025-02-01",48,48.724,0.5449,0,0,TRUE,TRUE
"gear",67,"2025-02-05",2,6.351,0.0965,0.01397,0.04357,FALSE,TRUE
"gear",68,"2025-02-06",4,7.378,0.2119,0.00677,0.02513,FALSE,TRUE
"gear",69,"2025-02-07",13,13.656,0.5188,0.00025,0.00146,TRUE,TRUE
"gear",70,"2025-02-08",65,60.979,0.63,0,0,TRUE,TRUE
"gear",73,"2025-02-11",20,20.001,0.5625,2e-05,0.00013,TRUE,TRUE
