"parameter","estimate","median","lo95","hi95","mean","n_eff","Rhat","decoupled","decoupled_reason","fit_method"
"mu_mu_E[1]",2.32837452614105,2.32837452614105,1.43308423619641,3.19572736562937,2.32420777366714,4332,1.0006,FALSE,NA,"BSS"
"mu_mu_C[1]",1.24860993367154,1.24860993367154,1.03725053729216,1.44574585768049,1.24713048653264,9645,0.9997,FALSE,NA,"BSS"
"sigma_eps_E",0.812319667418429,0.812319667418429,0.699914681056357,0.948235151739856,0.815773572113465,3117,1.0008,FALSE,NA,"BSS"
"sigma_eps_C",0.130859299486308,0.130859299486308,0.00580977623518817,0.407647022978838,0.149919324251612,3673,1.0006,FALSE,NA,"BSS"
"phi_E",0.883528118973757,0.883528118973757,0.817312467553724,0.941199784834138,0.882608155127518,2984,1.0003,FALSE,NA,"BSS"
"phi_C",0.0872706167875217,0.0872706167875217,-0.709926078582646,0.826223406471731,0.0804908271574198,6818,1.0002,FALSE,NA,"BSS"
"sigma_r_E",0.30628266836151,0.30628266836151,0.215159544021878,0.412473085921666,0.308379074522046,9488,1.0003,FALSE,NA,"BSS"
"sigma_r_C",0.828660632845122,0.828660632845122,0.701124472393448,0.967624511870257,0.829992284538299,11179,0.9999,FALSE,NA,"BSS"
"r_E",10.659949905405,10.659949905405,5.87771834988165,21.6012444276006,11.4278047852975,8854,1.0002,FALSE,NA,"BSS"
"r_C",1.456285701642,1.456285701642,1.06803694898363,2.0342754141523,1.48127001317123,10795,1,FALSE,NA,"BSS"
"sigma_mu_E",2.01074100202781,2.01074100202781,0.0685600258326282,51.0465185219986,9.19082888886096,7207,1.0003,FALSE,NA,"BSS"
"sigma_mu_C",1.99337375892188,1.99337375892188,0.0823512504094987,42.8295475816058,14.9807714326539,4789,1.0003,FALSE,NA,"BSS"
"sigma_IE",NA,0.136762015610236,0.00495795364666726,0.7309865073189,0.198564745209113,16291,0.9999,TRUE,"no I/E observations in this fit (IE_n = 0); sigma_IE is its prior","BSS"
"R_G",1.30015303322315,1.30015303322315,0.719658330500889,2.33640204481496,1.35975612638556,18332,0.9998,FALSE,NA,"BSS"
"R_G_boat",3.56260492020421,3.56260492020421,3.24367916564493,3.89877601580128,3.56473097972543,21026,0.9997,FALSE,NA,"BSS"
"B1",0.54942103386524,0.54942103386524,0.292164938739045,0.817300209913012,0.550657782360617,4163,1,FALSE,NA,"BSS"
"B2",0.355688123893332,0.355688123893332,-0.26469982486399,1.00773365523327,0.361786887173765,4956,1,FALSE,NA,"BSS"
"B1_C",-0.127609864808369,-0.127609864808369,-0.506072831679828,0.25617576302099,-0.127685021050288,13643,0.9997,FALSE,NA,"BSS"
"kappa_OSP",NA,2.99791015336925,1.65773696087163,5.45086300345469,3.13407410176639,16090,0.9997,TRUE,"osp_scale_is_tau = 1: the OSP mean uses L, not kappa_OSP; this is the prior","BSS"
"sigma_r_OSP",0.0800027187631848,0.0800027187631848,0.00411685368799101,0.23778605174246,0.0907143721208719,685,1.0055,FALSE,NA,"BSS"
"r_OSP",156.239391633801,156.239391633801,17.6859034372769,59002.4505063261,415588.740160137,9923,1,FALSE,NA,"BSS"
"f_crab[1]",0.921638493145872,0.921638493145872,0.814115966656257,0.979063320990144,0.914773994623879,12732,0.9999,FALSE,NA,"BSS"
"f_crab[2]",0.891343049883987,0.891343049883987,0.769897712738444,0.962612942884511,0.884969076821572,13864,0.9999,FALSE,NA,"BSS"
"f_crab[3]",0.86778132374272,0.86778132374272,0.66805297372966,0.970220350969144,0.854942247364103,11968,0.9999,FALSE,NA,"BSS"
"f_crab[4]",0.750189303366518,0.750189303366518,0.531497252417227,0.913662734234894,0.743302762297185,12393,1.0003,FALSE,NA,"BSS"
"f_crab[5]",0.624118823572526,0.624118823572526,0.452958895522367,0.778417552165849,0.621775080122428,12622,1.0002,FALSE,NA,"BSS"
"f_crab[6]",0.511056140171088,0.511056140171088,0.320482682487208,0.683422461041142,0.508792924365833,13136,0.9999,FALSE,NA,"BSS"
"f_crab[7]",0.471893940433708,0.471893940433708,0.280335087184144,0.680427009290824,0.473402171529199,13886,0.9999,FALSE,NA,"BSS"
"f_crab[8]",0.418194617436235,0.418194617436235,0.242688138319847,0.615408726788033,0.421713610485869,13395,0.9998,FALSE,NA,"BSS"
