"day_index","event_date","cpue_model_median","cpue_model_lo95","cpue_model_hi95","cpue_raw_interview","n_interviews"
1,"2024-12-01",3.12381465598685,1.74113146349387,5.12847203788439,NA,0
2,"2024-12-02",3.5208982822598,2.21195286193527,5.43203481708373,3,1
3,"2024-12-03",3.62752165346214,2.60973161114627,5.48055453879022,4.6875,4
4,"2024-12-04",3.50319048499803,2.47728567883659,4.92019855773244,3.31428571428571,7
5,"2024-12-05",3.42434251047993,2.12757621178016,4.89833079351725,2,3
6,"2024-12-06",3.63855339501227,2.65261905737327,5.64579449811712,4.8875,4
7,"2024-12-07",3.21740073144781,2.07120874214843,5.27352941417324,6,1
8,"2024-12-08",3.14112365500821,1.8192755508596,5.23846626441541,NA,0
9,"2024-12-09",3.54212441703878,2.16592886506598,5.57025261746838,NA,0
10,"2024-12-10",3.47744163026203,2.07114004713321,5.32936677464752,0.5,1
11,"2024-12-11",3.59533767060267,2.43517830351839,5.75776306447845,6,1
12,"2024-12-12",3.66244378998473,2.63664682607792,6.00901744888896,6.5,2
13,"2024-12-13",3.5589910509673,2.3750956961319,5.75566282437779,4.5,1
14,"2024-12-14",3.13989224466738,1.79107210122273,5.15934243648487,NA,0
15,"2024-12-15",3.12096362024876,1.7603251049311,5.11368500126958,NA,0
16,"2024-12-16",3.5072043695839,2.1003927807596,5.5044625812733,NA,0
17,"2024-12-17",3.51001996194724,2.13148068295917,5.52359082446844,NA,0
18,"2024-12-18",3.4168048698118,2.05332910824271,4.95902614825402,2,3
19,"2024-12-19",3.52839720739898,2.22377191644344,5.57463085356795,NA,0
20,"2024-12-20",3.58174118615218,2.42492280819333,5.68937277171688,6,1
21,"2024-12-21",3.22297068000456,2.06804349855164,5.38643614939088,6,1
22,"2024-12-22",3.14021237322462,1.84879577309477,5.03464485326098,2.5,1
23,"2024-12-23",3.54064645952397,2.22534641539951,5.87122865862059,NA,0
24,"2024-12-24",3.53690905389237,2.17119002651122,5.84803608365721,NA,0
25,"2024-12-25",3.53424090362081,2.17951658448793,5.75193118932737,NA,0
26,"2024-12-26",3.57657389601901,2.20795469542902,6.12249720430133,NA,0
27,"2024-12-27",3.54507458609211,2.25835327451962,6.03882740247438,3,1
28,"2024-12-28",3.55238936913718,2.45506430380964,6.04337508408161,6.52,5
29,"2024-12-29",3.18991670339955,1.85537556668055,5.37873483451218,NA,0
30,"2024-12-30",3.5966077963766,2.28863997932511,6.08714981765335,NA,0
31,"2024-12-31",3.15654209034101,2.03840046563021,4.88564383178079,2.98214285714286,4
32,"2025-01-01",3.2041903009952,2.00860104844718,5.28705923392195,4,1
33,"2025-01-02",3.71792054005882,2.72520244531415,6.44812934666814,7.5,2
34,"2025-01-03",3.63387202552256,2.54869115312544,6.15370905531032,6.85714285714286,1
35,"2025-01-04",3.15224668300432,1.8060096508364,5.29051608228679,NA,0
36,"2025-01-05",3.12985748497491,1.7740272165844,5.14839474206837,NA,0
37,"2025-01-06",3.51315528198848,2.16328209000725,5.5009442727918,NA,0
38,"2025-01-07",3.41555128532765,2.10889642619696,4.85689286884969,2.11111111111111,3
