"data_type","obs_index","day_index","event_date","observed","lpd","loglik_sd","pareto_k","elpd_loo"
"gear",1,1,"2024-12-01",76,-4.1974,0.5788,0.818,-4.7069
"gear",2,3,"2024-12-03",27,-3.2908,0.5047,0.654,-3.6197
"gear",3,4,"2024-12-04",30,-3.3748,0.5001,0.672,-3.7035
"gear",4,5,"2024-12-05",20,-3.0448,0.482,0.531,-3.3309
"gear",5,6,"2024-12-06",25,-3.4282,0.6771,0.412,-3.9483
"gear",6,7,"2024-12-07",31,-3.5084,0.7142,0.774,-4.2444
"gear",7,10,"2024-12-10",23,-3.1653,0.5045,0.807,-3.5093
"gear",8,11,"2024-12-11",20,-3.0862,0.5473,0.578,-3.4624
"gear",9,12,"2024-12-12",39,-3.7008,0.7106,0.794,-4.4439
"gear",10,13,"2024-12-13",22,-3.1175,0.4818,0.732,-3.4261
"gear",11,14,"2024-12-14",37,-3.5803,0.5585,0.609,-3.9749
"gear",12,15,"2024-12-15",33,-3.5216,0.6517,0.86,-4.1829
"gear",13,18,"2024-12-18",32,-3.4752,0.6339,0.816,-4.0925
"gear",14,20,"2024-12-20",22,-3.1552,0.5581,0.617,-3.5646
"gear",15,21,"2024-12-21",20,-3.2706,0.8168,0.825,-4.1711
"gear",16,22,"2024-12-22",19,-3.3285,0.9605,0.813,-4.6049
"gear",17,23,"2024-12-23",29,-3.4342,0.6685,0.725,-4.0487
"gear",18,24,"2024-12-24",31,-3.4099,0.5308,0.784,-3.8091
"gear",19,26,"2024-12-26",33,-3.451,0.4918,0.541,-3.7467
"gear",20,27,"2024-12-27",50,-3.9043,0.7076,0.628,-4.5594
"gear",21,28,"2024-12-28",58,-4.0168,0.6567,0.761,-4.5897
"gear",22,31,"2024-12-31",96,-4.4346,0.6119,0.711,-4.9355
"gear",23,32,"2025-01-01",55,-3.969,0.6602,0.776,-4.5607
"gear",24,33,"2025-01-02",28,-3.3154,0.484,0.483,-3.5934
"gear",25,34,"2025-01-03",55,-4.145,0.9675,1.059,-5.7714
"gear",26,35,"2025-01-04",39,-3.8103,0.9051,0.848,-5.0334
"gear",27,38,"2025-01-07",19,-3.0509,0.5606,0.808,-3.4819
"gear",28,39,"2025-01-08",29,-3.3431,0.4877,0.768,-3.6594
"gear",29,40,"2025-01-09",35,-3.4911,0.4975,0.653,-3.8129
"gear",30,41,"2025-01-10",34,-3.4924,0.5253,0.509,-3.8324
"gear",31,42,"2025-01-11",149,-4.8691,0.6853,0.843,-5.524
"gear",32,45,"2025-01-14",50,-3.8715,0.6742,0.885,-4.6186
"gear",33,47,"2025-01-16",16,-3.1699,0.9001,0.785,-4.27
"gear",34,48,"2025-01-17",47,-3.9243,0.833,0.814,-4.9162
"gear",35,49,"2025-01-18",62,-4.009,0.5343,0.626,-4.3666
"gear",36,52,"2025-01-21",16,-2.892,0.5012,0.681,-3.2168
"gear",37,53,"2025-01-22",8,-2.3346,0.3334,0.706,-2.4709
"gear",38,54,"2025-01-23",16,-2.9182,0.5205,0.658,-3.2497
"gear",39,55,"2025-01-24",9,-2.7507,0.7962,0.608,-3.538
"gear",40,56,"2025-01-25",68,-4.1292,0.6573,0.772,-4.7539
"gear",41,60,"2025-01-29",32,-3.4486,0.5421,0.609,-3.823
"gear",42,61,"2025-01-30",24,-3.1829,0.4808,0.645,-3.4888
"gear",43,62,"2025-01-31",14,-2.8603,0.5906,0.508,-3.2844
"gear",44,63,"2025-02-01",48,-3.7886,0.5588,0.67,-4.2029
"gear",45,67,"2025-02-05",2,-2.5695,1.1522,0.754,-4.1549
"gear",46,68,"2025-02-06",4,-2.3314,0.8007,0.698,-3.1364
"gear",47,69,"2025-02-07",13,-2.7228,0.4335,0.567,-2.9385
"gear",48,70,"2025-02-08",65,-4.1,0.6583,0.715,-4.7032
"gear",49,73,"2025-02-11",20,-3.0618,0.5084,0.578,-3.3806
"gear",50,74,"2025-02-12",11,-2.7851,0.7298,0.782,-3.4947
"gear",51,76,"2025-02-14",23,-3.1612,0.5058,0.686,-3.4886
"gear",52,77,"2025-02-15",65,-4.0476,0.5559,0.713,-4.4777
"gear",53,81,"2025-02-19",12,-2.8622,0.7872,0.844,-3.7703
"gear",54,82,"2025-02-20",30,-3.4932,0.7128,0.716,-4.1907
"gear",55,83,"2025-02-21",18,-2.9555,0.4569,0.48,-3.2081
"gear",56,84,"2025-02-22",28,-3.4332,0.7418,0.774,-4.2521
"gear",57,87,"2025-02-25",11,-2.8498,0.8124,0.759,-3.7346
"gear",58,88,"2025-02-26",32,-3.4791,0.6198,0.732,-4.013
"gear",59,89,"2025-02-27",32,-3.4247,0.4961,0.632,-3.7424
"gear",60,90,"2025-02-28",16,-3.5824,1.0118,0.518,-4.671
"gear",61,91,"2025-03-01",105,-4.5995,0.8071,1.097,-5.9236
"gear",62,94,"2025-03-04",1,-3.1819,0.893,0.317,-3.9981
"gear",63,94,"2025-03-04",3,-2.149,0.5234,0.273,-2.4339
"gear",64,94,"2025-03-04",9,-2.8522,0.6909,0.413,-3.3687
"gear",65,95,"2025-03-05",0,-4.0759,1.0171,0.405,-5.1397
"gear",66,95,"2025-03-05",7,-2.4,0.4485,0.41,-2.6164
"gear",67,95,"2025-03-05",1,-2.875,0.8208,0.345,-3.5715
"gear",68,96,"2025-03-06",17,-2.8773,0.2986,0.279,-2.9706
"gear",69,96,"2025-03-06",35,-4.8362,1.2095,0.664,-6.4546
"gear",70,96,"2025-03-06",20,-2.9078,0.1885,0.242,-2.9443
"gear",71,97,"2025-03-07",13,-2.605,0.2089,0.283,-2.6503
"gear",72,97,"2025-03-07",9,-2.5981,0.417,0.192,-2.7781
"gear",73,97,"2025-03-07",9,-2.5981,0.417,0.192,-2.7781
