"chain","n_iter","divergent","mean_accept_stat","mean_treedepth","max_treedepth","mean_n_leapfrog","mean_stepsize","ebfmi","ebfmi_low_flag"
1,2500,1,0.983102759906321,8.9996,9,510.9644,0.00808423257180852,0.668160614751193,FALSE
2,2500,0,0.9926302610482,10,10,1023,0.00536507531255596,0.633144167359002,FALSE
3,2500,0,0.995155990374932,10,10,1023,0.00484614770296756,0.604829109791038,FALSE
4,2500,0,0.990281828129862,9.4884,10,833.56,0.006236933969083,0.680514655010415,FALSE
