"data_type","coverage_50","coverage_95","pit_mean","pit_sd","n","n_obs"
"gear",0.762057877813505,0.983922829581994,0.501278135048231,0.222064620726594,311,311
"catch",0.737416616130989,0.99029714978775,0.49818526379624,0.277385328086778,1649,1649
