"param","median_bulk","median_div","smd","distortion_C","distortion_E"
"sigma_eps_C",0.398909926305965,0.434801058050494,0.257462079250802,0.0353644674919099,0.0107277751652956
"sigma_mu_C",0.789987590882458,0.91234876396925,0.245496934485268,0.0353644674919099,0.0107277751652956
"sigma_mu_E",0.727970027409226,0.658606366163999,0.222149585366594,0.0353644674919099,0.0107277751652956
"sigma_eps_E",0.98100454271725,0.924880781431651,-0.132373427713777,0.0353644674919099,0.0107277751652956
"R_G",1.22128950440773,1.23155824631225,0.081172169513231,0.0353644674919099,0.0107277751652956
"sigma_r_C",0.770337266068122,0.764671970975468,0.0453519108350431,0.0353644674919099,0.0107277751652956
"r_C",1.68514852328455,1.71021084904925,-0.0373010894273913,0.0353644674919099,0.0107277751652956
"phi_C",-0.154112694761784,-0.14807953874805,-0.0341815790574702,0.0353644674919099,0.0107277751652956
"sigma_IE",0.136491342040789,0.146637937362773,-0.025519202932681,0.0353644674919099,0.0107277751652956
"r_E",1.15964265479513,1.17426631480975,-0.0163742732447226,0.0353644674919099,0.0107277751652956
"R_G_boat",3.54987618897531,3.5508738737731,0.0158615213888068,0.0353644674919099,0.0107277751652956
"phi_E",0.705197736345834,0.69598975648916,0.0132075465509341,0.0353644674919099,0.0107277751652956
"sigma_r_E",0.928619735441173,0.922819363188092,0.00286567092052805,0.0353644674919099,0.0107277751652956
