"data_type","obs_index","day_index","event_date","observed","lpd","loglik_sd","pareto_k","elpd_loo"
"catch",1,2,"2024-12-02",6,-2.697,0.0855,-0.036,-2.7043
"catch",2,3,"2024-12-03",11,-3.2927,0.0986,-0.025,-3.3024
"catch",3,3,"2024-12-03",18,-3.7224,0.0965,-0.037,-3.7317
"catch",4,3,"2024-12-03",12,-3.336,0.0935,-0.035,-3.3448
"catch",5,3,"2024-12-03",30,-4.9657,0.3267,0.17,-5.0733
"catch",6,4,"2024-12-04",18,-3.7224,0.0965,-0.037,-3.7317
"catch",7,4,"2024-12-04",24,-3.9345,0.0873,-0.023,-3.9422
"catch",8,4,"2024-12-04",18,-3.7224,0.0965,-0.037,-3.7317
"catch",9,4,"2024-12-04",12,-3.336,0.0935,-0.035,-3.3448
"catch",10,4,"2024-12-04",6,-2.697,0.0855,-0.036,-2.7043
"catch",11,4,"2024-12-04",18,-3.6684,0.0874,-0.04,-3.676
"catch",12,4,"2024-12-04",18,-3.6684,0.0874,-0.04,-3.676
"catch",13,5,"2024-12-05",18,-3.7224,0.0965,-0.037,-3.7317
"catch",14,5,"2024-12-05",12,-3.336,0.0935,-0.035,-3.3448
"catch",15,6,"2024-12-06",11,-3.2875,0.0969,0.034,-3.2969
"catch",16,6,"2024-12-06",18,-3.7182,0.0948,0.027,-3.7272
"catch",17,6,"2024-12-06",18,-4.2604,0.2634,0.219,-4.3301
"catch",18,6,"2024-12-06",24,-3.9608,0.0988,0.092,-3.9705
"catch",19,7,"2024-12-07",24,-4.074,0.1374,0.155,-4.093
"catch",20,10,"2024-12-10",1,-2.6333,0.222,-0.027,-2.6826
"catch",21,11,"2024-12-11",12,-3.3931,0.1204,0.214,-3.4077
"catch",22,12,"2024-12-12",24,-3.9345,0.0873,-0.023,-3.9422
"catch",23,12,"2024-12-12",18,-4.241,0.254,0.168,-4.3059
"catch",24,13,"2024-12-13",9,-3.0154,0.0842,0.004,-3.0225
"catch",25,18,"2024-12-18",0,-3.9077,0.4662,0.142,-4.1256
"catch",26,18,"2024-12-18",18,-3.7224,0.0965,-0.037,-3.7317
"catch",27,18,"2024-12-18",12,-3.336,0.0935,-0.035,-3.3448
"catch",28,20,"2024-12-20",24,-4.074,0.1374,0.155,-4.093
"catch",29,21,"2024-12-21",24,-4.074,0.1374,0.155,-4.093
"catch",30,22,"2024-12-22",5,-2.6104,0.0946,0.021,-2.6194
"catch",31,27,"2024-12-27",12,-3.332,0.0918,0.026,-3.3404
"catch",32,28,"2024-12-28",18,-3.667,0.0865,0.032,-3.6745
"catch",33,28,"2024-12-28",24,-5.1679,0.4269,0.245,-5.3518
"catch",34,28,"2024-12-28",12,-3.5737,0.1248,0.062,-3.5894
"catch",35,28,"2024-12-28",40,-5.2913,0.3489,0.235,-5.414
"catch",36,28,"2024-12-28",20,-3.7979,0.1024,0.117,-3.8084
"catch",37,31,"2024-12-31",16,-3.6375,0.183,0.231,-3.6716
"catch",38,31,"2024-12-31",18,-3.7927,0.2368,0.235,-3.8505
"catch",39,31,"2024-12-31",0,-3.1797,0.5889,0.242,-3.5291
"catch",40,31,"2024-12-31",24,-4.0054,0.1563,0.187,-4.0301
"catch",41,32,"2025-01-01",24,-4.0484,0.2241,0.303,-4.1007
"catch",42,33,"2025-01-02",24,-5.2055,0.4234,0.072,-5.386
"catch",43,33,"2025-01-02",12,-3.3258,0.091,0.047,-3.3341
"catch",44,34,"2025-01-03",48,-4.9149,0.225,0.138,-4.9659
"catch",45,38,"2025-01-07",10,-3.1235,0.0839,-0.049,-3.1305
"catch",46,38,"2025-01-07",12,-3.3258,0.091,0.047,-3.3341
"catch",47,38,"2025-01-07",20,-4.5882,0.3119,0.019,-4.6859
"catch",48,38,"2025-01-07",0,-2.898,0.3303,0.158,-3.0072
"catch",49,39,"2025-01-08",12,-3.3258,0.091,0.047,-3.3341
"catch",50,39,"2025-01-08",18,-3.7118,0.0941,0.047,-3.7207
"catch",51,39,"2025-01-08",6,-2.6876,0.083,0.045,-2.6945
"catch",52,39,"2025-01-08",24,-3.9642,0.0969,0.087,-3.9736
"catch",53,45,"2025-01-14",24,-3.9494,0.0893,-0.018,-3.9574
"catch",54,45,"2025-01-14",9,-3.017,0.083,0.053,-3.0239
"catch",55,45,"2025-01-14",6,-3.1479,0.1416,0.047,-3.168
"catch",56,48,"2025-01-17",6,-3.1358,0.1705,-0.114,-3.1649
"catch",57,48,"2025-01-17",24,-3.9538,0.0927,-0.034,-3.9624
"catch",58,49,"2025-01-18",6,-2.6888,0.0892,0.055,-2.6967
"catch",59,49,"2025-01-18",8,-3.1687,0.1387,-0.113,-3.188
"catch",60,49,"2025-01-18",14,-3.5961,0.1261,-0.033,-3.6121
"catch",61,49,"2025-01-18",14,-3.4496,0.1005,0.054,-3.4597
"catch",62,52,"2025-01-21",30,-6.1392,0.6017,0.175,-6.5056
"catch",63,54,"2025-01-23",12,-3.3258,0.091,0.047,-3.3341
"catch",64,55,"2025-01-24",6,-2.6888,0.0892,0.055,-2.6967
