"data_type","coverage_50","coverage_95","pit_mean","pit_sd","n","n_obs"
"trailer",0.687179487179487,0.984615384615385,0.497314102564103,0.266888915158776,195,195
"catch",0.603053435114504,0.977099236641221,0.510324427480916,0.273368789181772,131,131
