"parameter","prior","prior_mean","prior_sd","post_mean","post_sd","post_median","post_lo95","post_hi95","contraction","prior_influential"
"R_G","lognormal(log(1.223), 0.300)",1.2795827739976,0.392676171162512,1.27694300431043,0.389787740438585,1.22138014428597,0.688647889012823,2.18057899424925,0.007,TRUE
"phi_E","2*beta(2.0,2.0)-1",0,0.447213595499958,0.669987708181492,0.191935620389485,0.705142502157008,0.22071886637618,0.939163347854542,0.571,FALSE
"phi_C","2*beta(2.0,2.0)-1",0,0.447213595499958,-0.11384547713616,0.397371638335024,-0.154099410702026,-0.772211073106916,0.715331017111534,0.111,TRUE
"B1","normal(0, 1.0)",0,1,0.261588643541926,0.163217325783527,0.262349361833046,-0.0527440345243598,0.582706427003617,0.837,FALSE
"B2","normal(0, 1.0)",0,1,0.534560875997686,0.38023426984693,0.526669946806037,-0.174504210689534,1.29812058043664,0.62,FALSE
"mu_mu_E[1]","normal(2.303, 2.0)",2.30258509299405,2,2.66092629149962,1.21074786330885,2.69513665178652,0.0912048197374903,5.02796172966038,0.395,TRUE
"mu_mu_C[1]","normal(-0.693, 2.0)",-0.693147180559945,2,0.61831762399982,1.09750180277576,0.856316350725725,-2.23366894846045,2.38929331628449,0.451,TRUE
"sigma_eps_E","half-cauchy(0, 1.0)",NA,NA,1.03538588667734,0.312804928510599,0.980665548539866,0.592463709395404,1.80260690002723,NA,FALSE
"sigma_eps_C","half-cauchy(0, 1.0)",NA,NA,0.422462247661677,0.188422733670854,0.399229627120384,0.110762602642718,0.877622957387505,NA,FALSE
"sigma_r_E","half-cauchy(0, 1.0)",NA,NA,0.930278777124613,0.0621640569152313,0.928602173910051,0.815614024616182,1.05612820606933,NA,FALSE
"sigma_r_C","half-cauchy(0, 1.0)",NA,NA,0.773367837104608,0.0632721000905864,0.77029519895315,0.657011970299038,0.908112749916532,NA,FALSE
"sigma_mu_E","half-cauchy(0, 1.0)",NA,NA,1.19237698632057,1.54896732831561,0.727530387745818,0.0299266421813689,5.20477058615684,NA,FALSE
"sigma_mu_C","half-cauchy(0, 1.0)",NA,NA,1.31187021860445,1.68033835531746,0.79058224683673,0.0351784383419301,5.90856000632331,NA,FALSE
"B1_C","normal(0, 1.0)",0,1,-0.0127607377872262,0.1588411675651,-0.0129927271254665,-0.321968455346792,0.297342920184182,0.841,FALSE
"R_G_boat","lognormal(log(4.000), 0.500)",4.53259381226731,2.41560213284352,3.55176557642155,0.161250666881724,3.5499122955822,3.24216698841403,3.87545530747173,0.933,FALSE
