"day_index","event_date","cpue_model_median","cpue_model_lo95","cpue_model_hi95","cpue_raw_interview","n_interviews"
1,"2024-12-01",1.21038480385389,0.792816212354076,1.59469183564097,1.24462365591398,31
2,"2024-12-02",1.68690843613407,0.933116026070156,2.40841831356287,0,1
3,"2024-12-03",1.76117580644079,1.08853039953226,2.40115734493429,1.68181818181818,11
4,"2024-12-04",1.77691772903182,1.13500293733366,2.50835843328602,1.91666666666667,13
5,"2024-12-05",1.65585067420065,0.978723361961333,2.42825998785967,0.933333333333333,10
6,"2024-12-06",1.23701884372985,0.834893446525182,1.87093247028478,1.72727272727273,11
7,"2024-12-07",1.21174096950165,0.676301367596169,1.79370660529098,1,4
8,"2024-12-08",1.17947161172085,0.568201702485524,1.81649880310532,NA,0
9,"2024-12-09",1.50845832148586,0.740075406940307,2.30577876263373,NA,0
10,"2024-12-10",1.45736461319238,0.765565071319212,2.1103044873226,0.777777777777778,9
11,"2024-12-11",1.62626693727872,0.954276806444309,2.27579685142548,1.54166666666667,6
12,"2024-12-12",1.72786103512743,1.16446053812737,2.46245426108055,1.87797619047619,14
13,"2024-12-13",1.32868746478208,0.926435638711691,2.04314920662078,1.65151515151515,11
14,"2024-12-14",1.52707429836543,0.90802919253362,2.16526212400705,2.375,6
15,"2024-12-15",1.25716560205979,0.635289532155312,1.87213498672688,0.333333333333333,6
16,"2024-12-16",1.79183444182361,0.846245330163886,2.716751809958,NA,0
17,"2024-12-17",1.80234252846183,0.911832616704141,2.84158816254175,NA,0
18,"2024-12-18",1.53721160654799,1.07979486615901,2.83160048366474,2.44444444444444,6
19,"2024-12-19",1.61889067583188,0.94999334122629,2.73082111860264,NA,0
20,"2024-12-20",1.09487469532875,0.720465301078261,1.76735621766283,1.39583333333333,8
21,"2024-12-21",0.941236527707306,0.597096110565689,1.55236788472948,0.958333333333333,6
22,"2024-12-22",0.889149445845845,0.496916884579964,1.33521702613783,0.366666666666667,5
23,"2024-12-23",1.14200390835163,0.689160749493539,1.75766195348327,0.925925925925926,9
24,"2024-12-24",1.1115110211443,0.691723767085194,1.82032669321813,0.997222222222222,6
25,"2024-12-25",1.26413716476509,0.67306805309946,1.99914003100419,NA,0
26,"2024-12-26",1.14518755619213,0.767694165287395,1.94818687797004,1.15333333333333,5
27,"2024-12-27",0.888660332160197,0.6726423820907,1.41486490370154,1.10526315789474,19
28,"2024-12-28",0.81294807650607,0.584272111670222,1.37858073385971,0.666666666666667,12
