"parameter","mean","lo95","median","hi95","n_eff","Rhat"
"mu_mu_E[1]",2.62572492470247,1.07021611481125,2.92062942282182,4.93740308290108,3,1.6155
"mu_mu_C[1]",-0.41728229979202,-2.12669770380363,-0.327549908902605,1.54542718721628,8,1.1474
"sigma_eps_E",0.582686016666027,0.506260801382603,0.578347573691122,0.672158524721258,2567,1.0025
"sigma_eps_C",0.221217126474913,0.142996112235347,0.218414096599989,0.362698050263781,4,1.374
"phi_E",0.509075167276127,0.297930836728376,0.532940787819599,0.648267860630434,13,1.1172
"phi_C",0.837250547432665,0.620656669610661,0.860735585620221,0.936269958955218,9,1.1458
"sigma_r_E",0.23621997098031,0.199359138979656,0.23559690083944,0.277062079672928,4582,1.0011
"sigma_r_C",1.03570106206983,0.969357478230753,1.04367097718791,1.09345499191981,16,1.0715
"r_E",18.2483624288384,13.0270422498507,18.0161029379514,25.1609886266894,4459,1.0017
"r_C",0.934821592624682,0.836369480487264,0.918063638744999,1.06422160131346,15,1.0756
"sigma_mu_E",1.10045201675273,0.038254441024386,1.05420998470136,3.68371132069061,109,1.0228
"sigma_mu_C",10.8909727619494,0.0417588863802556,1.11342068023364,41.2528357921508,2,14.1855
"sigma_IE",0.345038836426144,0.0229687195758004,0.340855301461177,0.711201371355788,6,1.2141
"R_G",1.27329769925952,1.24419043965825,1.27116938149958,1.31441161905208,6,1.2128
"R_G_boat",3.87456358819715,1.60140497960129,3.20269494953544,10.2074500585142,8,1.1549
"B1",0.556667252586448,0.298425333704633,0.560100495050098,0.729898159009731,5,1.3
"B2",0.478137800511174,-0.0255515894764096,0.393569172179292,1.07219937008875,31,1.0483
"B1_C",-0.32006656706179,-0.482118017094658,-0.313254297377011,-0.150965445805035,10330,1.0014
"B2_C",-0.199585485293103,-0.572288601228722,-0.228475995318739,0.193314909743919,7599,1.0054
"gamma_C",0.0250986068289526,-1.84765882992487,0.0499040222946533,1.8803849407097,20577,1.0003
"kappa_OSP",3.04769013024057,1.74351085279681,2.80262789667871,5.23822938933891,115,1.0184
"sigma_r_OSP",4.88016441336109,0.0503754456357483,1.73027117307032,18.9717765578553,8824,1.0001
"r_OSP",8378.63115226959,0.00277833135554482,0.334019397623394,394.059899373243,8786,1.0001
"f_crab[1]",1,1,1,1,NA,NA
"f_lower[1]",0,0,0,0,NA,NA
