"event_date","L_unit","L_prior_center","L_prior_sigma_log","L_effective_hours_regression","L_posterior_median","L_posterior_lo95","L_posterior_hi95"
2024-09-16,"turnover (trips per gear-slot per day)",1.7,0.3,5.60049161553405,1.69510701314263,0.941565162388868,3.06655524055711
2024-09-17,"turnover (trips per gear-slot per day)",1.7,0.3,5.60226255475652,1.70289140649279,0.939088899821246,3.00951544267964
2024-09-18,"turnover (trips per gear-slot per day)",1.7,0.3,5.60401108350319,1.69345883411967,0.967742806057521,3.01533184061613
2024-09-19,"turnover (trips per gear-slot per day)",1.7,0.3,5.60573718044314,1.68309267342695,0.935669373040787,3.09635437172389
2024-09-20,"turnover (trips per gear-slot per day)",1.7,0.3,5.35926231926179,1.68580561364107,0.935841252954572,3.05589287183316
2024-09-21,"turnover (trips per gear-slot per day)",1.7,0.3,5.36086908311693,1.70523001489647,0.95864479099563,3.18938011643867
2024-09-22,"turnover (trips per gear-slot per day)",1.7,0.3,5.36245434835493,1.6882509195852,0.955279727297793,3.02978931325463
2024-09-23,"turnover (trips per gear-slot per day)",1.7,0.3,5.61241683294997,1.70172838017947,0.944114147582033,3.09554167058688
2024-09-24,"turnover (trips per gear-slot per day)",1.7,0.3,5.6140304603313,1.70520398498352,0.955868577802143,3.12219651731381
2024-09-25,"turnover (trips per gear-slot per day)",1.7,0.3,5.61562153358965,1.69715513050751,0.945313542356056,3.00018572176624
2024-09-26,"turnover (trips per gear-slot per day)",1.7,0.3,5.61719003328775,1.70982160571425,0.93829267940503,3.02283935873699
2024-09-27,"turnover (trips per gear-slot per day)",1.7,0.3,5.37005752693364,1.71046820372016,0.959270569313588,3.07702646197061
2024-09-28,"turnover (trips per gear-slot per day)",1.7,0.3,5.37151340309025,1.6935422061643,0.943434078565911,3.04892293703269
2024-09-29,"turnover (trips per gear-slot per day)",1.7,0.3,5.37294765059603,1.70998203953016,0.966344984074824,3.04930063032523
2024-09-30,"turnover (trips per gear-slot per day)",1.7,0.3,5.6232379172657,1.69867772136344,0.943903905070475,3.12636538698081
2024-10-01,"turnover (trips per gear-slot per day)",1.7,0.3,5.62469326714236,1.69446081972422,0.944882820279115,3.09277526130811
2024-10-02,"turnover (trips per gear-slot per day)",1.7,0.3,5.6261259325638,1.69828898634553,0.953044470070204,3.03292820798196
2024-10-03,"turnover (trips per gear-slot per day)",1.7,0.3,5.62753589600582,1.6720690368462,0.946713959425865,3.03965741015197
2024-10-04,"turnover (trips per gear-slot per day)",1.7,0.3,5.37979385382233,1.70885737349036,0.927357268508974,3.08622134528717
2024-10-05,"turnover (trips per gear-slot per day)",1.7,0.3,5.38109797036875,1.69718369296082,0.947601111181507,3.04818877825636
2024-10-06,"turnover (trips per gear-slot per day)",1.7,0.3,5.38238034102889,1.70094927183468,0.95538592335584,3.05690207218807
2024-10-07,"turnover (trips per gear-slot per day)",1.7,0.3,5.63294838911988,1.69719146304418,0.96657383978814,2.97821242774229
2024-10-08,"turnover (trips per gear-slot per day)",1.7,0.3,5.63424458943083,1.70159869779507,0.954105498339071,3.07445019688837
2024-10-09,"turnover (trips per gear-slot per day)",1.7,0.3,5.63551798839938,1.70400666520728,0.974707137648238,3.09086145888171
2024-10-10,"turnover (trips per gear-slot per day)",1.7,0.3,5.6367685704319,1.71396550512726,0.968191504325087,3.05643639008073
2024-10-11,"turnover (trips per gear-slot per day)",1.7,0.3,5.38846546591301,1.71008531620005,0.939030005742721,3.06428283870619
2024-10-12,"turnover (trips per gear-slot per day)",1.7,0.3,5.38961704088385,1.70134738397473,0.966708224020005,3.03245325322451
2024-10-13,"turnover (trips per gear-slot per day)",1.7,0.3,5.39074676564831,1.7035776021964,0.948460748802109,3.01619729377741
2024-10-14,"turnover (trips per gear-slot per day)",1.7,0.3,5.64154242703439,1.70321761547306,0.936852221417517,3.07679721445219
2024-10-15,"turnover (trips per gear-slot per day)",1.7,0.3,5.64267870019197,1.6917096150448,0.92016509782837,3.03431926858975
2024-10-16,"turnover (trips per gear-slot per day)",1.7,0.3,5.64379206868183,1.71350413216725,0.927852339900864,3.05895935898035
2024-10-17,"turnover (trips per gear-slot per day)",1.7,0.3,5.64488251885647,1.69483869192128,0.919870910465993,3.08210812438794
2024-10-18,"turnover (trips per gear-slot per day)",1.7,0.3,5.39606716120999,1.69627645745799,0.94997627939754,3.04691368189615
2024-10-19,"turnover (trips per gear-slot per day)",1.7,0.3,5.39706550336751,1.71135801621086,0.939716321396063,3.07763642008388
2024-10-20,"turnover (trips per gear-slot per day)",1.7,0.3,5.39804190401819,1.69767496101503,0.965734049075978,3.04990181869353
2024-10-21,"turnover (trips per gear-slot per day)",1.7,0.3,5.64901487323058,1.70302108308749,0.96500644339196,3.00961393748871
2024-10-22,"turnover (trips per gear-slot per day)",1.7,0.3,5.64999053689791,1.71270331285902,0.944405829734757,3.05299332026454
2024-10-23,"turnover (trips per gear-slot per day)",1.7,0.3,5.65094320623739,1.68627881333982,0.953117257310097,3.05199226041751
2024-10-24,"turnover (trips per gear-slot per day)",1.7,0.3,5.65187286956136,1.70301247653472,0.935245453431502,3.09613504121835
2024-10-25,"turnover (trips per gear-slot per day)",1.7,0.3,5.40259437493728,1.71139290380636,0.958342598167943,3.05075821080253
2024-10-26,"turnover (trips per gear-slot per day)",1.7,0.3,5.40343888446289,1.69984314058333,0.955270949900267,3.0320027307924
2024-10-27,"turnover (trips per gear-slot per day)",1.7,0.3,5.40426137429225,1.70985227390684,0.936328934833726,3.08458585827606
2024-10-28,"turnover (trips per gear-slot per day)",1.7,0.3,5.65536123878808,1.68918351604084,0.927771711705455,3.08446957430426
2024-10-29,"turnover (trips per gear-slot per day)",1.7,0.3,5.65617570656189,1.69413842426063,0.956829710095617,3.08314499981105
2024-10-30,"turnover (trips per gear-slot per day)",1.7,0.3,5.65696710410271,1.70705990089982,0.94441850874644,3.04575523287867
2024-10-31,"turnover (trips per gear-slot per day)",1.7,0.3,5.65773542169443,1.69160651572558,0.9393344696167,3.05528835136496
2024-11-01,"turnover (trips per gear-slot per day)",1.7,0.3,5.40804318410689,1.71204124885078,0.929462003664455,3.21833457413621
2024-11-02,"turnover (trips per gear-slot per day)",1.7,0.3,5.40873335320175,1.68835275655714,0.936096407293799,3.07911483873178
2024-11-03,"turnover (trips per gear-slot per day)",1.7,0.3,5.40940143760028,1.71023031159955,0.940454431708171,3.06850809008426
2024-11-04,"turnover (trips per gear-slot per day)",1.7,0.3,5.6605777081388,1.6968942593742,0.967272767068848,3.00079965303714
2024-11-05,"turnover (trips per gear-slot per day)",1.7,0.3,5.66123049013681,1.69921735377668,0.964515931746839,3.04941674051823
2024-11-06,"turnover (trips per gear-slot per day)",1.7,0.3,5.66186013982777,1.69249218313045,0.960221083705653,3.02759533634529
2024-11-07,"turnover (trips per gear-slot per day)",1.7,0.3,5.66246664947681,1.69750463239981,0.938456019939824,3.07788294385657
2024-11-08,"turnover (trips per gear-slot per day)",1.7,0.3,5.41241031144819,1.69034086926331,0.944529625046798,3.05431322622865
2024-11-09,"turnover (trips per gear-slot per day)",1.7,0.3,5.41294572484202,1.69308433792789,0.935044115020738,3.06464745879485
2024-11-10,"turnover (trips per gear-slot per day)",1.7,0.3,5.41345900179401,1.71039534932347,0.946707043498383,3.0324590398019
2024-11-11,"turnover (trips per gear-slot per day)",1.7,0.3,5.66466114289003,1.69787916703891,0.953582890197931,3.01807403977942
2024-11-12,"turnover (trips per gear-slot per day)",1.7,0.3,5.66515184624203,1.69888695657947,0.919549700872627,3.05859156146306
2024-11-13,"turnover (trips per gear-slot per day)",1.7,0.3,5.66561936910619,1.70554550580994,0.941297566956319,3.04040406227028
2024-11-14,"turnover (trips per gear-slot per day)",1.7,0.3,5.6660637057367,1.68861204689732,0.956278508998,3.04708853806353
2024-11-15,"turnover (trips per gear-slot per day)",1.7,0.3,5.41569312869294,1.69579570134687,0.939186233039379,3.06281475190103
2024-11-16,"turnover (trips per gear-slot per day)",1.7,0.3,5.41607346406049,1.71013221386767,0.959813480147627,3.10516307051262
2024-11-17,"turnover (trips per gear-slot per day)",1.7,0.3,5.4164316245471,1.70572869320562,0.944029779444808,3.12656097659856
2024-11-18,"turnover (trips per gear-slot per day)",1.7,0.3,5.66760908497117,1.69850579180398,0.967137822101824,3.08919594167634
2024-11-19,"turnover (trips per gear-slot per day)",1.7,0.3,5.66793741421302,1.70485291582717,0.956545462523569,3.02420857945181
2024-11-20,"turnover (trips per gear-slot per day)",1.7,0.3,5.66824252872792,1.69967342364654,0.953758749642377,3.05620946463341
2024-11-21,"turnover (trips per gear-slot per day)",1.7,0.3,5.66852442476481,1.70585250125244,0.954488176520399,3.05546262946529
2024-11-22,"turnover (trips per gear-slot per day)",1.7,0.3,5.4178896592114,1.69651560176147,0.942277744285415,3.06057788983781
2024-11-23,"turnover (trips per gear-slot per day)",1.7,0.3,5.41811468749581,1.70951308244645,0.96333109225177,3.03643321119328
2024-11-24,"turnover (trips per gear-slot per day)",1.7,0.3,5.41831751580519,1.69942558974373,0.945953552079076,3.01128935881109
2024-11-25,"turnover (trips per gear-slot per day)",1.7,0.3,5.66941975909964,1.70537613666793,0.93645816389214,3.14317462399102
2024-11-26,"turnover (trips per gear-slot per day)",1.7,0.3,5.66958551646982,1.70727372242391,0.927279054646427,3.08953772121343
2024-11-27,"turnover (trips per gear-slot per day)",1.7,0.3,5.6697280388499,1.68766083691082,0.961988103892209,3.01416131048876
2024-11-28,"turnover (trips per gear-slot per day)",1.7,0.3,5.66984732448744,1.71133519632357,0.941094973498597,3.11294531640456
