"draw","C_sum","C_expected_sum","E_sum"
1,29409,29520.5289695449,9725.93776533555
6,14612,14812.5327514208,5536.51788353981
12,15767,15638.2680672479,7088.17259561413
16,38413,38787.1438224145,10345.4830552031
19,55877,55552.4056756544,16319.9561627493
37,33684,33852.1977613587,14798.8376237166
63,19234,19239.4316360507,7754.43316949873
65,30297,30486.5560674863,14756.4714719835
71,27122,26924.8950631224,10981.116964603
72,27409,27431.337888176,10619.3587929845
73,21534,21389.313088314,7272.14966837055
74,34014,34227.4847195223,10979.882702407
83,33022,32853.5773894067,10178.272171466
93,29221,29514.9244970274,8127.25322680674
96,6719,6728.15909101818,2415.76858402691
103,53220,53075.6806612546,16096.9570829678
114,25799,25728.9822260397,10473.6516392134
122,15218,15192.3643381048,4658.70872241706
127,50725,51056.685999367,16023.2429306967
131,20213,20354.1393542641,7869.43480491839
132,37527,37128.9294549526,12800.9555667168
139,41949,42200.4373723788,10743.6316350999
159,13829,13962.7733215586,5893.53864297274
162,19040,18781.2039333374,8657.93415009152
173,49587,49507.2039025422,19888.2284424489
176,34237,34614.4645163822,14473.1708496428
182,42610,42533.1640600101,11898.2030569138
194,22470,22687.1793023834,7519.56302197254
198,36470,36431.9703766905,11595.2002950477
199,24615,24439.0101968239,7667.73147544494
203,39605,39652.4244554092,11983.58487313
204,34437,34619.4698169274,9349.34787996927
206,25378,25283.7948998636,9142.48750513713
207,22775,22836.4289349384,8069.6140367704
209,29165,29088.4699611074,10139.1877552613
225,34638,34325.2819362999,12056.4889214852
235,26057,26003.2030745552,10908.4455346396
242,31891,31902.8047483193,10111.523377351
243,38084,38040.3208670524,12430.5277567514
246,20341,20295.44754623,8464.67533475793
256,41151,41009.2213347341,13567.7353939537
260,33259,33415.0752449369,9710.15664977979
266,19054,19131.7420234895,6219.87148871859
279,25831,26037.3769987486,9539.08388946357
285,17662,17755.954178842,8484.95035040275
286,23593,23679.9465361461,8505.10483964483
287,25755,25606.832420884,9452.54384901078
289,63590,63495.7062558162,19326.8963465606
290,30703,30703.2768631704,11880.2243248301
300,23925,24134.8767930555,6388.55971460311
303,33463,33686.3452803644,13391.7386005636
314,36880,36599.650965134,13783.3993607763
318,32923,32796.4833112995,11817.2603742329
320,19912,19877.5887444374,7170.68464193231
327,18650,18666.1003525034,6369.61708694257
329,31658,31684.236886177,11443.7560872758
330,32172,32193.4686899837,11398.6246526296
331,37615,37580.0615501051,11326.8614335938
335,31054,31369.6909815743,11910.4962579105
341,22692,22686.1581903149,9527.76337737971
344,29530,29549.8479532783,11245.205771398
353,32279,32297.3121279981,10129.8911000375
354,43082,43104.9515578772,15231.0156517122
359,18266,18331.7346985312,5489.28177754318
360,14748,14690.3737350876,4481.17724426618
361,16355,16425.8948442291,5520.91451490621
364,58667,59233.5692283194,13727.2566517434
375,36241,36453.903717281,14018.315446331
388,25710,25377.7826830958,9997.69588840289
391,20425,20635.8331794741,8023.13924342037
393,34143,34451.966591863,8989.41204377341
395,9946,10060.6001656125,2939.52309369292
408,30449,30180.9385212245,9768.13485877409
409,24715,24525.6075873356,8168.852458438
411,9629,9796.3465236491,2946.77094281033
418,34266,34508.4483782282,11660.2711725054
424,48395,48189.582144813,15399.4217605254
426,21952,21719.1985822731,7548.70501129351
429,45365,45231.9212093223,14178.5821657011
432,13073,12879.1505804233,5281.84228899492
440,27287,27352.9932211701,7404.04667804092
