"parameter","prior","prior_mean","prior_sd","post_mean","post_sd","post_median","post_lo95","post_hi95","contraction","prior_influential"
"R_G","lognormal(log(1.273), 0.300)",1.33162153262818,0.408645736325748,1.27329769925952,0.0196264666413364,1.27116938149958,1.24419043965825,1.31441161905208,0.952,FALSE
"phi_E","2*beta(2.0,2.0)-1",0,0.447213595499958,0.509075167276127,0.091846758306077,0.532940787819599,0.297930836728376,0.648267860630434,0.795,FALSE
"phi_C","2*beta(2.0,2.0)-1",0,0.447213595499958,0.837250547432665,0.0853769123623555,0.860735585620221,0.620656669610661,0.936269958955218,0.809,FALSE
"B1","normal(0, 1.0)",0,1,0.556667252586448,0.129373559149518,0.560100495050098,0.298425333704633,0.729898159009731,0.871,FALSE
"B2","normal(0, 1.0)",0,1,0.478137800511174,0.270718488900472,0.393569172179292,-0.0255515894764096,1.07219937008875,0.729,FALSE
"mu_mu_E[1]","normal(3.219, 2.0)",3.2188758248682,2,2.62572492470247,1.1521625036279,2.92062942282182,1.07021611481125,4.93740308290108,0.424,TRUE
"mu_mu_C[1]","normal(-0.693, 2.0)",-0.693147180559945,2,-0.41728229979202,0.908159312511441,-0.327549908902605,-2.12669770380363,1.54542718721628,0.546,FALSE
"sigma_eps_E","half-cauchy(0, 1.0)",NA,NA,0.582686016666027,0.0398345266380466,0.578347573691122,0.506260801382603,0.672158524721258,NA,FALSE
"sigma_eps_C","half-cauchy(0, 1.0)",NA,NA,0.221217126474913,0.067236628021546,0.218414096599989,0.142996112235347,0.362698050263781,NA,FALSE
"sigma_r_E","half-cauchy(0, 1.0)",NA,NA,0.23621997098031,0.0183018010212213,0.23559690083944,0.199359138979656,0.277062079672928,NA,FALSE
"sigma_r_C","half-cauchy(0, 1.0)",NA,NA,1.03570106206983,0.0311060850131774,1.04367097718791,0.969357478230753,1.09345499191981,NA,FALSE
"sigma_mu_E","half-cauchy(0, 1.0)",NA,NA,1.10045201675273,0.906988600821666,1.05420998470136,0.038254441024386,3.68371132069061,NA,FALSE
"sigma_mu_C","half-cauchy(0, 1.0)",NA,NA,10.8909727619494,16.9571481526828,1.11342068023364,0.0417588863802556,41.2528357921508,NA,FALSE
"B1_C","normal(0, 1.0)",0,1,-0.32006656706179,0.0780653076789131,-0.313254297377011,-0.482118017094658,-0.150965445805035,0.922,FALSE
"R_G_boat","lognormal(log(4.000), 0.500)",4.53259381226731,2.41560213284352,3.87456358819715,2.41066257305624,3.20269494953544,1.60140497960129,10.2074500585142,0.002,TRUE
