"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"C_sum",21917.59975,126.348910878869,5089.2746792387,14325.95,18339.75,21121,24625.5,34009.125,1622.44049431878,1.00065068010894
"E_sum",33059.892273448,149.027166964165,3534.22404294135,27315.2117137207,30594.8801872622,32647.891374867,35122.8042908908,41258.2714021303,562.415476443911,1.00648623170925
