"data_type","coverage_50","coverage_95","pit_mean","pit_sd","n","n_obs"
"gear",0.596153846153846,0.980769230769231,0.512043269230769,0.25963233205047,52,52
"catch",0.57097288676236,0.988835725677831,0.507105263157895,0.295004727456114,627,627
