"parameter","prior","prior_mean","prior_sd","post_mean","post_sd","post_median","post_lo95","post_hi95","contraction","prior_influential"
"R_G","lognormal(log(1.223), 0.300)",1.2795827739976,0.392676171162512,1.28584776177308,0.395935764224787,1.23116042741958,0.675265886692431,2.21478645751139,-0.008,TRUE
"phi_E","2*beta(2.0,2.0)-1",0,0.447213595499958,0.734457996860045,0.160111019471106,0.763902850235592,0.345690044378263,0.953604288516987,0.642,FALSE
"phi_C","2*beta(2.0,2.0)-1",0,0.447213595499958,-0.126996061111767,0.397979169287874,-0.166094358459715,-0.774971844788127,0.727107641310281,0.11,TRUE
"B1","normal(0, 1.0)",0,1,0.352688687169051,0.113041375583067,0.353397300537485,0.129446872601549,0.575860397807017,0.887,FALSE
"B2","normal(0, 1.0)",0,1,0.592418142421898,0.270694537559224,0.586291373234567,0.0884611908276643,1.13796485617315,0.729,FALSE
"mu_mu_E[1]","normal(2.303, 2.0)",2.30258509299405,2,2.64357365416708,1.2581333163819,2.67433413760601,-0.0624324714054743,5.11235107014638,0.371,TRUE
"mu_mu_C[1]","normal(-0.693, 2.0)",-0.693147180559945,2,0.641755979237677,1.07711105825122,0.870713026703314,-2.13419600679574,2.3932852281668,0.461,TRUE
"sigma_eps_E","half-cauchy(0, 1.0)",NA,NA,0.929282580739535,0.288373740048601,0.874419391403808,0.540338411874995,1.66401816861,NA,FALSE
"sigma_eps_C","half-cauchy(0, 1.0)",NA,NA,0.41973497540499,0.187290585486083,0.397913053968998,0.111809477699289,0.850337435663633,NA,FALSE
"sigma_r_E","half-cauchy(0, 1.0)",NA,NA,0.943012277942762,0.0634603218283031,0.939842562873145,0.827009373127412,1.07368743094053,NA,FALSE
"sigma_r_C","half-cauchy(0, 1.0)",NA,NA,0.772718125912792,0.0632436203154847,0.770158271814714,0.656256201919941,0.905489949600095,NA,FALSE
"sigma_mu_E","half-cauchy(0, 1.0)",NA,NA,1.24426356502621,1.752477440673,0.734876399794103,0.0308491000283349,5.63938819614817,NA,FALSE
"sigma_mu_C","half-cauchy(0, 1.0)",NA,NA,1.31384939255395,1.91962881362283,0.779881421364179,0.0313231415944057,5.96499341642723,NA,FALSE
"B1_C","normal(0, 1.0)",0,1,-0.0124139096002151,0.155750582781153,-0.0132683338178213,-0.314804822662256,0.294696888887071,0.844,FALSE
"R_G_boat","lognormal(log(4.000), 0.500)",4.53259381226731,2.41560213284352,3.55274724281421,0.161112656817427,3.55195196749611,3.24265941425585,3.87515293753798,0.933,FALSE
