"stream","n_obs","elpd_loo","se_elpd_loo","p_loo","n_pareto_k_gt_0.7","sum_lpd"
"trailer",195,-561.118520783517,24.2207298410415,8.58955772774008,0,-552.53
"catch",131,-452.249819560527,9.74530258157659,10.8683748106276,2,-441.38
