"stream","n_obs","elpd_loo","se_elpd_loo","p_loo","n_pareto_k_gt_0.7","sum_lpd"
"gear",52,-228.135963765683,6.11275758677821,6.11579126516569,0,-222.02
"catch",627,-1449.21885897416,21.7312988208579,6.72697568221637,0,-1442.49
