"data_type","day_index","event_date","observed","fitted_mean","pit","p_zero","p_one","in_50","in_95"
"gear",2,"2024-09-17",30,31.125,0.5498,0.00044,0.0012,TRUE,TRUE
"gear",3,"2024-09-18",29,31.125,0.5262,0.00044,0.0012,TRUE,TRUE
"gear",4,"2024-09-19",55,31.125,0.9034,0.00044,0.0012,FALSE,TRUE
"gear",5,"2024-09-20",29,31.125,0.5262,0.00044,0.0012,TRUE,TRUE
"gear",6,"2024-09-21",48,62.812,0.397,7e-05,0.00019,TRUE,TRUE
"gear",9,"2024-09-24",50,31.125,0.8649,0.00044,0.0012,FALSE,TRUE
"gear",10,"2024-09-25",13,31.125,0.1263,0.00044,0.0012,FALSE,TRUE
"gear",12,"2024-09-27",34,31.125,0.6371,0.00044,0.0012,TRUE,TRUE
"gear",13,"2024-09-28",79,62.812,0.7356,7e-05,0.00019,TRUE,TRUE
"gear",16,"2024-10-01",30,29.7,0.5826,5e-04,0.00135,TRUE,TRUE
"gear",18,"2024-10-03",45,29.7,0.837,5e-04,0.00135,FALSE,TRUE
"gear",19,"2024-10-04",29,29.7,0.5589,5e-04,0.00135,TRUE,TRUE
"gear",20,"2024-10-05",72,59.768,0.7073,8e-05,0.00021,TRUE,TRUE
"gear",23,"2024-10-08",30,29.7,0.5826,5e-04,0.00135,TRUE,TRUE
"gear",24,"2024-10-09",29,29.7,0.5589,5e-04,0.00135,TRUE,TRUE
"gear",26,"2024-10-11",14,29.7,0.1627,5e-04,0.00135,FALSE,TRUE
"gear",27,"2024-10-12",62,59.768,0.6048,8e-05,0.00021,TRUE,TRUE
"gear",28,"2024-10-13",64,59.768,0.6271,8e-05,0.00021,TRUE,TRUE
"gear",30,"2024-10-15",27,27.629,0.5571,0.00058,0.00157,TRUE,TRUE
"gear",31,"2024-10-16",37,27.629,0.7689,0.00058,0.00157,FALSE,TRUE
"gear",32,"2024-10-17",43,27.629,0.8506,0.00058,0.00157,FALSE,TRUE
"gear",33,"2024-10-18",39,27.629,0.7996,0.00058,0.00157,FALSE,TRUE
"gear",34,"2024-10-19",62,55.802,0.6532,9e-05,0.00024,TRUE,TRUE
"gear",36,"2024-10-21",29,27.629,0.6074,0.00058,0.00157,TRUE,TRUE
"gear",37,"2024-10-22",25,27.629,0.5034,0.00058,0.00157,TRUE,TRUE
"gear",38,"2024-10-23",35,27.629,0.7345,0.00058,0.00157,TRUE,TRUE
"gear",39,"2024-10-24",24,27.629,0.4755,0.00058,0.00157,TRUE,TRUE
"gear",40,"2024-10-25",10,27.629,0.0925,0.00058,0.00157,FALSE,TRUE
"gear",41,"2024-10-26",36,55.802,0.2941,9e-05,0.00024,TRUE,TRUE
"gear",42,"2024-10-27",18,55.802,0.066,9e-05,0.00024,FALSE,TRUE
