"parameter","estimate","median","lo95","hi95","mean","n_eff","Rhat","decoupled","decoupled_reason","fit_method"
"mu_mu_E[1]",2.75541695301776,2.75541695301776,0.854410817335521,4.47115217847098,2.73315794891135,3828,1.0004,FALSE,NA,"BSS"
"mu_mu_C[1]",1.19404826530519,1.19404826530519,0.783735970993516,1.45207792819967,1.17606027739424,4067,1.0003,FALSE,NA,"BSS"
"sigma_eps_E",0.684632350983064,0.684632350983064,0.457347934907332,1.05096629000107,0.702460510785341,3242,1.0007,FALSE,NA,"BSS"
"sigma_eps_C",0.227990280887659,0.227990280887659,0.0127580157768209,0.656182164328579,0.254004263930182,2265,1.0012,FALSE,NA,"BSS"
"phi_E",0.861194169321396,0.861194169321396,0.647526446335269,0.969510536303305,0.847826567835833,3479,1.0014,FALSE,NA,"BSS"
"phi_C",0.190091106711962,0.190091106711962,-0.616402872853626,0.830291812286315,0.169165884501992,7041,1.0001,FALSE,NA,"BSS"
"sigma_r_E",0.895063245212633,0.895063245212633,0.783438796152158,1.02568773523955,0.897204646714122,11459,0.9998,FALSE,NA,"BSS"
"sigma_r_C",0.819009199935627,0.819009199935627,0.694728793628405,0.960901446295138,0.820759835497322,8473,1.0001,FALSE,NA,"BSS"
"r_E",1.2482240690529,1.2482240690529,0.950538419546334,1.62925796084014,1.26006170116983,11316,0.9998,FALSE,NA,"BSS"
"r_C",1.49081048858964,1.49081048858964,1.08303453857163,2.0719029184432,1.51502069599947,8382,1.0001,FALSE,NA,"BSS"
"sigma_mu_E",1.97483749097708,1.97483749097708,0.0688907502174177,56.1345893315166,16.0493839653566,9008,1.0001,FALSE,NA,"BSS"
"sigma_mu_C",2.02409451556473,2.02409451556473,0.0834197261853491,42.6493061038172,8.53682947867406,6897,0.9999,FALSE,NA,"BSS"
"sigma_IE",NA,0.141624867467741,0.00574088831600977,0.721405520961055,0.20057185589722,16659,0.9997,TRUE,"no I/E observations in this fit (IE_n = 0); sigma_IE is its prior","BSS"
"R_G",1.29253168369254,1.29253168369254,0.721474455919687,2.34524116180156,1.35416573060126,16177,0.9999,FALSE,NA,"BSS"
"R_G_boat",3.56500574261719,3.56500574261719,3.24135500991597,3.89242132686421,3.56413561352168,15718,0.9997,FALSE,NA,"BSS"
"B1",0.495937795260276,0.495937795260276,0.260852880519819,0.732228530654326,0.496777979799739,12679,0.9999,FALSE,NA,"BSS"
"B2",0.445864310387318,0.445864310387318,-0.106283803856985,1.03766447105017,0.450136110835322,12262,1,FALSE,NA,"BSS"
"B1_C",-0.161092069382294,-0.161092069382294,-0.541478966048679,0.211752408029323,-0.161433267158148,10112,1.0001,FALSE,NA,"BSS"
"kappa_OSP",NA,2.9877335599829,1.66564872109384,5.44570264036431,3.12959387144018,13530,0.9999,TRUE,"osp_scale_is_tau = 1: the OSP mean uses L, not kappa_OSP; this is the prior","BSS"
"sigma_r_OSP",0.804050214694135,0.804050214694135,0.697622963744739,0.932241217082761,0.806907464992204,13213,0.9998,FALSE,NA,"BSS"
"r_OSP",1.54679819126811,1.54679819126811,1.15065041712808,2.05474751709442,1.56163790838716,13022,0.9997,FALSE,NA,"BSS"
"f_crab[1]",0.920657744279364,0.920657744279364,0.816796646541827,0.980155347444185,0.915087322288345,8722,0.9999,FALSE,NA,"BSS"
"f_crab[2]",0.891725003931703,0.891725003931703,0.766228947587671,0.963199967572514,0.884456490639531,13798,0.9997,FALSE,NA,"BSS"
"f_crab[3]",0.86611581408711,0.86611581408711,0.667812051053185,0.970795089954985,0.854327594116863,10503,0.9997,FALSE,NA,"BSS"
"f_crab[4]",0.747406670622975,0.747406670622975,0.53477430814538,0.908758448816647,0.741573120011786,10942,1,FALSE,NA,"BSS"
"f_crab[5]",0.624508084642888,0.624508084642888,0.449399334333235,0.774993608665989,0.621490227249712,11043,0.9997,FALSE,NA,"BSS"
"f_crab[6]",0.509269730522096,0.509269730522096,0.319851953343565,0.687264960991935,0.507958684153831,12614,0.9997,FALSE,NA,"BSS"
"f_crab[7]",0.471088098748537,0.471088098748537,0.275840050636379,0.67880680158321,0.472091020765019,14022,0.9998,FALSE,NA,"BSS"
"f_crab[8]",0.418098222890219,0.418098222890219,0.246588910458799,0.617282982875822,0.421834586161653,12094,1,FALSE,NA,"BSS"
"f_crab[9]",0.302429286624748,0.302429286624748,0.174570486219219,0.460606352372096,0.306959217785473,10674,1.0002,FALSE,NA,"BSS"
"f_crab[10]",0.198265167749851,0.198265167749851,0.0747692011237869,0.363398639501904,0.203394495755021,10673,1,FALSE,NA,"BSS"
"f_lower[1]",0.893192341100626,0.893192341100626,0.779866682914781,0.964119873789707,0.888103543866907,9482,0.9997,FALSE,NA,"BSS"
