"parameter","prior","prior_mean","prior_sd","post_mean","post_sd","post_median","post_lo95","post_hi95","contraction","prior_influential"
"R_G","lognormal(log(1.300), 0.300)",1.35983621788133,0.417304210635423,1.35416573060126,0.415650563821038,1.29253168369254,0.721474455919687,2.34524116180156,0.004,TRUE
"phi_E","2*beta(2.0,2.0)-1",0,0.447213595499958,0.847826567835833,0.083196985878811,0.861194169321396,0.647526446335269,0.969510536303305,0.814,FALSE
"phi_C","2*beta(2.0,2.0)-1",0,0.447213595499958,0.169165884501992,0.383945143368914,0.190091106711962,-0.616402872853626,0.830291812286315,0.141,TRUE
"B1","normal(0, 1.0)",0,1,0.496777979799739,0.119513344551619,0.495937795260276,0.260852880519819,0.732228530654326,0.88,FALSE
"B2","normal(0, 1.0)",0,1,0.450136110835322,0.291749009549469,0.445864310387318,-0.106283803856985,1.03766447105017,0.708,FALSE
"mu_mu_E[1]","normal(2.303, 2.0)",2.30258509299405,2,2.73315794891135,0.876698770955294,2.75541695301776,0.854410817335521,4.47115217847098,0.562,FALSE
"mu_mu_C[1]","normal(-0.693, 2.0)",-0.693147180559945,2,1.17606027739424,0.169266611865426,1.19404826530519,0.783735970993516,1.45207792819967,0.915,FALSE
"sigma_eps_E","half-cauchy(0, 2.0)",NA,NA,0.702460510785341,0.152260155690627,0.684632350983064,0.457347934907332,1.05096629000107,NA,FALSE
"sigma_eps_C","half-cauchy(0, 2.0)",NA,NA,0.254004263930182,0.172739501990023,0.227990280887659,0.0127580157768209,0.656182164328579,NA,FALSE
"sigma_r_E","half-cauchy(0, 2.0)",NA,NA,0.897204646714122,0.0619435322420896,0.895063245212633,0.783438796152158,1.02568773523955,NA,FALSE
"sigma_r_C","half-cauchy(0, 2.0)",NA,NA,0.820759835497322,0.0676683920876477,0.819009199935627,0.694728793628405,0.960901446295138,NA,FALSE
"sigma_mu_E","half-cauchy(0, 2.0)",NA,NA,16.0493839653566,327.567323571731,1.97483749097708,0.0688907502174177,56.1345893315166,NA,FALSE
"sigma_mu_C","half-cauchy(0, 2.0)",NA,NA,8.53682947867406,66.1047700894466,2.02409451556473,0.0834197261853491,42.6493061038172,NA,FALSE
"B1_C","normal(0, 1.0)",0,1,-0.161433267158148,0.190651992390155,-0.161092069382294,-0.541478966048679,0.211752408029323,0.809,FALSE
"R_G_boat","lognormal(log(4.000), 0.500)",4.53259381226731,2.41560213284352,3.56413561352168,0.165292703671198,3.56500574261719,3.24135500991597,3.89242132686421,0.932,FALSE
"tau_bar[1]","lognormal(log(3.030), 0.500)",3.43343981279248,1.82981861562897,3.00282444143847,0.358209326665829,2.98199630376641,2.36558378199356,3.76547655355014,0.804,FALSE
"sigma_f[1]","half-normal(0, 1.50)",1.1968268412043,0.90421541248363,0.694327630274774,0.285568694572725,0.639455034131722,0.29982142494702,1.38843350538258,0.684,FALSE
"cfi_kappa[1]","lognormal(log(20.0), 0.75)",26.4956951745773,23.0231378570145,28.3677554062994,22.663857029,22.3355759833887,6.81528323390119,84.6983921409066,0.016,TRUE
"sigma_c[1]","half-normal(0, 1.50)",1.1968268412043,0.90421541248363,1.13397910864455,0.510855919406677,1.04751591643789,0.390555173025977,2.37849018257604,0.435,TRUE
"cfc_kappa[1]","lognormal(log(20.0), 0.75)",26.4956951745773,23.0231378570145,18.3654048358191,18.793480963593,12.8560495073911,2.70139187063823,67.4911098699421,0.184,TRUE
