"data_type","day_index","event_date","observed","fitted_mean","pit","p_zero","p_one","in_50","in_95"
"trailer",2,"2024-09-17",5,4.405,0.6487,0.05831,0.10783,TRUE,TRUE
"trailer",3,"2024-09-18",9,4.405,0.9169,0.05831,0.10783,FALSE,TRUE
"trailer",4,"2024-09-19",3,4.405,0.3804,0.05831,0.10783,TRUE,TRUE
"trailer",5,"2024-09-20",1,4.405,0.1122,0.05831,0.10783,FALSE,TRUE
"trailer",5,"2024-09-20",0,4.405,0.0292,0.05831,0.10783,FALSE,TRUE
"trailer",9,"2024-09-24",3,4.405,0.3804,0.05831,0.10783,TRUE,TRUE
"trailer",12,"2024-09-27",5,4.405,0.6487,0.05831,0.10783,TRUE,TRUE
"trailer",13,"2024-09-28",12,9.334,0.7403,0.01486,0.02824,TRUE,TRUE
"trailer",16,"2024-10-01",7,3.649,0.8896,0.08239,0.14114,FALSE,TRUE
"trailer",18,"2024-10-03",4,3.649,0.6221,0.08239,0.14114,TRUE,TRUE
"trailer",19,"2024-10-04",5,3.649,0.7417,0.08239,0.14114,TRUE,TRUE
"trailer",20,"2024-10-05",12,7.708,0.8359,0.022,0.04062,FALSE,TRUE
"trailer",23,"2024-10-08",0,3.649,0.0412,0.08239,0.14114,FALSE,TRUE
"trailer",24,"2024-10-09",3,3.649,0.4727,0.08239,0.14114,TRUE,TRUE
"trailer",26,"2024-10-11",3,3.649,0.4727,0.08239,0.14114,TRUE,TRUE
"trailer",27,"2024-10-12",9,7.708,0.6722,0.022,0.04062,TRUE,TRUE
"trailer",28,"2024-10-13",7,7.708,0.5116,0.022,0.04062,TRUE,TRUE
"trailer",30,"2024-10-15",2,0.937,0.8356,0.44172,0.31907,FALSE,TRUE
"trailer",31,"2024-10-16",2,0.937,0.8356,0.44172,0.31907,FALSE,TRUE
"trailer",32,"2024-10-17",2,0.937,0.8356,0.44172,0.31907,FALSE,TRUE
"trailer",33,"2024-10-18",1,0.937,0.6013,0.44172,0.31907,TRUE,TRUE
"trailer",34,"2024-10-19",0,2.006,0.1097,0.21933,0.26166,FALSE,TRUE
"trailer",36,"2024-10-21",1,0.937,0.6013,0.44172,0.31907,TRUE,TRUE
"trailer",37,"2024-10-22",0,0.937,0.2209,0.44172,0.31907,FALSE,TRUE
"trailer",38,"2024-10-23",0,0.937,0.2209,0.44172,0.31907,FALSE,TRUE
"trailer",39,"2024-10-24",2,0.937,0.8356,0.44172,0.31907,FALSE,TRUE
"trailer",40,"2024-10-25",0,0.937,0.2209,0.44172,0.31907,FALSE,TRUE
"trailer",41,"2024-10-26",1,2.006,0.3502,0.21933,0.26166,TRUE,TRUE
"trailer",45,"2024-10-30",1,1.15,0.5436,0.38755,0.31203,TRUE,TRUE
"trailer",47,"2024-11-01",2,1.15,0.7835,0.38755,0.31203,FALSE,TRUE
"trailer",51,"2024-11-05",0,1.15,0.1938,0.38755,0.31203,FALSE,TRUE
"trailer",52,"2024-11-06",1,1.15,0.5436,0.38755,0.31203,TRUE,TRUE
"trailer",53,"2024-11-07",4,1.15,0.9595,0.38755,0.31203,FALSE,TRUE
"trailer",54,"2024-11-08",1,1.15,0.5436,0.38755,0.31203,TRUE,TRUE
"trailer",55,"2024-11-09",0,2.454,0.0907,0.1813,0.22966,FALSE,TRUE
"trailer",58,"2024-11-12",0,0.207,0.4159,0.83179,0.1377,TRUE,TRUE
"trailer",59,"2024-11-13",0,0.207,0.4159,0.83179,0.1377,TRUE,TRUE
"trailer",60,"2024-11-14",0,0.207,0.4159,0.83179,0.1377,TRUE,TRUE
"trailer",65,"2024-11-19",0,0.207,0.4159,0.83179,0.1377,TRUE,TRUE
"trailer",66,"2024-11-20",0,0.207,0.4159,0.83179,0.1377,TRUE,TRUE
"trailer",67,"2024-11-21",0,0.207,0.4159,0.83179,0.1377,TRUE,TRUE
"trailer",68,"2024-11-22",0,0.207,0.4159,0.83179,0.1377,TRUE,TRUE
"trailer",72,"2024-11-26",1,1.056,0.5962,0.45277,0.28683,TRUE,TRUE
"trailer",76,"2024-11-30",2,2.193,0.5846,0.24848,0.24595,TRUE,TRUE
"osp",3,"2024-09-18",23,13.729,0.8393,0.02442,0.03295,FALSE,TRUE
"osp",4,"2024-09-19",11,13.231,0.5225,0.02558,0.03473,TRUE,TRUE
"osp",5,"2024-09-20",8,13,0.3887,0.0264,0.03582,TRUE,TRUE
"osp",6,"2024-09-21",53,28.956,0.8732,0.00957,0.01192,FALSE,TRUE
"osp",7,"2024-09-22",58,29.248,0.8972,0.00948,0.01176,FALSE,TRUE
"osp",11,"2024-09-26",8,12.993,0.3893,0.02611,0.03564,TRUE,TRUE
"osp",12,"2024-09-27",5,12.827,0.2346,0.02654,0.03625,FALSE,TRUE
"osp",13,"2024-09-28",12,27.233,0.256,0.01024,0.0129,TRUE,TRUE
"osp",14,"2024-09-29",18,27.516,0.4051,0.01005,0.01266,TRUE,TRUE
"osp",15,"2024-09-30",18,11.315,0.819,0.03201,0.04411,FALSE,TRUE
"osp",17,"2024-10-02",5,10.84,0.2962,0.03383,0.04713,TRUE,TRUE
"osp",20,"2024-10-05",31,23.489,0.7495,0.0121,0.01575,TRUE,TRUE
"osp",24,"2024-10-09",5,10.806,0.2974,0.03425,0.04749,TRUE,TRUE
"osp",26,"2024-10-11",3,10.732,0.1708,0.03443,0.04789,FALSE,TRUE
"osp",28,"2024-10-13",9,22.654,0.2345,0.01275,0.01675,FALSE,TRUE
"osp",29,"2024-10-14",4,2.88,0.742,0.19151,0.20386,TRUE,TRUE
"osp",30,"2024-10-15",5,2.897,0.8191,0.19018,0.20312,FALSE,TRUE
"osp",34,"2024-10-19",0,5.841,0.0435,0.08704,0.11068,FALSE,TRUE
"catch",2,"2024-09-17",0,6.556,0.1375,0.27491,0.13268,FALSE,TRUE
"catch",6,"2024-09-21",6,5.035,0.7689,0.32171,0.15167,FALSE,TRUE
"catch",12,"2024-09-27",0,4.37,0.1666,0.33312,0.1543,FALSE,TRUE
"catch",18,"2024-10-03",6,8.14,0.6267,0.23221,0.11554,TRUE,TRUE
