"day_index","event_date","cpue_model_median","cpue_model_lo95","cpue_model_hi95","cpue_raw_interview","n_interviews"
1,"2024-12-01",3.24464442715428,2.16929242289407,4.95160643728922,NA,0
2,"2024-12-02",3.78880044159146,2.93339743703348,5.26838568800133,3,1
3,"2024-12-03",3.78880044159146,2.93339743703348,5.26838568800133,4.6875,4
4,"2024-12-04",3.78880044159146,2.93339743703348,5.26838568800133,3.31428571428571,7
5,"2024-12-05",3.78880044159146,2.93339743703348,5.26838568800133,2,3
6,"2024-12-06",3.78880044159146,2.93339743703348,5.26838568800133,4.8875,4
7,"2024-12-07",3.24464442715428,2.16929242289407,4.95160643728922,6,1
8,"2024-12-08",3.24464442715428,2.16929242289407,4.95160643728922,NA,0
9,"2024-12-09",3.78880044159146,2.93339743703348,5.26838568800133,NA,0
10,"2024-12-10",3.78880044159146,2.93339743703348,5.26838568800133,0.5,1
11,"2024-12-11",3.78880044159146,2.93339743703348,5.26838568800133,6,1
12,"2024-12-12",3.78880044159146,2.93339743703348,5.26838568800133,6.5,2
13,"2024-12-13",3.78880044159146,2.93339743703348,5.26838568800133,4.5,1
14,"2024-12-14",3.24464442715428,2.16929242289407,4.95160643728922,NA,0
15,"2024-12-15",3.58195958168163,2.47284087435084,5.65603585316212,NA,0
16,"2024-12-16",4.12891431874512,2.95128814866623,6.97868915710741,NA,0
17,"2024-12-17",4.12891431874512,2.95128814866623,6.97868915710741,NA,0
18,"2024-12-18",4.12891431874512,2.95128814866623,6.97868915710741,2,3
19,"2024-12-19",4.12891431874512,2.95128814866623,6.97868915710741,NA,0
20,"2024-12-20",4.12891431874512,2.95128814866623,6.97868915710741,6,1
21,"2024-12-21",3.58195958168163,2.47284087435084,5.65603585316212,6,1
22,"2024-12-22",3.58195958168163,2.47284087435084,5.65603585316212,2.5,1
23,"2024-12-23",4.12891431874512,2.95128814866623,6.97868915710741,NA,0
24,"2024-12-24",4.12891431874512,2.95128814866623,6.97868915710741,NA,0
25,"2024-12-25",4.12891431874512,2.95128814866623,6.97868915710741,NA,0
26,"2024-12-26",4.12891431874512,2.95128814866623,6.97868915710741,NA,0
27,"2024-12-27",4.12891431874512,2.95128814866623,6.97868915710741,3,1
28,"2024-12-28",3.58195958168163,2.47284087435084,5.65603585316212,6.52,5
29,"2024-12-29",3.25357024825352,2.16740071265267,4.95524871274796,NA,0
30,"2024-12-30",3.77093730648846,2.77973784764936,5.64195822281334,NA,0
31,"2024-12-31",3.25357024825352,2.16740071265267,4.95524871274796,2.98214285714286,4
32,"2025-01-01",3.25357024825352,2.16740071265267,4.95524871274796,4,1
33,"2025-01-02",3.77093730648846,2.77973784764936,5.64195822281334,7.5,2
34,"2025-01-03",3.77093730648846,2.77973784764936,5.64195822281334,6.85714285714286,1
35,"2025-01-04",3.25357024825352,2.16740071265267,4.95524871274796,NA,0
36,"2025-01-05",3.25357024825352,2.16740071265267,4.95524871274796,NA,0
37,"2025-01-06",3.77093730648846,2.77973784764936,5.64195822281334,NA,0
38,"2025-01-07",3.77093730648846,2.77973784764936,5.64195822281334,2.11111111111111,3
39,"2025-01-08",3.77093730648846,2.77973784764936,5.64195822281334,3.45,4
40,"2025-01-09",3.77093730648846,2.77973784764936,5.64195822281334,NA,0
41,"2025-01-10",3.77093730648846,2.77973784764936,5.64195822281334,NA,0
42,"2025-01-11",3.25357024825352,2.16740071265267,4.95524871274796,NA,0
43,"2025-01-12",3.11905127259352,2.0449516429058,4.78066248327662,NA,0
44,"2025-01-13",3.63909101961653,2.62116509583565,5.41437804686699,NA,0
45,"2025-01-14",3.63909101961653,2.62116509583565,5.41437804686699,3.14285714285714,3
46,"2025-01-15",3.63909101961653,2.62116509583565,5.41437804686699,NA,0
47,"2025-01-16",3.63909101961653,2.62116509583565,5.41437804686699,NA,0
48,"2025-01-17",3.63909101961653,2.62116509583565,5.41437804686699,2.46428571428571,2
49,"2025-01-18",3.11905127259352,2.0449516429058,4.78066248327662,3,4
