"data_type","coverage_50","coverage_95","pit_mean","pit_sd","n","n_obs"
"trailer",0.568181818181818,1,0.511615365417868,0.254515001151441,44,44
"osp",0.444444444444444,1,0.501166666911422,0.286289738522867,18,18
"catch",0.444444444444444,1,0.533233978198407,0.289345005083119,18,18
