"stream","n_obs","elpd_loo","se_elpd_loo","p_loo","n_pareto_k_gt_0.7","sum_lpd"
"gear",311,-1346.35010445203,14.6804516690586,17.6619298937593,0,-1328.69
"catch",1651,-3179.12707852155,47.0147626766063,15.5237235228546,0,-3163.6
