"chain","n_iter","divergent","mean_accept_stat","mean_treedepth","max_treedepth","mean_n_leapfrog","mean_stepsize","ebfmi","ebfmi_low_flag"
1,2500,0,0.992131644298736,8,8,255,0.0138634666093864,0.902243868871289,FALSE
2,2500,0,0.979155313693816,7.9996,8,254.9488,0.0212562953627171,0.886639791227357,FALSE
3,2500,0,0.993448696641606,8.0548,9,290.328,0.0123164266167541,0.904308667206504,FALSE
4,2500,0,0.984213009934889,8,8,255,0.0184153246703735,0.909779575242256,FALSE
