"chain","n_iter","divergent","mean_accept_stat","mean_treedepth","max_treedepth","mean_n_leapfrog","mean_stepsize","ebfmi","ebfmi_low_flag"
1,2000,9,0.91514788729698,5.9915,6,62.822,0.0669695560277086,0.919009104560543,FALSE
2,2000,11,0.918114238569622,5.9885,6,62.8065,0.0674671256939012,1.01916291269104,FALSE
3,2000,3,0.952099548459688,5.9975,6,63.015,0.0538864428415689,0.915070645559618,FALSE
4,2000,1,0.973779438139896,6.9825,7,126.3155,0.0413169166942232,0.907871331335457,FALSE
