"chain","n_iter","divergent","mean_accept_stat","mean_treedepth","max_treedepth","mean_n_leapfrog","mean_stepsize","ebfmi","ebfmi_low_flag"
1,2000,6,0.948481225901393,5.9945,6,62.8945,0.0578055715749992,0.939896086023719,FALSE
2,2000,0,0.953078780799723,6,6,63,0.0610385007442001,0.951498438481255,FALSE
3,2000,2,0.976900347478671,6.995,7,126.8305,0.0445445720770814,0.933897230364312,FALSE
4,2000,3,0.956715490561764,5.9975,6,62.95,0.0576096752362959,0.962874599598295,FALSE
