"data_type","coverage_50","coverage_95","pit_mean","pit_sd","n","n_obs"
"trailer",0.558974358974359,0.984615384615385,0.490863960483096,0.268937050932069,195,195
"osp",0.492307692307692,0.984615384615385,0.508681605824096,0.284735191239562,130,130
"catch",0.576923076923077,0.961538461538462,0.513008480758054,0.272473043768927,130,130
