"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"C_sum",29677.7105,30.6779887485467,3353.40559291201,23761.725,27282.5,29500.5,31866,36712.125,11948.6379231721,1.00000753591673
"E_sum",35151.30174108,33.0944706728382,3719.98600799683,28598.8629776261,32514.0561053471,34901.9457141999,37559.9486388341,43090.4910072679,12634.8978284461,0.999849521256942
"C_sum_gear[1]",29677.7105,30.6779887485467,3353.40559291201,23761.725,27282.5,29500.5,31866,36712.125,11948.6379231721,1.00000753591673
"B1",0.999611403748163,0.000626588766207831,0.0673746387107149,0.867560843685508,0.954239564134016,0.99964770513801,1.0445954683143,1.13323806818372,11561.8595647663,0.999607998978168
"B2",0.0258107378478012,0.00191929145311531,0.180324794698063,-0.320151776639816,-0.0976134324668258,0.0231050399493247,0.14433550882077,0.391571302951356,8827.32332612345,0.999818055531897
"r_C_gear_out[1]",0.856456495853361,0.000450876782531204,0.0542937150384879,0.755909278996843,0.81859932707905,0.855231577149243,0.891762856966272,0.968542962916832,14500.5132267853,0.999790819248752
"sigma_eps_C_gear_out[1]",0.291558391838859,0.00131219006004927,0.0710633572079711,0.17851307917221,0.241210530337447,0.283006176115194,0.332116288699019,0.452760224938787,2932.90471899314,0.999997819986256
