"data_type","coverage_50","coverage_95","pit_mean","pit_sd","n","n_obs"
"trailer",0.702564102564103,0.984615384615385,0.497820512820513,0.266063883625416,195,195
"catch",0.595419847328244,0.954198473282443,0.510849236641221,0.274670968684123,131,131
