"param","median_bulk","median_div","smd","distortion_C","distortion_E"
"phi_C",-0.163037135804581,0.455648404522185,1.0272863901333,0.0816069353158488,0.0268943195435821
"sigma_eps_C",0.411669368601424,0.409639720301159,0.632352024382518,0.0816069353158488,0.0268943195435821
"R_G_boat",3.55066028894915,3.45376256334647,-0.419692535429341,0.0816069353158488,0.0268943195435821
"r_E",1.1579984592487,1.08962261057954,-0.373612790314068,0.0816069353158488,0.0268943195435821
"sigma_r_E",0.929278756545019,0.957992141825822,0.351100830693563,0.0816069353158488,0.0268943195435821
"phi_E",0.681561318339212,0.791585406471165,0.212463980705668,0.0816069353158488,0.0268943195435821
"sigma_r_C",0.768005921887389,0.763012350885059,-0.142096473747324,0.0816069353158488,0.0268943195435821
"r_C",1.69539486117321,1.71765866312218,0.128884433594677,0.0816069353158488,0.0268943195435821
"sigma_eps_E",1.03106730991892,1.06549374967758,0.118110853644905,0.0816069353158488,0.0268943195435821
"R_G",1.29343223494289,1.1867695544122,-0.108813133868437,0.0816069353158488,0.0268943195435821
"sigma_mu_C",1.92196139163116,1.64679033143687,-0.0600883564121487,0.0816069353158488,0.0268943195435821
"sigma_IE",0.142581388569788,0.191800566285042,0.0591084537096208,0.0816069353158488,0.0268943195435821
"sigma_mu_E",1.95919961698143,1.71359084401313,-0.0415457151760757,0.0816069353158488,0.0268943195435821
