"param","median_bulk","median_div","smd","distortion_C","distortion_E"
"sigma_mu_E",1.98686792758793,2.03300355810403,2.09485295834939,0.0233101839531305,0.00784027642841254
"sigma_eps_E",0.356783826899525,0.420050927212583,0.82918064488837,0.0233101839531305,0.00784027642841254
"sigma_r_C",1.08813835629651,1.07097102672735,-0.453143492253193,0.0233101839531305,0.00784027642841254
"r_C",0.844562436707364,0.871855589538571,0.44447702034153,0.0233101839531305,0.00784027642841254
"R_G_boat",3.97293533962715,3.48414019999253,-0.354373380954033,0.0233101839531305,0.00784027642841254
"phi_C",0.276095426953797,0.308722553727337,0.349358872648821,0.0233101839531305,0.00784027642841254
"phi_E",0.438792412340543,0.584159521097644,0.32820081794611,0.0233101839531305,0.00784027642841254
"sigma_eps_C",0.310508976838413,0.300049212018802,0.125966548650013,0.0233101839531305,0.00784027642841254
"r_E",3.26059503783696,3.32182594028715,0.0851342266930342,0.0233101839531305,0.00784027642841254
"sigma_mu_C",1.98011466540211,0.868471497109055,-0.0796234641625745,0.0233101839531305,0.00784027642841254
"sigma_r_E",0.553798236378001,0.548670441250787,-0.078036087654664,0.0233101839531305,0.00784027642841254
"sigma_IE",0.838933152565251,0.856066876871148,0.0600582820202725,0.0233101839531305,0.00784027642841254
"R_G",1.27897133750097,1.28223833164962,-0.0583676960788496,0.0233101839531305,0.00784027642841254
