"chain","n_iter","divergent","mean_accept_stat","mean_treedepth","max_treedepth","mean_n_leapfrog","mean_stepsize","ebfmi","ebfmi_low_flag"
1,1000,0,0.942595917269058,6,6,63,0.0540690292685193,0.997542752107233,FALSE
2,1000,2,0.937497512999524,5.997,6,62.951,0.05909242731219,0.900213322047632,FALSE
3,1000,6,0.889622428484647,5.99,6,62.799,0.0621001652202706,0.991431722551102,FALSE
4,1000,1,0.944302476863693,5.999,6,63,0.0557929835347968,0.934934745789334,FALSE
